#
# File created on 2019-05-18 23:23:21 EDT
# Refresh Date: 2018-06
#
# U.S. Geological Survey
#
# This file contains selected WaterUse data 
#
# The data you have secured from the USGS NWISWeb database may include data that have 
# not received Director's approval and as such are provisional and subject to revision. 
# The data are released on the condition that neither the USGS nor the United States 
# Government may be held liable for any damages resulting from its authorized or 
# unauthorized use.
#
#  * References to sources of water-use data can be found here. - https://water.usgs.gov/watuse
#
#  Search Criteria:
#  Year(s)          - ALL
#  Area             - County
#  County Codes(s)  - ALL
#  County Name(s)   - --ALL Counties--
#  Category Code(s) - TP
#  Category Name(s) - Total Population
#
#  Columns:
#  state_cd    - State Code
#  state_name  - State Name
#  county_cd   - County Code
#  county_nm   - County Name
#  year        - Year
#
#  The following categories are included: 
#  Total Population total population of area, in thousands 
#
state_cd	state_name	county_cd	county_nm	year	Total Population total population of area, in thousands
16	Idaho	053	Jerome County	2005	19.638
16	Idaho	053	Jerome County	2010	22.374
16	Idaho	053	Jerome County	2015	22.814
16	Idaho	055	Kootenai County	1985	67.200
16	Idaho	055	Kootenai County	1990	69.800
16	Idaho	055	Kootenai County	1995	91.680
16	Idaho	055	Kootenai County	2000	108.690
16	Idaho	055	Kootenai County	2005	127.668
16	Idaho	055	Kootenai County	2010	138.494
16	Idaho	055	Kootenai County	2015	150.346
16	Idaho	057	Latah County	1985	30.500
16	Idaho	057	Latah County	1990	30.620
16	Idaho	057	Latah County	1995	32.860
16	Idaho	057	Latah County	2000	34.940
16	Idaho	057	Latah County	2005	34.714
16	Idaho	057	Latah County	2010	37.244
16	Idaho	057	Latah County	2015	38.778
16	Idaho	059	Lemhi County	1985	7.500
16	Idaho	059	Lemhi County	1990	6.900
16	Idaho	059	Lemhi County	1995	7.970
16	Idaho	059	Lemhi County	2000	7.810
16	Idaho	059	Lemhi County	2005	7.909
16	Idaho	059	Lemhi County	2010	7.936
16	Idaho	059	Lemhi County	2015	7.735
16	Idaho	061	Lewis County	1985	3.800
16	Idaho	061	Lewis County	1990	3.520
16	Idaho	061	Lewis County	1995	3.940
16	Idaho	061	Lewis County	2000	3.750
16	Idaho	061	Lewis County	2005	3.750
16	Idaho	061	Lewis County	2010	3.821
16	Idaho	061	Lewis County	2015	3.789
16	Idaho	063	Lincoln County	1985	3.400
16	Idaho	063	Lincoln County	1990	3.310
16	Idaho	063	Lincoln County	1995	3.730
16	Idaho	063	Lincoln County	2000	4.040
16	Idaho	063	Lincoln County	2005	4.545
16	Idaho	063	Lincoln County	2010	5.208
16	Idaho	063	Lincoln County	2015	5.297
16	Idaho	065	Madison County	1985	21.800
16	Idaho	065	Madison County	1990	23.670
16	Idaho	065	Madison County	1995	23.810
16	Idaho	065	Madison County	2000	27.470
16	Idaho	065	Madison County	2005	30.975
16	Idaho	065	Madison County	2010	37.536
16	Idaho	065	Madison County	2015	38.273
16	Idaho	067	Minidoka County	1985	21.200
16	Idaho	067	Minidoka County	1990	19.360
16	Idaho	067	Minidoka County	1995	21.060
16	Idaho	067	Minidoka County	2000	20.170
16	Idaho	067	Minidoka County	2005	19.014
16	Idaho	067	Minidoka County	2010	20.069
16	Idaho	067	Minidoka County	2015	20.461
16	Idaho	069	Nez Perce County	1985	33.400
16	Idaho	069	Nez Perce County	1990	33.750
16	Idaho	069	Nez Perce County	1995	36.550
16	Idaho	069	Nez Perce County	2000	37.410
16	Idaho	069	Nez Perce County	2005	37.931
16	Idaho	069	Nez Perce County	2010	39.265
16	Idaho	069	Nez Perce County	2015	40.048
16	Idaho	071	Oneida County	1985	3.500
16	Idaho	071	Oneida County	1990	3.490
16	Idaho	071	Oneida County	1995	3.840
16	Idaho	071	Oneida County	2000	4.130
16	Idaho	071	Oneida County	2005	4.209
16	Idaho	071	Oneida County	2010	4.286
16	Idaho	071	Oneida County	2015	4.281
16	Idaho	073	Owyhee County	1985	8.600
16	Idaho	073	Owyhee County	1990	8.390
16	Idaho	073	Owyhee County	1995	9.520
16	Idaho	073	Owyhee County	2000	10.640
16	Idaho	073	Owyhee County	2005	11.073
16	Idaho	073	Owyhee County	2010	11.526
16	Idaho	073	Owyhee County	2015	11.310
16	Idaho	075	Payette County	1985	16.100
16	Idaho	075	Payette County	1990	16.430
16	Idaho	075	Payette County	1995	19.530
16	Idaho	075	Payette County	2000	20.580
16	Idaho	075	Payette County	2005	22.197
16	Idaho	075	Payette County	2010	22.623
16	Idaho	075	Payette County	2015	22.896
16	Idaho	077	Power County	1985	7.000
16	Idaho	077	Power County	1990	7.090
16	Idaho	077	Power County	1995	7.990
16	Idaho	077	Power County	2000	7.540
16	Idaho	077	Power County	2005	7.753
16	Idaho	077	Power County	2010	7.817
16	Idaho	077	Power County	2015	7.648
16	Idaho	079	Shoshone County	1985	16.800
16	Idaho	079	Shoshone County	1990	14.000
16	Idaho	079	Shoshone County	1995	14.040
16	Idaho	079	Shoshone County	2000	13.770
16	Idaho	079	Shoshone County	2005	13.157
16	Idaho	079	Shoshone County	2010	12.765
16	Idaho	079	Shoshone County	2015	12.432
16	Idaho	081	Teton County	1985	3.100
16	Idaho	081	Teton County	1990	3.440
16	Idaho	081	Teton County	1995	4.710
16	Idaho	081	Teton County	2000	6.000
16	Idaho	081	Teton County	2005	7.467
16	Idaho	081	Teton County	2010	10.170
16	Idaho	081	Teton County	2015	10.564
16	Idaho	083	Twin Falls County	1985	56.100
16	Idaho	083	Twin Falls County	1990	53.580
16	Idaho	083	Twin Falls County	1995	59.480
16	Idaho	083	Twin Falls County	2000	64.280
16	Idaho	083	Twin Falls County	2005	69.419
16	Idaho	083	Twin Falls County	2010	77.230
16	Idaho	083	Twin Falls County	2015	82.375
16	Idaho	085	Valley County	1985	6.700
16	Idaho	085	Valley County	1990	6.110
16	Idaho	085	Valley County	1995	7.880
16	Idaho	085	Valley County	2000	7.650
16	Idaho	085	Valley County	2005	8.332
16	Idaho	085	Valley County	2010	9.862
16	Idaho	085	Valley County	2015	10.103
16	Idaho	087	Washington County	1985	8.300
16	Idaho	087	Washington County	1990	8.550
16	Idaho	087	Washington County	1995	9.460
16	Idaho	087	Washington County	2000	9.980
16	Idaho	087	Washington County	2005	10.098
16	Idaho	087	Washington County	2010	10.198
16	Idaho	087	Washington County	2015	9.984
