#
# File created on 2019-05-18 23:23:13 EDT
# Refresh Date: 2018-06
#
# U.S. Geological Survey
#
# This file contains selected WaterUse data 
#
# The data you have secured from the USGS NWISWeb database may include data that have 
# not received Director's approval and as such are provisional and subject to revision. 
# The data are released on the condition that neither the USGS nor the United States 
# Government may be held liable for any damages resulting from its authorized or 
# unauthorized use.
#
#  * References to sources of water-use data can be found here. - https://water.usgs.gov/watuse
#
#  Search Criteria:
#  Year(s)          - ALL
#  Area             - County
#  County Codes(s)  - ALL
#  County Name(s)   - --ALL Counties--
#  Category Code(s) - TP
#  Category Name(s) - Total Population
#
#  Columns:
#  state_cd    - State Code
#  state_name  - State Name
#  county_cd   - County Code
#  county_nm   - County Name
#  year        - Year
#
#  The following categories are included: 
#  Total Population total population of area, in thousands 
#
state_cd	state_name	county_cd	county_nm	year	Total Population total population of area, in thousands
05	Arkansas	133	Sevier County	1990	13.640
05	Arkansas	133	Sevier County	1995	14.500
05	Arkansas	133	Sevier County	2000	15.760
05	Arkansas	133	Sevier County	2005	16.456
05	Arkansas	133	Sevier County	2010	17.058
05	Arkansas	133	Sevier County	2015	17.290
05	Arkansas	135	Sharp County	1985	15.400
05	Arkansas	135	Sharp County	1990	14.110
05	Arkansas	135	Sharp County	1995	16.170
05	Arkansas	135	Sharp County	2000	17.120
05	Arkansas	135	Sharp County	2005	17.397
05	Arkansas	135	Sharp County	2010	17.264
05	Arkansas	135	Sharp County	2015	16.912
05	Arkansas	137	Stone County	1985	9.800
05	Arkansas	137	Stone County	1990	9.780
05	Arkansas	137	Stone County	1995	10.780
05	Arkansas	137	Stone County	2000	11.500
05	Arkansas	137	Stone County	2005	11.716
05	Arkansas	137	Stone County	2010	12.394
05	Arkansas	137	Stone County	2015	12.456
05	Arkansas	139	Union County	1985	49.300
05	Arkansas	139	Union County	1990	46.720
05	Arkansas	139	Union County	1995	46.190
05	Arkansas	139	Union County	2000	45.630
05	Arkansas	139	Union County	2005	44.186
05	Arkansas	139	Union County	2010	41.639
05	Arkansas	139	Union County	2015	40.144
05	Arkansas	141	Van Buren County	1985	14.900
05	Arkansas	141	Van Buren County	1990	14.010
05	Arkansas	141	Van Buren County	1995	15.200
05	Arkansas	141	Van Buren County	2000	16.190
05	Arkansas	141	Van Buren County	2005	16.529
05	Arkansas	141	Van Buren County	2010	17.295
05	Arkansas	141	Van Buren County	2015	16.771
05	Arkansas	143	Washington County	1985	106.000
05	Arkansas	143	Washington County	1990	100.410
05	Arkansas	143	Washington County	1995	131.710
05	Arkansas	143	Washington County	2000	157.720
05	Arkansas	143	Washington County	2005	180.357
05	Arkansas	143	Washington County	2010	203.065
05	Arkansas	143	Washington County	2015	225.477
05	Arkansas	145	White County	1985	52.500
05	Arkansas	145	White County	1990	54.680
05	Arkansas	145	White County	1995	61.020
05	Arkansas	145	White County	2000	67.170
05	Arkansas	145	White County	2005	71.332
05	Arkansas	145	White County	2010	77.076
05	Arkansas	145	White County	2015	79.161
05	Arkansas	147	Woodruff County	1985	10.700
05	Arkansas	147	Woodruff County	1990	9.520
05	Arkansas	147	Woodruff County	1995	9.120
05	Arkansas	147	Woodruff County	2000	8.740
05	Arkansas	147	Woodruff County	2005	8.098
05	Arkansas	147	Woodruff County	2010	7.260
05	Arkansas	147	Woodruff County	2015	6.741
05	Arkansas	149	Yell County	1985	17.600
05	Arkansas	149	Yell County	1990	17.760
05	Arkansas	149	Yell County	1995	18.740
05	Arkansas	149	Yell County	2000	21.140
05	Arkansas	149	Yell County	2005	21.391
05	Arkansas	149	Yell County	2010	22.185
05	Arkansas	149	Yell County	2015	21.713
