"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-04-30,3101,"Los Angeles County","CA","Los Angeles-Long Beach-Anaheim",0,617700,-0.00306649451258877,-0.00515380898695442,0.0204857095655047,0.0639859175470614,0.0448304648887876,"2019-02","2019-Q1",621100,-0.00547415875060377,"2018-11"
2019-04-30,139,"Cook County","IL","Chicago-Naperville-Elgin",1,224600,-0.00177777777777778,0.0058217644424541,0.0209090909090909,0.0500954639793083,0.00344830063260693,"2007-01","2007-Q1",266800,-0.158170914542729,"2004-06"
2019-04-30,1090,"Harris County","TX","Houston-The Woodlands-Sugar Land",2,190300,-0.00418628990057562,0.00369198312236287,0.0484848484848485,0.0729921260040562,0.0382049720730808,"2019-03","2019-Q1",191100,-0.00418628990057562,"2019-02"
2019-04-30,2402,"Maricopa County","AZ","Phoenix-Mesa-Scottsdale",3,273500,-0.000365497076023392,0.00403817914831131,0.0596667958155754,0.0708820055788901,0.044593951935799,"2006-05","2006-Q2",290300,-0.0578711677574923,"2005-11"
2019-04-30,2841,"San Diego County","CA","San Diego-Carlsbad",4,590700,-0.00084573748308525,-0.00404653515427415,0.0119924618811033,0.0582819575271296,0.0461798806473097,"2018-12","2018-Q4",594300,-0.0060575466935891,"2018-09"
2019-04-30,1286,"Orange County","CA","Los Angeles-Long Beach-Anaheim",5,719600,-0.00332409972299169,-0.0108591065292096,0.0132357082511968,0.0438613666701513,0.0374954032444816,"2018-12","2018-Q4",728200,-0.0118099423235375,"2018-07"
2019-04-30,581,"Kings County","NY","New York-Newark-Jersey City",6,782300,-0.0011491317671093,0.00204944280773665,0.00243464889800103,0.0686504121878888,0.0499266426005534,"2018-10","2018-Q4",787200,-0.00622459349593496,"2018-05"
2019-04-30,2964,"Miami-Dade County","FL","Miami-Fort Lauderdale-West Palm Beach",7,304000,-0.00360537528679122,-0.0026246719160105,0.050449205252246,0.102771503645023,0.0493996888643862,"2007-01","2007-Q1",325100,-0.0649031067363888,"2006-04"
2019-04-30,978,"Dallas County","TX","Dallas-Fort Worth-Arlington",8,214800,-0.00693481276005548,0.00656044985941893,0.117585848074922,0.123868481620183,0.0591581140236068,"2019-03","2019-Q1",216300,-0.00693481276005548,"2019-02"
2019-04-30,1347,"Queens County","NY","New York-Newark-Jersey City",9,646100,-0.00216216216216216,0.000464540105295757,0.0367458279845956,0.0698422947355386,0.0403776966679072,"2019-03","2019-Q1",647500,-0.00216216216216216,"2019-02"
2019-04-30,2832,"Riverside County","CA","Riverside-San Bernardino-Ontario",10,383800,0.000260620276257493,0.00814289466771736,0.0443537414965986,0.0660128509140436,0.0534112897287584,"2006-07","2006-Q3",426900,-0.100960412274537,"2005-05"
2019-04-30,3250,"San Bernardino County","CA","Riverside-San Bernardino-Ontario",11,349200,0,0.00229621125143513,0.0445707448399641,0.0750338342171231,0.0551199865873102,"2006-07","2006-Q3",390300,-0.105303612605688,"2005-09"
2019-04-30,445,"Clark County","NV","Las Vegas-Henderson-Paradise",12,279900,-0.00249465431218817,0.00107296137339056,0.0895289996107435,0.0977303642870839,0.0495332712607077,"2006-06","2006-Q2",316800,-0.116477272727273,"2004-12"
2019-04-30,207,"King County","WA","Seattle-Tacoma-Bellevue",13,616300,-0.00596774193548387,-0.0121814393332265,-0.0162809257781325,0.101833766467536,0.0534053626109545,"2018-06","2018-Q2",631000,-0.0232963549920761,"2018-01"
2019-04-30,791,"Wayne County","MI","Detroit-Warren-Dearborn",14,81400,-0.00488997555012225,0.00369913686806412,0.140056022408964,0.166424440346894,0.0248221353478828,"2005-12","2005-Q4",116200,-0.299483648881239,"1999-08"
2019-04-30,2049,"Tarrant County","TX","Dallas-Fort Worth-Arlington",15,215200,-0.000928505106778087,0.00749063670411985,0.0824949698189135,0.0974206173690264,0.0500112324419075,"2019-03","2019-Q1",215400,-0.000928505106778087,"2019-03"
2019-04-30,3136,"Santa Clara County","CA","San Jose-Sunnyvale-Santa Clara",16,1213900,-0.0151711828654876,-0.0450755191944619,-0.0294235228272168,0.0940377252817184,0.0727406254497136,"2018-10","2018-Q4",1298800,-0.0653680320295658,"2018-03"
2019-04-30,1561,"Broward County","FL","Miami-Fort Lauderdale-West Palm Beach",17,264600,-0.00338983050847458,0.00113507377979569,0.0558659217877095,0.105982551072103,0.0513943327624888,"2006-10","2006-Q4",292400,-0.0950752393980848,"2005-10"
2019-04-30,386,"Bexar County","TX","San Antonio-New Braunfels",18,182100,-0.00109709270433352,0.00496688741721854,0.0538194444444444,0.0705526614074639,0.0371851430666084,"2019-03","2019-Q1",182300,-0.00109709270433352,"2019-03"
2019-04-30,2452,"New York County","NY","New York-Newark-Jersey City",19,1209100,-0.00925925925925926,-0.0211301813471503,-0.0808817939946788,0.0131042304942426,0.0257241209887373,"2017-07","2017-Q3",1327100,-0.0889156808077764,"2014-11"
2019-04-30,3175,"Philadelphia County","PA","Philadelphia-Camden-Wilmington",20,156400,-0.0188205771643664,-0.0206637445209768,0.0683060109289618,0.0844024448677068,0.0324899706837805,"2019-02","2019-Q1",160900,-0.0279676817899316,"2018-12"
2019-04-30,1510,"Alameda County","CA","San Francisco-Oakland-Hayward",21,858100,-0.00717343514983223,-0.017180162638873,-0.00487069465383277,0.078236477248939,0.0641492496856193,"2018-11","2018-Q4",879000,-0.0237770193401593,"2018-03"
2019-04-30,2801,"Middlesex County","MA","Boston-Cambridge-Newton",22,547500,-0.0065323897659227,-0.00291385904206884,0.0394911714448453,0.0612082946069932,0.0410095663735803,"2019-02","2019-Q1",551900,-0.00797245877876427,"2019-01"
2019-04-30,2046,"Suffolk County","NY","New York-Newark-Jersey City",23,411600,0.00439238653001464,0.0336514314414867,0.0769230769230769,0.0396346829695642,0.0130075582578721,"2006-05","2006-Q2",448000,-0.08125,"2005-03"
2019-04-30,3017,"Sacramento County","CA","Sacramento--Roseville--Arden-Arcade",24,369400,-0.00108166576527853,0.00298669562856367,0.0414434733577671,0.0744233473329166,0.0513426424510763,"2005-11","2005-Q4",385800,-0.0425090720580612,"2005-05"
2019-04-30,401,"Bronx County","NY","New York-Newark-Jersey City",25,435600,-0.00206185567010309,-0.00114652602614079,0.0744943265910212,0.0644889596760909,0.0306464569499718,"2019-02","2019-Q1",436900,-0.0029755092698558,"2019-01"
2019-04-30,1252,"Nassau County","NY","New York-Newark-Jersey City",26,543600,0,0.00202764976958525,0.0469953775038521,0.0612620310733953,0.0273611415424806,"2019-04","2019-Q2",543600,0,"2019-04"
2019-04-30,2993,"Palm Beach County","FL","Miami-Fort Lauderdale-West Palm Beach",27,277400,-0.00430725053840632,-0.00287562904385334,0.0511557408109132,0.0941471281059472,0.0431607977223853,"2006-06","2006-Q2",325100,-0.146724084896955,"2005-06"
2019-04-30,2241,"Cuyahoga County","OH","Cleveland-Elyria",28,129700,-0.00230769230769231,0,0.0442834138486312,0.0544436579830816,0.0147806918476709,"2005-07","2005-Q3",135100,-0.0399703923019985,"2004-01"
2019-04-30,3165,"Hillsborough County","FL","Tampa-St. Petersburg-Clearwater",29,222100,-0.00403587443946188,0.00135256988277728,0.0501182033096927,0.0977905511545072,0.0409353539404718,"2006-09","2006-Q3",230700,-0.0372778500216732,"2006-05"
2019-04-30,2614,"Allegheny County","PA","Pittsburgh",30,152000,-0.00977198697068404,-0.00718484650555193,0.0326086956521739,0.0609042680747975,0.0340973004473348,"2019-02","2019-Q1",153800,-0.011703511053316,"2018-11"
2019-04-30,1950,"Oakland County","MI","Detroit-Warren-Dearborn",31,250400,0,0.0100847115772489,0.0428987921699292,0.0726953609506575,0.0565905281820196,"2019-04","2019-Q2",250400,0,"2019-04"
2019-04-30,2288,"Franklin County","OH","Columbus",32,181600,0.00276090557702927,0.0196518809657496,0.0707547169811321,0.0805143861262285,0.0341513784468843,"2019-04","2019-Q2",181600,0,"2019-04"
2019-04-30,2339,"Hennepin County","MN","Minneapolis-St. Paul-Bloomington",33,285100,0,0.00848956490979837,0.0458547322083639,0.0577685189229245,0.03070235458555,"2019-04","2019-Q2",285100,0,"2019-04"
2019-04-30,1287,"Orange County","FL","Orlando-Kissimmee-Sanford",34,248400,-0.00321027287319422,0.00242130750605327,0.0624465355004277,0.0975021978499586,0.040441134955485,"2006-09","2006-Q3",270900,-0.0830564784053156,"2006-02"
2019-04-30,1694,"Fairfax County","VA","Washington-Arlington-Alexandria",35,548200,0.000912908526565638,0.00587155963302752,0.0265917602996255,0.023244310262988,0.0269476331666805,"2006-01","2006-Q1",553100,-0.00885915747604412,"2005-10"
2019-04-30,3159,"Contra Costa County","CA","San Francisco-Oakland-Hayward",36,620100,-0.00096665055582407,-0.00417536534446764,0.0162241887905605,0.0717621775207173,0.0559713354605602,"2018-10","2018-Q4",629000,-0.0141494435612083,"2018-07"
2019-04-30,2840,"Salt Lake County","UT","Salt Lake City",37,371800,0.00107700592353258,0.0117006802721088,0.0986997635933806,0.0872641870438857,0.041365740459246,"2019-04","2019-Q2",371800,0,"2019-04"
2019-04-30,1440,"Travis County","TX","Austin-Round Rock",38,356400,0.00140488901376791,0.0136518771331058,0.0731707317073171,0.0832889398706771,0.0538177855742401,"2019-04","2019-Q2",356400,0,"2019-04"
2019-04-30,3130,"Saint Louis County","MO","St. Louis",39,182700,-0.00109349371241115,-0.00598476605005441,0.0110680686220255,0.0458686334660581,0.0120975027500096,"2018-12","2018-Q4",184200,-0.00814332247557003,"2018-09"
2019-04-30,281,"Pima County","AZ","Tucson",40,206200,-0.000968992248062016,0.00831295843520782,0.0547314578005115,0.053761547557537,0.0145303509994961,"2006-06","2006-Q2",237700,-0.132519983172066,"2005-07"
2019-04-30,2975,"Montgomery County","MD","Washington-Arlington-Alexandria",41,451600,-0.00484795063904804,-0.000442673749446658,0.0166591625393967,0.0186725729780781,0.0154782914185421,"2006-07","2006-Q3",494100,-0.0860149767253592,"2005-04"
2019-04-30,2347,"Honolulu County","HI","Urban Honolulu",42,678200,-0.00557184750733138,-0.0155320075482654,0.00429438767954983,0.0443951607217985,0.0347181458991552,"2019-01","2019-Q1",688900,-0.0155320075482654,"2018-05"
2019-04-30,3148,"Westchester County","NY","New York-Newark-Jersey City",43,620200,0.00469787785517577,0.0215779937407346,0.0193951347797502,0.0355923577188435,0.0115344147373999,"2006-04","2006-Q2",654900,-0.0529851885784089,"2005-05"
2019-04-30,2804,"Milwaukee County","WI","Milwaukee-Waukesha-West Allis",44,162100,0.00123533045089561,0.0272496831432193,0.0713813615333774,0.0576193432960139,0.00725206710822812,"2006-04","2006-Q2",165900,-0.0229053646775166,"2005-09"
2019-04-30,1018,"Fresno County","CA","Fresno",45,251800,0.000794912559618442,0.0100280786201364,0.0531158511083229,0.0708721948167295,0.0336219320615754,"2006-05","2006-Q2",299700,-0.159826493159826,"2005-03"
2019-04-30,1388,"Shelby County","TN","Memphis",46,133300,0.00225563909774436,0.0144596651445966,0.0908346972176759,0.0880873051349773,0.03283342332623,"2019-04","2019-Q2",133300,0,"2019-04"
2019-04-30,1020,"Fulton County","GA","Atlanta-Sandy Springs-Roswell",47,285000,-0.00731452455590387,-0.00558269364968597,0.0787282361847086,0.0928831591410073,0.039426896850262,"2019-02","2019-Q1",287800,-0.00972897845726199,"2018-12"
2019-04-30,3102,"Mecklenburg County","NC","Charlotte-Concord-Gastonia",48,239700,-0.00249687890137328,0.00209030100334448,0.0559471365638767,0.0809768712638361,0.0381132586671582,"2019-03","2019-Q1",240300,-0.00249687890137328,"2019-03"
2019-04-30,157,"Erie County","NY","Buffalo-Cheektowaga-Niagara Falls",49,164800,0.00182370820668693,0.0110429447852761,0.0436985433818873,0.049553512014112,0.0318035459168551,"2019-04","2019-Q2",164800,0,"2019-04"
2019-04-30,1682,"DuPage County","IL","Chicago-Naperville-Elgin",50,293800,-0.00135961930659415,0.00136332651670075,0.0240501917044266,0.0366578641284829,0.0104466329695412,"2006-10","2006-Q4",318000,-0.0761006289308176,"2005-06"
2019-04-30,2694,"Fairfield County","CT","Bridgeport-Stamford-Norwalk",51,335100,-0.00740521327014218,-0.00534283170080142,0.00994575045207957,0.0176042737820097,-0.000831753798581025,"2006-04","2006-Q2",421800,-0.205547652916074,"2003-06"
2019-04-30,2480,"Pinellas County","FL","Tampa-St. Petersburg-Clearwater",52,228600,-0.00522193211488251,-0.00867302688638335,0.0405097860719162,0.106696297913877,0.0481774249077096,"2019-02","2019-Q1",230900,-0.00996102208748376,"2018-12"
2019-04-30,874,"Bergen County","NJ","New York-Newark-Jersey City",53,466700,-0.000428357249946455,-0.00128397175262144,0.00603578357404613,0.029887217241334,0.00834108577107306,"2006-06","2006-Q2",510700,-0.0861562561190523,"2005-06"
2019-04-30,1165,"Marion County","IN","Indianapolis-Carmel-Anderson",54,144100,0,0.0183745583038869,0.13375295043273,0.10067683231033,0.0316708320710102,"2019-04","2019-Q2",144100,0,"2019-04"
2019-04-30,324,"Wake County","NC","Raleigh",55,292600,0.00136892539356605,0.00757575757575758,0.0563176895306859,0.0577338660461086,0.0291625626886418,"2019-04","2019-Q2",292600,0,"2019-04"
2019-04-30,2337,"Hartford County","CT","Hartford-West Hartford-East Hartford",56,226900,0.000440917107583774,-0.000880669308674593,0.00889284126278346,0.00980134728808846,-0.00273495943431379,"2007-02","2007-Q1",255300,-0.111241676459068,"2004-12"
2019-04-30,489,"Duval County","FL","Jacksonville",57,183000,0,0.0121681415929204,0.073943661971831,0.0956542577478539,0.028550787690913,"2006-10","2006-Q4",187500,-0.024,"2006-05"
2019-04-30,3246,"Prince Georges County","MD","Washington-Arlington-Alexandria",58,297400,-0.00535117056856187,0.0010097610232245,0.0315643426985779,0.0603194607847091,0.0169048004237109,"2007-01","2007-Q1",351900,-0.154873543620347,"2005-06"
2019-04-30,2815,"New Haven County","CT","New Haven-Milford",59,216800,0,0.0140318054256314,0.0333651096282174,0.0183072071239032,-0.00352833800885211,"2006-05","2006-Q2",267700,-0.190138214419126,"2004-06"
2019-04-30,1155,"Macomb County","MI","Detroit-Warren-Dearborn",60,174300,0,0.00984936268829664,0.0602189781021898,0.0784149413947932,0.0446622460816011,"2019-04","2019-Q2",174300,0,"2019-04"
2019-04-30,204,"Kern County","CA","Bakersfield",61,219100,-0.000456204379562044,0.00828347906120571,0.0630761766132945,0.0597725950855441,0.0363585203363788,"2006-07","2006-Q3",279700,-0.216660707901323,"2005-04"
2019-04-30,2061,"Ventura County","CA","Oxnard-Thousand Oaks-Ventura",62,604100,-0.000661703887510339,0.00298854391499253,0.0226849500592517,0.0491273388002798,0.0369678188904976,"2006-06","2006-Q2",632100,-0.044296788482835,"2005-10"
2019-04-30,2802,"Middlesex County","NJ","New York-Newark-Jersey City",63,331800,-0.0045004500450045,0.00211416490486258,0.0516640253565769,0.0441802741289179,0.00581783317984619,"2006-08","2006-Q3",365100,-0.0912078882497946,"2005-06"
2019-04-30,2314,"Gwinnett County","GA","Atlanta-Sandy Springs-Roswell",64,232400,-0.000859845227858985,0.00475572849113705,0.0774223458507186,0.0737825565565478,0.0361711686940254,"2019-03","2019-Q1",232600,-0.000859845227858985,"2019-03"
2019-04-30,3227,"San Francisco County","CA","San Francisco-Oakland-Hayward",65,1357500,-0.00359659424544921,-0.0129426306987566,0.0296571601941748,0.0817600820899225,0.0660476483183001,"2019-01","2019-Q1",1375300,-0.0129426306987566,"2018-10"
2019-04-30,2626,"Baltimore County","MD","Baltimore-Columbia-Towson",66,242500,-0.00696150696150696,-0.00696150696150696,0.0163453478625314,0.0361989336145911,0.00276318296852485,"2007-04","2007-Q2",273200,-0.112371888726208,"2005-09"
2019-04-30,2322,"Hamilton County","OH","Cincinnati",67,152000,-0.0045841519318926,0.00795755968169761,0.0927390366642703,0.0641226306735594,0.0229865988483733,"2019-03","2019-Q1",152700,-0.0045841519318926,"2019-02"
2019-04-30,1690,"El Paso County","TX","El Paso",68,126200,0.000793021411578113,0.00718276137270551,0.0499168053244592,0.0282326803830075,0.00846338958112214,"2019-04","2019-Q2",126200,0,"2019-04"
2019-04-30,2981,"Montgomery County","PA","Philadelphia-Camden-Wilmington",69,309600,0.000646412411118293,-0.000645577792123951,0.0306258322237017,0.0337931565740952,0.0123271673807694,"2019-01","2019-Q1",309800,-0.000645577792123951,"2018-12"
2019-04-30,2879,"Worcester County","MA","Worcester",70,283800,-0.00386100386100386,-0.00210970464135021,0.0483930550424825,0.0575892285641444,0.0243109610535386,"2019-02","2019-Q1",285200,-0.00490883590462833,"2019-01"
2019-04-30,1322,"Pierce County","WA","Seattle-Tacoma-Bellevue",71,349100,-0.00200114351057747,0.00605187319884726,0.0708588957055215,0.0945639966295451,0.0368513297787898,"2019-03","2019-Q1",349800,-0.00200114351057747,"2019-02"
2019-04-30,504,"Essex County","NJ","New York-Newark-Jersey City",72,399100,-0.000250501002004008,0.0168152866242038,0.073137940306534,0.0576210306579583,0.0123213610606985,"2007-02","2007-Q1",428800,-0.0692630597014925,"2005-10"
2019-04-30,951,"Collin County","TX","Dallas-Fort Worth-Arlington",73,329700,-0.00362647325475975,-0.00211864406779661,0.0122812404052809,0.0749582332955647,0.050367570981771,"2019-02","2019-Q1",331300,-0.00482945970419559,"2019-01"
2019-04-30,1776,"Hidalgo County","TX","McAllen-Edinburg-Mission",74,103700,-0.00288461538461538,0.0226824457593688,0.0560081466395112,0.0575296163763965,0.0264154904707996,"2019-03","2019-Q1",104000,-0.00288461538461538,"2019-03"
2019-04-30,1223,"Monroe County","NY","Rochester",75,148600,0.00405405405405405,0.0319444444444444,0.0391608391608392,0.0332178271888566,0.0186739144909098,"2016-08","2016-Q3",157100,-0.0541056651814131,"2016-03"
2019-04-30,503,"Essex County","MA","Boston-Cambridge-Newton",76,443500,-0.00560538116591928,0.00158084914182475,0.045004712535344,0.059494726021176,0.0376390670158919,"2019-03","2019-Q1",446000,-0.00560538116591928,"2019-02"
2019-04-30,2742,"Jefferson County","KY","Louisville/Jefferson County",77,161300,0.000620347394540943,0.00875547217010632,0.0426632191338074,0.051138196679789,0.0262342421939952,"2019-04","2019-Q2",161300,0,"2019-04"
2019-04-30,2810,"Multnomah County","OR","Portland-Vancouver-Hillsboro",78,402100,-0.00544150383378679,-0.00593325092707046,-0.00642451198418582,0.0872986445975725,0.0468433452947261,"2019-02","2019-Q1",405200,-0.00765054294175716,"2018-02"
2019-04-30,2045,"Suffolk County","MA","Boston-Cambridge-Newton",79,560300,-0.00585521646557842,-0.00320227717487991,0.0441669772642564,0.0809261040790401,0.0602947300321683,"2019-02","2019-Q1",564300,-0.00708842814105972,"2019-01"
2019-04-30,2463,"Oklahoma County","OK","Oklahoma City",80,134800,-0.0029585798816568,0.0052199850857569,0.0305810397553517,0.0474720355541429,0.0252002835208944,"2019-03","2019-Q1",135200,-0.0029585798816568,"2019-02"
2019-04-30,2842,"San Mateo County","CA","San Francisco-Oakland-Hayward",81,1320700,-0.0109338725380064,-0.0266784582504238,-0.0123392162728089,0.097059491270427,0.0698370826242511,"2018-10","2018-Q4",1372300,-0.0376011076295271,"2018-02"
2019-04-30,2847,"Snohomish County","WA","Seattle-Tacoma-Bellevue",82,466000,-0.00766609880749574,-0.00808854831843338,0.0286975717439294,0.100723230183757,0.0440541033566573,"2019-02","2019-Q1",471600,-0.0118744698897371,"2018-12"
2019-04-30,220,"Lake County","IL","Chicago-Naperville-Elgin",83,237800,0,0.00379907133811735,0.00252951096121417,0.0379416522426332,0.00212728630966952,"2007-02","2007-Q1",290300,-0.180847399242163,"2003-04"
2019-04-30,984,"Dekalb County","GA","Atlanta-Sandy Springs-Roswell",84,203500,-0.0014720314033366,0.0205616850551655,0.114457831325301,0.114403692016759,0.036785269729853,"2019-03","2019-Q1",203800,-0.0014720314033366,"2019-03"
2019-04-30,135,"Cobb County","GA","Atlanta-Sandy Springs-Roswell",85,258300,-0.00347222222222222,0.00271739130434783,0.074012474012474,0.0829665998552385,0.0353475347352206,"2019-03","2019-Q1",259200,-0.00347222222222222,"2019-02"
2019-04-30,3134,"San Joaquin County","CA","Stockton-Lodi",86,363100,-0.00384087791495199,-0.00438716753496024,0.0485128501299451,0.0891613903236925,0.0678680500636681,"2006-01","2006-Q1",420700,-0.136914666032802,"2005-03"
2019-04-30,330,"Will County","IL","Chicago-Naperville-Elgin",87,225400,0.000443852640923213,0.00535236396074933,0.0454545454545455,0.0457787793796534,0.00899169596362071,"2007-01","2007-Q1",239400,-0.0584795321637427,"2005-09"
2019-04-30,1804,"Jackson County","MO","Kansas City",88,143500,-0.00277970813064628,0.0084328882642305,0.0854765506807867,0.0594700576818903,0.0203646138237308,"2019-03","2019-Q1",143900,-0.00277970813064628,"2019-02"
2019-04-30,1948,"Norfolk County","MA","Boston-Cambridge-Newton",89,503200,-0.00454995054401583,0.00259015740187288,0.03988427361025,0.056826499487644,0.0378057954115445,"2019-03","2019-Q1",505500,-0.00454995054401583,"2019-02"
2019-04-30,988,"Denton County","TX","Dallas-Fort Worth-Arlington",90,293700,0,0.00238907849829352,0.0455678177287291,0.0822697798830938,0.0471354262749977,"2019-04","2019-Q2",293700,0,"2019-04"
2019-04-30,2889,"Bernalillo County","NM","Albuquerque",91,203600,-0.00098135426889107,0.00493583415597236,0.0582120582120582,0.0395585201474,0.00640883492138755,"2019-03","2019-Q1",203800,-0.00098135426889107,"2019-03"
2019-04-30,2732,"Jefferson County","AL","Birmingham-Hoover",92,121800,-0.000820344544708778,0.00744416873449132,0.0845948352626892,0.0538566479231921,0.00761664862740075,"2007-08","2007-Q3",122600,-0.0065252854812398,"2007-02"
2019-04-30,1106,"Hudson County","NJ","New York-Newark-Jersey City",93,454900,0.00463780918727915,0.0172182468694097,0.064093567251462,0.0951251418264356,0.0289073894418901,"2019-04","2019-Q2",454900,0,"2019-04"
2019-04-30,2441,"Monmouth County","NJ","New York-Newark-Jersey City",94,430100,-0.00139308103087996,0.00986146982859826,0.0583169291338583,0.0374945434079084,0.0129960788370092,"2006-08","2006-Q3",442400,-0.0278028933092224,"2006-01"
2019-04-30,2243,"Davidson County","TN","Nashville-Davidson--Murfreesboro--Franklin",95,265000,-0.00749063670411985,-0.0071187710753091,0.0433070866141732,0.113368400982228,0.0575770063158243,"2019-02","2019-Q1",267900,-0.0108249346771183,"2018-12"
2019-04-30,3001,"Providence County","RI","Providence-Warwick",96,251100,-0.00159045725646123,0.00159553250897487,0.0324835526315789,0.0676616112989958,0.0199947801033971,"2005-12","2005-Q4",272500,-0.0785321100917431,"2004-10"
2019-04-30,414,"Bucks County","PA","Philadelphia-Camden-Wilmington",97,327100,-0.00243976822201891,0.00522433927473878,0.0202744853399875,0.0309953063251529,0.00855145806202207,"2006-09","2006-Q3",330400,-0.00998789346246973,"2006-05"
2019-04-30,1689,"El Paso County","CO","Colorado Springs",98,296400,-0.00168406871000337,0.0119494708091499,0.0766436614602252,0.0801337450141928,0.0421204530939339,"2019-03","2019-Q1",296900,-0.00168406871000337,"2019-03"
2019-04-30,3236,"Baltimore City","MD","Baltimore-Columbia-Towson",99,114400,-0.0247229326513214,-0.0442773600668337,-0.000873362445414847,0.0730846811789005,-0.00689868849420971,"2007-09","2007-Q3",137800,-0.169811320754717,"2006-04"
2019-04-30,80,"Lee County","FL","Cape Coral-Fort Myers",100,229800,-0.00346921075455334,-0.00862812769628991,0.0132275132275132,0.0711060786523459,0.0442785935769043,"2006-05","2006-Q2",299600,-0.232977303070761,"2005-04"
2019-04-30,757,"Tulsa County","OK","Tulsa",101,142100,-0.00140548137737175,0.00637393767705382,0.0223021582733813,0.047637745946923,0.0229076270020965,"2019-03","2019-Q1",142300,-0.00140548137737175,"2019-03"
2019-04-30,201,"Kent County","MI","Grand Rapids-Wyoming",102,194900,0.00619514713474445,0.0230971128608924,0.0797783933518006,0.0918536743496388,0.0488240729886595,"2019-04","2019-Q2",194900,0,"2019-04"
2019-04-30,285,"Polk County","FL","Lakeland-Winter Haven",103,176400,-0.0050761421319797,-0.00226244343891403,0.0645745322872661,0.0941307193511678,0.0311512885901386,"2006-08","2006-Q3",193000,-0.0860103626943005,"2006-03"
2019-04-30,3289,"District of Columbia","DC","Washington-Arlington-Alexandria",104,574100,-0.0082915874935222,-0.0130651538593777,0.0197158081705151,0.0546945867274893,0.0476016709118274,"2018-12","2018-Q4",582100,-0.0137433430682013,"2018-10"
2019-04-30,989,"Denver County","CO","Denver-Aurora-Lakewood",105,423300,-0.0058713010803194,-0.00796812749003984,0.0274271844660194,0.103494995586238,0.0685118728487359,"2019-02","2019-Q1",427300,-0.00936110461034402,"2018-11"
2019-04-30,2698,"Fort Bend County","TX","Houston-The Woodlands-Sugar Land",106,257500,-0.00155098875533152,0.00155581485803189,0.02101506740682,0.0640328806180448,0.0374972479145417,"2019-03","2019-Q1",257900,-0.00155098875533152,"2019-02"
2019-04-30,659,"Ocean County","NJ","New York-Newark-Jersey City",107,282900,-0.00281988015509341,-0.000353356890459364,0.0317286652078775,0.0329218511510314,0.000531774704785715,"2006-08","2006-Q3",339600,-0.166961130742049,"2004-11"
2019-04-30,2127,"Arapahoe County","CO","Denver-Aurora-Lakewood",108,378900,-0.00158102766798419,0.00132135306553911,0.0352459016393443,0.0991296978189236,0.0635597605868565,"2019-03","2019-Q1",379500,-0.00158102766798419,"2019-02"
2019-04-30,2251,"Delaware County","PA","Philadelphia-Camden-Wilmington",109,218400,-0.00319488817891374,0.00691562932226833,0.0545630130371801,0.0394318632994395,0.00236565559736857,"2007-07","2007-Q3",229500,-0.0483660130718954,"2006-01"
2019-04-30,1558,"Bristol County","MA","Providence-Warwick",110,317800,0.00252365930599369,0.00952986022871665,0.062876254180602,0.056621185619556,0.0244093531614127,"2019-04","2019-Q2",317800,0,"2019-04"
2019-04-30,1822,"Johnson County","KS","Kansas City",111,287800,-0.000347342827370615,0.00840925017519271,0.051516258677384,0.0664863397668303,0.0343563477591433,"2019-03","2019-Q1",287900,-0.000347342827370615,"2019-03"
2019-04-30,1556,"Brevard County","FL","Palm Bay-Melbourne-Titusville",112,213500,-0.00326797385620915,0.00281822451855331,0.0616608652411735,0.109828121826473,0.0447559812767162,"2006-04","2006-Q2",234000,-0.0876068376068376,"2005-07"
2019-04-30,1404,"Summit County","OH","Akron",113,135300,-0.00221238938053097,0.0044543429844098,0.0504658385093168,0.0516141263439311,0.0177244155364433,"2019-03","2019-Q1",135600,-0.00221238938053097,"2019-02"
2019-04-30,2986,"New Castle County","DE","Philadelphia-Camden-Wilmington",114,236400,-0.00295234078447912,0.0111206159110351,0.00810234541577825,0.0440106169095895,0.00531274030809903,"2018-01","2018-Q1",245800,-0.0382424735557364,"2017-12"
2019-04-30,3152,"Anne Arundel County","MD","Baltimore-Columbia-Towson",115,344300,-0.00145011600928074,0.0058428279287175,0.024702380952381,0.0281347921484505,0.00855019040589311,"2006-06","2006-Q2",375900,-0.0840649108805533,"2005-08"
2019-04-30,771,"Union County","NJ","New York-Newark-Jersey City",116,357300,0.00140134529147982,0.022610188895249,0.0583530805687204,0.0529150221874217,0.00880842622245703,"2006-08","2006-Q3",405600,-0.119082840236686,"2005-04"
2019-04-30,2980,"Montgomery County","OH","Dayton",117,108800,-0.0018348623853211,0.0055452865064695,0.101214574898785,0.0589644180833115,0.0150534939639635,"2019-03","2019-Q1",109000,-0.0018348623853211,"2019-02"
2019-04-30,2734,"Jefferson County","CO","Denver-Aurora-Lakewood",118,428600,-0.00209545983701979,0.0058671673316123,0.0367682631833575,0.0965011610826309,0.061665459308369,"2019-03","2019-Q1",429500,-0.00209545983701979,"2019-02"
