"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-04-30,"Boulder County","CO","Boulder",215,2298,0.001743679163034,0.005249343832021,0.0374717832957111,107074
2019-04-30,"Anchorage Borough","AK","Anchorage",216,1817,0.00331308669243512,0.00776483638380477,0.0167879127028539,87491
2019-04-30,"Galveston County","TX","Houston-The Woodlands-Sugar Land",217,1593,0.00125707102451289,0,-0.00125391849529781,115565
2019-04-30,"Gloucester County","NJ","Philadelphia-Camden-Wilmington",218,1778,0.00282007896221094,0.00679501698754247,0.0218390804597701,98877
2019-04-30,"Howard County","MD","Baltimore-Columbia-Towson",219,2415,-0.00165357585779248,-0.00494437577255871,0.00919348098620978,100656
2019-04-30,"Douglas County","CO","Denver-Aurora-Lakewood",220,2446,0.00245901639344262,0.00163800163800164,0.00245901639344262,106074
2019-04-30,"Lancaster County","NE","Lincoln",221,1322,0.00303490136570561,0.00993124522536287,0.0248062015503876,88110
2019-04-30,"Spartanburg County","SC","Spartanburg",222,1168,0,0.00429922613929493,0.0254609306409131,93073
2019-04-30,"Ingham County","MI","Lansing-East Lansing",223,1168,-0.00595744680851064,-0.0110076206604572,0,78061
2019-04-30,"Erie County","PA","Erie",224,974,0.0124740124740125,0.0252631578947368,0.0350690754516472,83092
2019-04-30,"Lubbock County","TX","Lubbock",225,1159,0.00346320346320346,0.00870322019147084,0.0166666666666667,83609
2019-04-30,"Saint Lucie County","FL","Port St. Lucie",226,1551,0.00193798449612403,0.00910865322055953,0.058703071672355,125008
2019-04-30,"Leon County","FL","Tallahassee",227,1288,0.00625,0.0165745856353591,0.0412287793047696,80425
2019-04-30,"Greene County","MO","Springfield",228,878,0.00342857142857143,0.00919540229885057,0.051497005988024,96622
2019-04-30,"Hamilton County","IN","Indianapolis-Carmel-Anderson",229,1671,0.00420673076923077,0.00541516245487365,0.0139563106796117,128271
2019-04-30,"Atlantic County","NJ","Atlantic City-Hammonton",230,1480,0.00543478260869565,0.0150891632373114,0.0157858613589568,112952
2019-04-30,"New London County","CT","Norwich-New London",231,1483,0,-0.000673854447439353,-0.00336021505376344,94286
2019-04-30,"Saint Clair County","IL","St. Louis",232,916,0,0.00548847420417124,0.0315315315315315,87875
2019-04-30,"San Luis Obispo County","CA","San Luis Obispo-Paso Robles-Arroyo Grande",233,2477,0.00161746866154468,0.00486815415821501,0.0106079151366789,87808
2019-04-30,"Horry County","SC","Myrtle Beach-Conway-North Myrtle Beach",234,1272,-0.00156985871271586,-0.0101167315175097,0.0103256552819698,174554
2019-04-30,"Madison County","IL","St. Louis",235,981,-0.00304878048780488,-0.0060790273556231,0.0447284345047923,98109
2019-04-30,"Osceola County","FL","Orlando-Kissimmee-Sanford",236,1460,0.00412654745529574,0.00968188105117566,0.0496046010064702,110664
2019-04-30,"Dauphin County","PA","Harrisburg-Carlisle",237,1284,-0.00233100233100233,-0.00542215336948102,0.0338164251207729,90587
2019-04-30,"Durham County","NC","Durham-Chapel Hill",238,1393,0.00505050505050505,0.0130909090909091,0.0364583333333333,84898
2019-04-30,"Saint Joseph County","IN","South Bend-Mishawaka",239,1005,0.003996003996004,0.0120845921450151,0.0876623376623377,107122
2019-04-30,"Chatham County","GA","Savannah",240,1279,0.00471327572663001,0.0110671936758893,0.0281350482315113,97323
2019-04-30,"Ottawa County","MI","Grand Rapids-Wyoming",241,1384,0.00144717800289436,-0.00431654676258993,0.0124359912216533,87398
2019-04-30,"Rutherford County","TN","Nashville-Davidson--Murfreesboro--Franklin",242,1434,0.0027972027972028,0.0091484869809993,0.0391304347826087,97715
2019-04-30,"Lexington County","SC","Columbia",243,1205,0.00333055786844296,0.00584307178631052,0.0264054514480409,85629
2019-04-30,"Santa Cruz County","CA","Santa Cruz-Watsonville",244,3127,0.00160153747597694,0.00676110753380554,0.043028685790527,64144
2019-04-30,"Clayton County","GA","Atlanta-Sandy Springs-Roswell",245,1016,0.00893743793445879,0.0180360721442886,0.0785562632696391,86607
2019-04-30,"Merced County","CA","Merced",246,1363,0.00368188512518409,0.0103780578206079,0.06734534064213,60851
2019-04-30,"Cleveland County","OK","Oklahoma City",247,1176,0.00255754475703325,0.00857632933104631,0.025283347863993,101224
2019-04-30,"Caddo Parish","LA","Shreveport-Bossier City",248,893,0,0,0.00676437429537768,89920
2019-04-30,"Weld County","CO","Greeley",249,1729,0.00290023201856148,0.0117027501462844,0.0542682926829268,92838
2019-04-30,"Marin County","CA","San Francisco-Oakland-Hayward",250,4225,0.00213472485768501,0.000473596968979399,-0.0188109614491407,84265
2019-04-30,"Jefferson County","TX","Beaumont-Port Arthur",251,1157,-0.00258620689655172,-0.00258620689655172,0.00959860383944154,82670
2019-04-30,"Thurston County","WA","Olympia-Tumwater",252,1704,0.00235294117647059,0.00471698113207547,0.047970479704797,91754
2019-04-30,"Kitsap County","WA","Bremerton-Silverdale",253,1825,0.00495594713656388,0.0167130919220056,0.0536951501154734,85614
2019-04-30,"Kalamazoo County","MI","Kalamazoo-Portage",254,1343,-0.00222882615156018,0,0.0370656370656371,92543
2019-04-30,"Webb County","TX","Laredo",255,1154,0.00260642919200695,0.00522648083623693,0.0303571428571429,57292
2019-04-30,"Alachua County","FL","Gainesville",256,1364,0.00441826215022091,0.017151379567487,0.0614785992217899,71731
2019-04-30,"Hinds County","MS","Jackson",257,908,0.00442477876106195,0.0100111234705228,0.00665188470066519,81794
2019-04-30,"Harford County","MD","Baltimore-Columbia-Towson",258,1706,0.000586510263929619,0.00708382526564345,0.033313143549364,95726
2019-04-30,"Yakima County","WA","Yakima",259,1188,0.00253164556962025,0.011063829787234,0.0321459600347524,66377
2019-04-30,"Norfolk City","VA","Virginia Beach-Norfolk-Newport News",260,1292,0.000774593338497289,0.00155038759689922,0.0149253731343284,64018
2019-04-30,"Mahoning County","OH","Youngstown-Warren-Boardman",261,803,0.00375,0.006265664160401,-0.0135135135135135,90389
2019-04-30,"Buncombe County","NC","Asheville",262,1537,0.00195567144719687,0.00786885245901639,0.0512995896032832,83278
2019-04-30,"Washington County","MN","Minneapolis-St. Paul-Bloomington",263,1856,0.00215982721382289,0.00324324324324324,0.043282743114109,89054
2019-04-30,"Cumberland County","PA","Harrisburg-Carlisle",264,1366,0.00441176470588235,0.00886262924667651,0.00886262924667651,79709
2019-04-30,"McLennan County","TX","Waco",265,1204,-0.000829875518672199,0,0.049694856146469,71960
2019-04-30,"Saint Tammany Parish","LA","New Orleans-Metairie",266,1442,-0.000693000693000693,-0.00276625172890733,-0.00551724137931034,103431
2019-04-30,"Frederick County","MD","Washington-Arlington-Alexandria",267,1795,0.0011154489682097,-0.00277777777777778,0.0011154489682097,86155
2019-04-30,"Weber County","UT","Ogden-Clearfield",268,1390,0.00216294160057678,0.0138584974471189,0.0618792971734148,73885
2019-04-30,"Lake County","OH","Cleveland-Elyria",269,1192,0,-0.000838222967309304,0.00168067226890756,88489
2019-04-30,"Montgomery County","AL","Montgomery",270,871,0.00461361014994233,0.0151515151515152,0.0199063231850117,83527
2019-04-30,"York County","SC","Charlotte-Concord-Gastonia",271,1365,0,0.00589535740604274,0.0388127853881279,85124
2019-04-30,"Chesapeake City","VA","Virginia Beach-Norfolk-Newport News",272,1619,0.00309789343246592,0.00621504039776259,0.0163214061519146,76910
2019-04-30,"Clay County","MO","Kansas City",273,1343,0.000745156482861401,0.00298730395817774,0.0378670788253478,72027
2019-04-30,"Lafayette Parish","LA","Lafayette",274,1232,-0.0008110300081103,-0.0104417670682731,-0.0501156515034695,72205
2019-04-30,"Benton County","AR","Fayetteville-Springdale-Rogers",275,1154,0.00260642919200695,0.00610287707061901,0.0158450704225352,87906
2019-04-30,"Butte County","CA","Chico",276,1523,0.00860927152317881,0.0262803234501348,0.0591098748261474,61222
2019-04-30,"Saratoga County","NY","Albany-Schenectady-Troy",277,1758,0.00113895216400911,0.00228050171037628,0.00629650829994276,70462
2019-04-30,"Jefferson County","MO","St. Louis",278,1194,0.00251889168765743,0.00844594594594595,0.0473684210526316,80662
2019-04-30,"Niagara County","NY","Buffalo-Cheektowaga-Niagara Falls",279,1131,-0.00176522506619594,-0.0130890052356021,0.00892060660124889,70282
2019-04-30,"Barnstable County","MA","Barnstable Town",280,1888,0.0117899249732047,0.0216450216450216,0.0339539978094195,151741
2019-04-30,"Lackawanna County","PA","Scranton--Wilkes-Barre--Hazleton",281,984,0,-0.0120481927710843,-0.0905730129390018,77985
2019-04-30,"Cherokee County","GA","Atlanta-Sandy Springs-Roswell",282,1550,0.00258732212160414,0.00977198697068404,0.0529891304347826,92351
2019-04-30,"Warren County","OH","Cincinnati",283,1606,0,-0.00372208436724566,0.00942803268384664,74834
2019-04-30,"Linn County","IA","Cedar Rapids",284,1123,0.00447227191413238,0.0117117117117117,-0.0088261253309797,89243
2019-04-30,"Yavapai County","AZ","Prescott",285,1572,0.00319081046585833,0.00898587933247754,0.0261096605744125,80094
2019-04-30,"Trumbull County","OH","Youngstown-Warren-Boardman",286,848,0.00593119810201661,0.029126213592233,0.0693568726355612,74351
2019-04-30,"Smith County","TX","Tyler",287,1234,0.0008110300081103,-0.000809716599190283,0.00570497147514263,61095
2019-04-30,"Dona Ana County","NM","Las Cruces",288,1033,0.00388726919339164,0.000968992248062016,0.0361083249749248,55570
2019-04-30,"Arlington County","VA","Washington-Arlington-Alexandria",289,2787,-0.000358680057388809,-0.00179083094555874,0.0138232084394325,63957
2019-04-30,"Gaston County","NC","Charlotte-Concord-Gastonia",290,1126,0,-0.00265721877767936,0.0602636534839925,71974
2019-04-30,"Richmond City","VA","Richmond",291,1270,0.00236779794790845,0.00315955766192733,0.0241935483870968,69933
2019-04-30,"Henry County","GA","Atlanta-Sandy Springs-Roswell",292,1381,0.0065597667638484,0.0169366715758468,0.0541984732824427,81450
2019-04-30,"Jackson County","OR","Medford",293,1551,0.0012911555842479,0.00388349514563107,0.009765625,51461
2019-04-30,"Washington County","AR","Fayetteville-Springdale-Rogers",294,1215,0.00413223140495868,0.00164880461665293,-0.00328137817883511,55403
2019-04-30,"New Hanover County","NC","Wilmington",295,1457,0.00621546961325967,0.0267794221282593,0.0848845867460908,95339
2019-04-30,"Union County","NC","Charlotte-Concord-Gastonia",296,1493,0.00201342281879195,0.00742240215924426,0.0268225584594223,70295
2019-04-30,"Whatcom County","WA","Bellingham",297,1751,0.00228963938179737,0.0174317257408483,0.118849840255591,72199
2019-04-30,"Champaign County","IL","Champaign-Urbana",298,1143,0.00263157894736842,0.00971731448763251,0.026032315978456,60462
2019-04-30,"Yolo County","CA","Sacramento--Roseville--Arden-Arcade",299,2106,0.000475059382422803,0.00525059665871122,0.0556390977443609,47470
2019-04-30,"Broome County","NY","Binghamton",300,1116,-0.00268096514745308,-0.0115146147032772,-0.0244755244755245,58872
2019-04-30,"Richmond County","GA","Augusta-Richmond County",301,742,0.0206327372764787,-0.00536193029490617,-0.119810201660735,62809
2019-04-30,"Saint Louis County","MN","Duluth",302,1147,0.00087260034904014,0.0159433126660762,-0.00864304235090752,88687
2019-04-30,"Mohave County","AZ","Lake Havasu City-Kingman",303,1240,0.00161550888529887,0.00242522231204527,0.0247933884297521,73909
2019-04-30,"Elkhart County","IN","Elkhart-Goshen",304,1110,-0.0009000900090009,-0.00804289544235925,0.0461828463713478,56481
2019-04-30,"Sangamon County","IL","Springfield",305,979,0.0041025641025641,-0.00508130081300813,0.0370762711864407,95057
2019-04-30,"Clermont County","OH","Cincinnati",306,1405,-0.000711237553342817,0.00644699140401146,0.0708841463414634,62994
2019-04-30,"Sussex County","DE","Salisbury",307,1455,0.00483425414364641,0.022487702037948,0.0311835577604536,74823
2019-04-30,"York County","ME","Portland-South Portland",308,1525,0.00394996708360764,-0.00326797385620915,-0.00974025974025974,101866
2019-04-30,"Yuma County","AZ","Yuma",309,921,0.00545851528384279,0.0143171806167401,0.0244716351501669,44455
2019-04-30,"Racine County","WI","Racine",310,1211,0.00665004156275977,0.0142378559463987,0.0726306465899026,63488
2019-04-30,"Shelby County","AL","Birmingham-Hoover",311,1396,0.0108616944243302,0.0234604105571848,0.0386904761904762,75839
2019-04-30,"Brazos County","TX","College Station-Bryan",312,1444,0.00277777777777778,0.0104968509447166,-0.00345065562456867,50174
2019-04-30,"Tuscaloosa County","AL","Tuscaloosa",313,1265,0.000791139240506329,0.00796812749003984,0.023462783171521,95722
2019-04-30,"Kanawha County","WV","Charleston",314,841,-0.00473372781065089,-0.0105882352941176,-0.0454029511918275,97559
2019-04-30,"Calcasieu Parish","LA","Lake Charles",315,1402,-0.0049680624556423,-0.0209497206703911,-0.047554347826087,50178
2019-04-30,"Clay County","FL","Jacksonville",316,1405,0.00428877769835597,0.0129776496034607,0.0758039816232772,62867
2019-04-30,"Saint Johns County","FL","Jacksonville",317,1842,0.00655737704918033,0.00821018062397373,0.0143171806167401,89358
2019-04-30,"Litchfield County","CT","Torrington",318,1559,-0.00192061459667093,-0.00826972010178117,0.0176240208877285,73603
2019-04-30,"Muscogee County","GA","Columbus",319,874,0.0011454753722795,0.0104046242774566,0.0467065868263473,60581
2019-04-30,"Canyon County","ID","Boise City",320,1243,0.00485044462409054,0.0230452674897119,0.0922671353251318,67433
2019-04-30,"Anderson County","SC","Greenville-Anderson-Mauldin",321,974,0.0124740124740125,0.0135275754422477,-0.00307062436028659,73430
2019-04-30,"Harrison County","MS","Gulfport-Biloxi-Pascagoula",322,1041,0,0.00579710144927536,0.0590030518819939,56124
2019-04-30,"Peoria County","IL","Peoria",323,933,0.00430570505920344,0.00430570505920344,0.0366666666666667,66307
2019-04-30,"Hawaii County","HI","Hilo",324,1829,0.000547045951859956,0.0149833518312986,0.0670945157526254,68125
2019-04-30,"Williamson County","TN","Nashville-Davidson--Murfreesboro--Franklin",325,2468,0.0008110300081103,0.00406834825061025,0.021523178807947,73225
2019-04-30,"Ulster County","NY","Kingston",326,1718,-0.00174317257408483,-0.00463499420625724,0.0214030915576694,58207
2019-04-30,"Baldwin County","AL","Daphne-Fairhope-Foley",327,1438,0.00069589422407794,0.00700280112044818,0.0596904937361828,90544
2019-04-30,"El Dorado County","CA","Sacramento--Roseville--Arden-Arcade",328,2161,0.00371574547143521,0.0136022514071295,0.0772681954137587,57370
2019-04-30,"Livingston County","MI","Detroit-Warren-Dearborn",329,1741,0.000574712643678161,0.00752314814814815,0.0894868585732165,75840
2019-04-30,"Okaloosa County","FL","Crestview-Fort Walton Beach-Destin",330,1404,0.00645161290322581,0.0233236151603499,0.0660592255125285,84461
2019-04-30,"Newport News City","VA","Virginia Beach-Norfolk-Newport News",331,1254,0.00239808153477218,0.00561347233360064,0.0121065375302663,49660
2019-04-30,"Vanderburgh County","IN","Evansville",332,889,0.00338600451467269,-0.00336322869955157,0,69411
2019-04-30,"Hall County","GA","Gainesville",333,1380,0.00145137880986938,0.0102489019033675,0.0566615620214395,55669
2019-04-30,"Cabarrus County","NC","Charlotte-Concord-Gastonia",334,1331,0.00452830188679245,0.0121673003802281,0.043921568627451,79453
2019-04-30,"Shawnee County","KS","Topeka",335,1007,0.00298804780876494,0.0120603015075377,0.0886486486486486,64378
2019-04-30,"Berkeley County","SC","Charleston-North Charleston",336,1397,0.00503597122302158,0.00939306358381503,0.0309963099630996,60811
2019-04-30,"Onslow County","NC","Jacksonville",337,934,0.0075512405609493,0.0241228070175439,0.0565610859728507,62774
2019-04-30,"Shasta County","CA","Redding",338,1443,0.00347705146036161,0.0147679324894515,0.0849624060150376,50968
2019-04-30,"Forsyth County","GA","Atlanta-Sandy Springs-Roswell",339,1809,0.00388457269700333,0.0106145251396648,0.0231900452488688,65055
2019-04-30,"Benton County","WA","Kennewick-Richland",340,1558,0.00192926045016077,0.00581020012911556,0.0386666666666667,54931
2019-04-30,"Imperial County","CA","El Centro",341,1176,0.00255754475703325,0,0.0594594594594595,35256
2019-04-30,"Delaware County","OH","Columbus",342,2013,0.00298953662182362,0.00149253731343284,-0.00198314328210213,66932
2019-04-30,"Tippecanoe County","IN","Lafayette-West Lafayette",343,1185,0.00169061707523246,0.00338696020321761,0.0340314136125654,47102
2019-04-30,"Hernando County","FL","Tampa-St. Petersburg-Clearwater",344,1268,0.00555114988104679,0.012779552715655,0.0488006617038875,67191
2019-04-30,"Medina County","OH","Cleveland-Elyria",345,1503,-0.00331564986737401,-0.00857519788918206,0.0495810055865922,61218
2019-04-30,"Montgomery County","TN","Clarksville",346,1077,0.00279329608938547,0.0141242937853107,0.045631067961165,71895
