"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-04-30,"Albany","PA","Reading","Berks County",11735,1308,0.00383729854182655,0.0108191653786708,0.0283018867924528,458
2019-04-30,"Greenbank","WA","Oak Harbor","Island County",11736,1721,0.00291375291375291,0.0105695830886671,0.0237953599048186,1515
2019-04-30,"Long Beach","IN","Michigan City-La Porte","La Porte County",11737,2408,0.0113397732045359,0.0424242424242424,0.00964360587002096,2230
2019-04-30,"Cleveland","SC","Greenville-Anderson-Mauldin","Greenville County",11738,1243,-0.000803858520900322,-0.00639488409272582,-0.0197160883280757,676
2019-04-30,"Brooklyn Heights","OH","Cleveland-Elyria","Cuyahoga County",11739,1299,-0.000769230769230769,-0.0136674259681093,-0.00990853658536585,619
2019-04-30,"Mount Cobb","PA","Scranton--Wilkes-Barre--Hazleton","Lackawanna County",11740,1182,0.0033955857385399,-0.0108786610878661,-0.13215859030837,1047
2019-04-30,"Elwell","MI","Alma","Gratiot County",11741,897,-0.00883977900552486,-0.0121145374449339,0.0381944444444444,581
2019-04-30,"Manning","SC",,"Clarendon County",11742,943,0,0.00212539851222104,0.0351262349066959,1828
2019-04-30,"Upper Falls","WV","Charleston","Kanawha County",11743,847,-0.00117924528301887,-0.00703399765533412,-0.0105140186915888,758
2019-04-30,"Winchester","OR","Roseburg","Douglas County",11744,1469,0.00273037542662116,0.0110116999311769,0.0492857142857143,464
2019-04-30,"Woodleaf","NC","Charlotte-Concord-Gastonia","Rowan County",11745,1087,0.00555041628122109,0.0225776105362183,0.0968718466195762,444
2019-04-30,"Fairdale","PA",,"Greene County",11746,1013,-0.00880626223091976,-0.0184108527131783,0.00997008973080758,674
2019-04-30,"Monroe","PA","Scranton--Wilkes-Barre--Hazleton","Wyoming County",11747,1128,-0.00878734622144113,-0.0157068062827225,0.00804289544235925,546
2019-04-30,"Gulich","PA","DuBois","Clearfield County",11748,912,-0.0065359477124183,-0.0054525627044711,0.0155902004454343,509
2019-04-30,"Lake Delton","WI","Baraboo","Sauk County",11749,1148,-0.0154373927958834,-0.0312236286919831,0.00437445319335083,1572
2019-04-30,"Lafayette","OR","Portland-Vancouver-Hillsboro","Yamhill County",11750,1635,0.00183823529411765,0.00863664404688464,0.0658409387222947,1021
2019-04-30,"Dana","IN","Terre Haute","Vermillion County",11751,748,0.00402684563758389,0.013550135501355,0.0204638472032742,437
2019-04-30,"Rehobeth","AL","Dothan","Houston County",11752,985,0.0175619834710744,0.0207253886010363,-0.0371456500488759,493
2019-04-30,"Aroda","VA",,"Madison County",11753,1415,0.00283486888731396,0.0107142857142857,0.052827380952381,932
2019-04-30,"Hershey","NE","North Platte","Lincoln County",11754,1117,-0.00975177304964539,-0.0167253521126761,0.017304189435337,450
2019-04-30,"Lakeside","OR","Coos Bay","Coos County",11755,1276,0.002356637863315,0.00710339384372534,0.0580431177446103,811
2019-04-30,"Mount Horeb","WI","Madison","Dane County",11756,1582,0.00636132315521628,0.0154043645699615,0.0213040671400904,2604
2019-04-30,"Valley Hill","NC","Asheville","Henderson County",11757,1329,0,0.000753012048192771,0.0262548262548263,1135
2019-04-30,"Carrsville","VA","Virginia Beach-Norfolk-Newport News","Isle of Wight County",11758,1242,-0.00080450522928399,0.00485436893203883,0.0525423728813559,710
2019-04-30,"Swanville","MN",,"Morrison County",11759,1273,0.001573564122738,-0.000784929356357928,0.00236220472440945,710
2019-04-30,"Port Ewen","NY","Kingston","Ulster County",11760,1693,-0.00235710076605775,0.00118273211117682,0.0444170265268353,914
2019-04-30,"Perry","OH","Cleveland-Elyria","Lake County",11761,1244,-0.000803212851405623,0.00403551251008878,-0.0364058869093726,638
2019-04-30,"Williamsport","TN","Nashville-Davidson--Murfreesboro--Franklin","Maury County",11762,1279,-0.00311769290724864,-0.00852713178294574,-0.0046692607003891,494
2019-04-30,"Bonanza","OR","Klamath Falls","Klamath County",11763,1119,-0.00621669626998224,-0.0114840989399293,-0.0596638655462185,641
2019-04-30,"Roxbury","WI","Madison","Dane County",11764,1561,-0.00446428571428571,-0.00446428571428571,0.0103559870550162,715
2019-04-30,"Bigfork","MN","Grand Rapids","Itasca County",11765,1212,-0.0130293159609121,-0.0280673616680032,-0.0210016155088853,1501
2019-04-30,"Foster","PA","Scranton--Wilkes-Barre--Hazleton","Luzerne County",11766,859,0.00233372228704784,0.00940070505287897,0.0764411027568922,793
2019-04-30,"Sunrise Beach","MO",,"Camden County",11767,1085,-0.00458715596330275,-0.0145322434150772,-0.0225225225225225,1585
2019-04-30,"Tavernier","FL","Key West","Monroe County",11768,3164,0.000316155548529877,0.0082855321861058,0.103207810320781,3551
2019-04-30,"Sugar Grove","NC","Boone","Watauga County",11769,1301,0.000769230769230769,0.00618716163959783,0.0399680255795364,693
2019-04-30,"Bradley","ME","Bangor","Penobscot County",11770,1207,0.0108877721943049,-0.00740131578947368,-0.0614307931570762,668
2019-04-30,"Trainer","PA","Philadelphia-Camden-Wilmington","Delaware County",11771,1238,-0.000807102502017756,-0.0024174053182917,0.00161812297734628,749
2019-04-30,"Volcano","CA",,"Amador County",11772,1651,-0.0107849011384062,-0.0242316784869976,-0.0417875798026698,977
2019-04-30,"Colebrook","CT","Torrington","Litchfield County",11773,2013,-0.000496524329692155,0.020273694880892,0.139864099660249,559
2019-04-30,"Gay","GA","Atlanta-Sandy Springs-Roswell","Meriwether County",11774,1110,0.00543478260869565,0.0109289617486339,0.0571428571428571,678
2019-04-30,"Exira","IA",,"Audubon County",11775,850,0.00235849056603774,0.00117785630153121,-0.0351872871736663,556
2019-04-30,"Deer Park","WI","Minneapolis-St. Paul-Bloomington","Saint Croix County",11776,1361,-0.00366032210834553,-0.0101818181818182,0.0210052513128282,560
2019-04-30,"Hooper","NE","Fremont","Dodge County",11777,1138,0,-0.00175438596491228,0.028003613369467,557
2019-04-30,"Odessa","WA",,"Lincoln County",11778,1222,0.00493421052631579,0.00328407224958949,0.00410846343467543,465
2019-04-30,"Granite","OK",,"Greer County",11779,713,0.00848656294200849,0.00848656294200849,-0.0151933701657459,474
2019-04-30,"Denver","IN","Peru","Miami County",11780,887,0.00681044267877412,0.0125570776255708,0.0207134637514384,462
2019-04-30,"South Manheim","PA","Pottsville","Schuylkill County",11781,942,0.0150862068965517,0.0261437908496732,-0.0105042016806723,548
2019-04-30,"Saint Germain","WI",,"Vilas County",11782,1144,0.00262927256792287,0.0196078431372549,0.0884871550903901,1115
2019-04-30,"Mount Zion","GA","Atlanta-Sandy Springs-Roswell","Carroll County",11783,992,-0.00301507537688442,-0.00401606425702811,0.0553191489361702,602
2019-04-30,"Snake Spring","PA",,"Bedford County",11784,1197,0.00672834314550042,0.0178571428571429,0.0354671280276817,508
2019-04-30,"Galva","KS","McPherson","McPherson County",11785,1105,0.00272232304900181,0.0063752276867031,0.0250463821892393,505
2019-04-30,"Eldred","PA","Bradford","McKean County",11786,938,-0.00106496272630458,0.0107758620689655,0.046875,713
2019-04-30,"Hardwick","NJ","Allentown-Bethlehem-Easton","Warren County",11787,1690,0.0113704368641532,0.00835322195704057,-0.0830168204015193,539
2019-04-30,"Otisco","IN","Louisville/Jefferson County","Clark County",11788,1169,-0.00170794192997438,-0.0118343195266272,-0.0549717057396928,563
2019-04-30,"Columbia","NY","Utica-Rome","Herkimer County",11789,1356,-0.0216450216450216,-0.0334996436208125,-0.0272596843615495,436
2019-04-30,"Ranlo","NC","Charlotte-Concord-Gastonia","Gaston County",11790,1096,0.00366300366300366,0.00091324200913242,0.100401606425703,1348
2019-04-30,"Deposit","NY",,"Delaware County",11791,1223,-0.0192461908580593,-0.04453125,0.00493015612161052,833
2019-04-30,"Momence","IL","Kankakee","Kankakee County",11792,1172,0.00428449014567267,0.0173611111111111,0.0454950936663693,1091
2019-04-30,"Grand Lake","CO",,"Grand County",11793,1819,0.00330943188086045,0.00887409872434831,0.0460034502587694,1051
2019-04-30,"Shamokin Dam","PA","Selinsgrove","Snyder County",11794,1159,-0.0169635284139101,-0.0333611342785655,-0.0301255230125523,506
2019-04-30,"Vernon Valley","NJ","New York-Newark-Jersey City","Sussex County",11795,1872,0.00375335120643432,0.0184983677910773,0.015735214324471,591
2019-04-30,"Roach","MO",,"Camden County",11796,1000,0.00200400801603206,0.00806451612903226,0.0341261633919338,558
2019-04-30,"Midland","NC","Charlotte-Concord-Gastonia","Cabarrus County",11797,1354,0.00519673348181143,0.0157539384846212,0.0487993803253292,1659
2019-04-30,"Spruce Pine","AL",,"Franklin County",11798,880,-0.00339750849377123,-0.00226757369614512,0.0365135453474676,608
2019-04-30,"Cornell","MI","Escanaba","Delta County",11799,965,0.00311850311850312,0.00416233090530697,0.0722222222222222,757
2019-04-30,"Rosebush","MI","Mount Pleasant","Isabella County",11800,943,0,0,0.0272331154684096,516
2019-04-30,"New Virginia","IA","Des Moines-West Des Moines","Warren County",11801,1209,0.00165700082850041,0.0100250626566416,0.0558951965065502,573
2019-04-30,"Flovilla","GA","Atlanta-Sandy Springs-Roswell","Butts County",11802,964,-0.0020703933747412,0,0.0746934225195095,1031
2019-04-30,"Wawaka","IN","Kendallville","Noble County",11803,969,0.00103305785123967,-0.00103092783505155,0.00518672199170124,588
2019-04-30,"Benzonia","MI","Traverse City","Benzie County",11804,1093,-0.00364630811303555,-0.0135379061371841,-0.00455373406193078,834
2019-04-30,"Florida","NY","New York-Newark-Jersey City","Orange County",11805,2022,-0.0029585798816568,0.00747384155455904,0.0642105263157895,1017
2019-04-30,"Kimmel","PA",,"Bedford County",11806,1107,-0.00628366247755835,-0.00983899821109123,0.0193370165745856,445
2019-04-30,"Chester","MA","Springfield","Hampden County",11807,1493,-0.00599201065246338,-0.00731382978723404,0.00878378378378378,595
2019-04-30,"Jackson Center","OH","Sidney","Shelby County",11808,969,0.00832466181061394,0.0189274447949527,0.0578602620087336,510
2019-04-30,"Village of Four Seasons","MO",,"Camden County",11809,1085,-0.00275735294117647,-0.010036496350365,-0.0136363636363636,2028
2019-04-30,"Unity","NH","Claremont-Lebanon","Sullivan County",11810,1429,-0.00279134682484299,-0.00209497206703911,0.037763253449528,561
2019-04-30,"Sackets Harbor","NY","Watertown-Fort Drum","Jefferson County",11811,1417,0.00141342756183746,-0.00631136044880785,0.00925925925925926,457
2019-04-30,"South Pittsburg","TN","Chattanooga","Marion County",11812,930,0.00431965442764579,0.00867678958785249,0.0472972972972973,1021
2019-04-30,"East Berlin","PA","Gettysburg","Adams County",11813,1350,0.00297176820208024,0.0104790419161677,0.0505836575875486,931
2019-04-30,"Albany","NH",,"Carroll County",11814,1435,-0.00139178844815588,-0.000696378830083565,0.0512820512820513,1488
2019-04-30,"Hemby Bridge","NC","Charlotte-Concord-Gastonia","Union County",11815,1303,0.0046260601387818,0.00773395204949729,0.0219607843137255,573
2019-04-30,"Pike","PA","Reading","Berks County",11816,1411,0.00641940085592011,0.00785714285714286,-0.0479082321187584,473
2019-04-30,"Redington Beach","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",11817,2462,0.00244299674267101,0.0032599837000815,-0.00243111831442464,1067
2019-04-30,"Saint Cloud","WI","Fond du Lac","Fond du Lac County",11818,890,-0.00558659217877095,-0.0230515916575192,-0.120553359683794,662
2019-04-30,"Laflin","PA","Scranton--Wilkes-Barre--Hazleton","Luzerne County",11819,1170,-0.00170648464163823,-0.0134907251264755,-0.0902021772939347,667
2019-04-30,"Athelstane","WI","Marinette","Marinette County",11820,972,-0.00715015321756895,-0.00511770726714432,0.0340425531914894,542
2019-04-30,"Carroll Valley","PA","Gettysburg","Adams County",11821,1335,0.00225225225225225,0.0052710843373494,0.0446009389671361,4119
2019-04-30,"East Tawas","MI",,"Iosco County",11822,898,0,0.00223214285714286,0.0454016298020955,1639
2019-04-30,"Baxter","IA","Newton","Jasper County",11823,1090,-0.00728597449908925,-0.000916590284142988,0.010194624652456,556
2019-04-30,"Shenandoah Junction","WV","Washington-Arlington-Alexandria","Jefferson County",11824,1443,-0.0102880658436214,-0.0282828282828283,-0.000692520775623269,481
2019-04-30,"Zionville","NC","Boone","Watauga County",11825,1280,0,0.00392156862745098,0.0215482841181165,944
2019-04-30,"Kearny","AZ","Phoenix-Mesa-Scottsdale","Pinal County",11826,977,0.00617919670442842,0.0177083333333333,0.144028103044496,757
2019-04-30,"Colo","IA","Ames","Story County",11827,1039,-0.00478927203065134,-0.00858778625954199,-0.0104761904761905,548
2019-04-30,"Copemish","MI",,"Manistee County",11828,953,0,-0.00313807531380753,0.0280474649406688,737
2019-04-30,"Fairfield Bay","AR",,"Van Buren County",11829,788,0.00638569604086846,0.0154639175257732,0.031413612565445,1592
2019-04-30,"Woodland","NJ","Philadelphia-Camden-Wilmington","Burlington County",11830,1795,0.000557413600891862,-0.00333148250971682,-0.0185893931109896,524
2019-04-30,"Amboy","IN","Peru","Miami County",11831,921,0.0132013201320132,0.0233333333333333,0.0525714285714286,445
2019-04-30,"Heltonville","IN","Bedford","Lawrence County",11832,1043,0.00675675675675676,0.0106589147286822,-0.00949667616334283,459
2019-04-30,"Fairmont","IL","Chicago-Naperville-Elgin","Will County",11833,1248,0.00240963855421687,0.0113452188006483,0.0382695507487521,1564
2019-04-30,"Mico","TX","San Antonio-New Braunfels","Medina County",11834,1851,0.000540540540540541,0.0065252854812398,0.0434047350620068,1093
2019-04-30,"Phoenix","IL","Chicago-Naperville-Elgin","Cook County",11835,1274,-0.00156739811912226,0,0.0167597765363128,803
2019-04-30,"Edinburg","NY","Albany-Schenectady-Troy","Saratoga County",11836,1555,0.00128783000643915,-0.00638977635782748,0.015676028739386,787
2019-04-30,"Kiawah Island","SC","Charleston-North Charleston","Charleston County",11837,3741,0.00537489922063961,0.0102619497704564,-0.0181102362204724,3676
2019-04-30,"Fairmount Heights","MD","Washington-Arlington-Alexandria","Prince Georges County",11838,1761,-0.000567536889897843,0.00113700966458215,0.0256260920209668,667
2019-04-30,"Autaugaville","AL","Montgomery","Autauga County",11839,939,-0.0177824267782427,-0.0408580183861083,-0.102294455066922,1286
2019-04-30,"Upper Bern","PA","Reading","Berks County",11840,1284,0.00626959247648903,0.0118203309692671,0.0498773507767784,472
2019-04-30,"Saint Bonifacius","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",11841,1739,0,0,0.0283855706682436,922
2019-04-30,"Fiskdale","MA","Worcester","Worcester County",11842,1743,-0.00228963938179737,0.00230017251293847,0.0589307411907655,630
2019-04-30,"Clear Lake Shores","TX","Houston-The Woodlands-Sugar Land","Galveston County",11843,1534,0.00195950359242325,-0.00583279325988334,-0.0736714975845411,898
2019-04-30,"Laurel Hollow","NY","New York-Newark-Jersey City","Nassau County",11844,6471,-0.00522674865488086,-0.0120610687022901,-0.0396260017809439,634
2019-04-30,"Wilkinson","IN","Indianapolis-Carmel-Anderson","Hancock County",11845,1155,-0.000865051903114187,-0.0119760479041916,-0.0153452685421995,566
2019-04-30,"Kahuku","HI","Urban Honolulu","Honolulu County",11846,2233,0.00314465408805032,0.0072169598556608,0.0648545541249404,1002
2019-04-30,"Montville","OH","Cleveland-Elyria","Geauga County",11847,1241,0.00323362974939369,0.0040453074433657,-0.00401284109149278,460
2019-04-30,"Perryville","KY","Danville","Boyle County",11848,955,0,0.00632244467860906,0.0517621145374449,461
2019-04-30,"Mt Pleasant","PA","Bloomsburg-Berwick","Columbia County",11849,1211,-0.0194331983805668,-0.0335195530726257,-0.0233870967741935,450
2019-04-30,"Blawnox","PA","Pittsburgh","Allegheny County",11850,1053,0,0.00381315538608198,0.0456802383316783,566
2019-04-30,"Cove","OR","La Grande","Union County",11851,1571,-0.00506649778340722,-0.0131909547738693,0.0109395109395109,459
2019-04-30,"Whitelaw","WI","Manitowoc","Manitowoc County",11852,1026,-0.0219256434699714,-0.0517560073937154,-0.0446927374301676,964
2019-04-30,"Albion","PA","Erie","Erie County",11853,902,0.0100783874580067,0.00782122905027933,-0.0259179265658747,492
2019-04-30,"Carthage","NY","Watertown-Fort Drum","Jefferson County",11854,1155,-0.0017286084701815,-0.000865051903114187,0.0275800711743772,958
2019-04-30,"Dent","MN","Fergus Falls","Otter Tail County",11855,1265,-0.0254237288135593,-0.0517241379310345,-0.0246723207401696,1440
2019-04-30,"North Salem","IN","Indianapolis-Carmel-Anderson","Hendricks County",11856,1198,0.00251046025104603,0.0118243243243243,0.0527240773286467,612
2019-04-30,"South Windham","CT","Worcester","Windham County",11857,1481,0.000675675675675676,0.0150788211103496,0.138355111452729,592
2019-04-30,"Quantico","MD","Salisbury","Wicomico County",11858,1199,0,0.00167084377610693,0.0480769230769231,842
2019-04-30,"Waterford","VT",,"Caledonia County",11859,1542,-0.0153256704980843,-0.00580270793036751,0.10458452722063,479
2019-04-30,"Cochecton","NY",,"Sullivan County",11860,1420,-0.00490539593552908,-0.0152565880721221,0.0150107219442459,662
2019-04-30,"Imperial-Enlow","PA","Pittsburgh","Allegheny County",11861,1283,0.00627450980392157,0.00706436420722135,0.0363489499192246,1214
2019-04-30,"Pingree Grove","IL","Chicago-Naperville-Elgin","Kane County",11862,1725,0.00116076610562972,-0.00115807759119861,0.036036036036036,2134
2019-04-30,"Upper Frankford","PA","Harrisburg-Carlisle","Cumberland County",11863,1269,0.0063441712926249,0.0209171359613838,0.0699831365935919,502
2019-04-30,"Queen Anne","MD","Baltimore-Columbia-Towson","Queen Annes County",11864,1672,-0.00357568533969011,-0.012987012987013,0.0042042042042042,500
2019-04-30,"New Rockford","ND",,"Eddy County",11865,865,-0.0114285714285714,-0.0269966254218223,0.00348027842227378,571
2019-04-30,"North Beach","MD","Washington-Arlington-Alexandria","Calvert County",11866,1744,0,0.00518731988472622,0.044311377245509,2001
2019-04-30,"Eland","WI","Wausau","Marathon County",11867,973,-0.00102669404517454,0.0103842159916926,0.0263713080168776,562
2019-04-30,"Pinehurst","TX","Beaumont-Port Arthur","Orange County",11868,1110,0.002710027100271,-0.0062667860340197,-0.105560032232071,687
2019-04-30,"Brookside Village","TX","Houston-The Woodlands-Sugar Land","Brazoria County",11869,1720,0.00116414435389988,0.00584795321637427,0.036144578313253,555
2019-04-30,"Washington","PA","Scranton--Wilkes-Barre--Hazleton","Wyoming County",11870,1162,-0.0119047619047619,-0.0227081581160639,-0.00513698630136986,460
2019-04-30,"Fairchild","WI","Eau Claire","Eau Claire County",11871,976,0.00102564102564103,0.010351966873706,-0.011144883485309,543
2019-04-30,"Larwill","IN","Fort Wayne","Whitley County",11872,1019,-0.0019588638589618,-0.0048828125,-0.0135527589545015,420
2019-04-30,"Bel-Nor","MO","St. Louis","Saint Louis County",11873,1168,0.00689655172413793,0.0156521739130435,0.0254609306409131,717
2019-04-30,"Baltic","SD","Sioux Falls","Minnehaha County",11874,1185,0.00169061707523246,0.00338696020321761,0.0277536860364267,624
2019-04-30,"Sunfield","MI","Lansing-East Lansing","Eaton County",11875,1035,-0.00576368876080692,-0.018957345971564,0,683
2019-04-30,"Edgar Springs","MO","Rolla","Phelps County",11876,755,0.00935828877005348,0.0342465753424658,0.0832137733142037,468
2019-04-30,"Houston","DE","Dover","Kent County",11877,1272,-0.00156985871271586,0.00872323552735924,0.0617696160267112,623
2019-04-30,"Roseto","PA","Allentown-Bethlehem-Easton","Northampton County",11878,1237,0.00243111831442464,-0.00801924619085806,-0.0410852713178295,607
2019-04-30,"Delcambre","LA","Lafayette","Vermilion Parish",11879,1054,-0.0177073625349487,-0.0391978122151322,-0.0267774699907664,652
2019-04-30,"Shiremanstown","PA","Harrisburg-Carlisle","Cumberland County",11880,1283,0.00312744331508991,0.00944138473642801,0.0280448717948718,580
2019-04-30,"Rouses Point","NY","Plattsburgh","Clinton County",11881,1449,-0.00137835975189524,-0.0196211096075778,-0.0262096774193548,787
2019-04-30,"Clinton","PA","Scranton--Wilkes-Barre--Hazleton","Wyoming County",11882,1210,-0.000825763831544178,-0.00411522633744856,0.0108604845446951,500
2019-04-30,"Thomas","OK","Weatherford","Custer County",11883,871,0.0104408352668213,0.0187134502923977,0.0259128386336867,648
2019-04-30,"Gordonville","TX","Sherman-Denison","Grayson County",11884,1169,0.00429553264604811,0.0209606986899563,0.179616548940464,1323
2019-04-30,"Isle of Hope","GA","Savannah","Chatham County",11885,1815,0.00165562913907285,0.0038716814159292,0.0117056856187291,1110
2019-04-30,"Saint Anne","IL","Kankakee","Kankakee County",11886,994,0.00811359026369168,0.0122199592668024,0.0247422680412371,426
2019-04-30,"Marion","SD","Sioux Falls","Turner County",11887,1020,-0.000979431929480901,-0.00195694716242661,0.0179640718562874,516
2019-04-30,"Lawson Heights","PA","Pittsburgh","Westmoreland County",11888,943,0.00319148936170213,0.00106157112526539,0.0328587075575027,912
2019-04-30,"Wetmore","MI",,"Alger County",11889,1051,-0.000950570342205323,-0.00849056603773585,0.0314033366045142,613
2019-04-30,"Cotopaxi","CO","Cañon City","Fremont County",11890,1224,-0.0072992700729927,-0.00649350649350649,0.0311710193765796,1381
2019-04-30,"Wilmot","NH","Concord","Merrimack County",11891,1686,0.00897666068222621,0.0420271940667491,0.146159075458872,683
2019-04-30,"Litchfield","NY","Utica-Rome","Herkimer County",11892,1382,-0.0212464589235127,-0.0281293952180028,-0.0315346881569727,443
2019-04-30,"Mar-Mac","NC","Goldsboro","Wayne County",11893,969,-0.00411099691675231,0.00206825232678387,0.0899887514060742,557
2019-04-30,"Hudson","TX","Lufkin","Angelina County",11894,1162,-0.00598802395209581,-0.0284280936454849,-0.0251677852348993,970
2019-04-30,"Glenns Ferry","ID","Mountain Home","Elmore County",11895,913,0.00883977900552486,0.0189732142857143,0.0603948896631823,757
2019-04-30,"Oakdale","PA","Pittsburgh","Allegheny County",11896,1196,0.00251466890192791,0.00335570469798658,0.0372940156114484,625
2019-04-30,"Melbourne","IA","Marshalltown","Marshall County",11897,865,0.00348027842227378,0.0105140186915888,0.0176470588235294,590
2019-04-30,"Beechgrove","TN","Tullahoma-Manchester","Coffee County",11898,1185,-0.00336417157275021,-0.00503778337531486,0.0385626643295355,509
2019-04-30,"Ephratah","NY","Gloversville","Fulton County",11899,1309,-0.0180045011252813,-0.038913362701909,-0.0310880829015544,511
2019-04-30,"Belville","NC","Myrtle Beach-Conway-North Myrtle Beach","Brunswick County",11900,1381,0.00290486564996369,0.0282948622486969,0.10568454763811,779
2019-04-30,"Smyrna","SC","Charlotte-Concord-Gastonia","York County",11901,1165,-0.0110356536502547,-0.0201850294365013,0.0112847222222222,470
2019-04-30,"Silver Lake","FL","Orlando-Kissimmee-Sanford","Lake County",11902,1475,0.00271923861318831,0.00820232399179768,0.0380014074595355,707
2019-04-30,"Finley","TN","Dyersburg","Dyer County",11903,825,-0.00960384153661465,-0.0213523131672598,0.0273972602739726,444
2019-04-30,"Sebago","ME","Portland-South Portland","Cumberland County",11904,1695,-0.00235432607416127,-0.0139616055846422,-0.00469759248385203,584
2019-04-30,"Scott","AR","Little Rock-North Little Rock-Conway","Lonoke County",11905,1094,0.000914913083257091,0.0036697247706422,0.00922509225092251,1106
2019-04-30,"Villisca","IA",,"Montgomery County",11906,759,0.00396825396825397,0.00930851063829787,-0.0368020304568528,557
2019-04-30,"Goodland","IN","Chicago-Naperville-Elgin","Newton County",11907,808,0.00873907615480649,0.0163522012578616,0.0466321243523316,491
2019-04-30,"Luna Pier","MI","Monroe","Monroe County",11908,970,-0.00614754098360656,-0.0182186234817814,0.0341151385927505,758
2019-04-30,"Malta","IL","Chicago-Naperville-Elgin","DeKalb County",11909,1203,0.00333611342785655,0.00585284280936455,-0.0352846832397755,604
2019-04-30,"Galliano","LA","Houma-Thibodaux","Lafourche Parish",11910,1102,-0.0081008100810081,-0.0239149689991143,-0.0265017667844523,1381
2019-04-30,"Warren","CT","Torrington","Litchfield County",11911,2172,0.00648748841519926,0.00555555555555556,-0.0862431636516618,831
2019-04-30,"Marble Hill","GA","Atlanta-Sandy Springs-Roswell","Pickens County",11912,1786,-0.00167691447736165,-0.00445930880713489,0.041399416909621,540
2019-04-30,"Syracuse","KS",,"Hamilton County",11913,746,0.00539083557951483,0.00268817204301075,-0.0273794002607562,619
2019-04-30,"Good Hope","GA","Atlanta-Sandy Springs-Roswell","Walton County",11914,1410,0.010752688172043,0.0421286031042129,0.111111111111111,634
2019-04-30,"Paxtang","PA","Harrisburg-Carlisle","Dauphin County",11915,1172,-0.00340136054421769,0.00085397096498719,0.0732600732600733,596
2019-04-30,"Hillsdale","IL","Davenport-Moline-Rock Island","Rock Island County",11916,862,0.00818713450292398,0.0153121319199058,0.0385542168674699,525
2019-04-30,"Lyons","OH","Toledo","Fulton County",11917,1043,0,0.00288461538461538,-0.00191387559808612,460
2019-04-30,"South Canaan","PA",,"Wayne County",11918,1261,-0.00708661417322835,-0.0171473109898675,-0.0171473109898675,647
2019-04-30,"Millbrook","NY","New York-Newark-Jersey City","Dutchess County",11919,1922,0.00313152400835073,0.0137130801687764,0.0852625635234331,602
2019-04-30,"Milton","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford County",11920,1444,0.00277777777777778,0.0104968509447166,0.0664697193500739,601
2019-04-30,"Phelps","WI",,"Vilas County",11921,1089,-0.00365965233302836,0.00368663594470046,0.0593385214007782,638
2019-04-30,"Leavittsburg","OH","Youngstown-Warren-Boardman","Trumbull County",11922,690,0.00290697674418605,0.0267857142857143,0.0631741140215717,746
2019-04-30,"Olin","IA","Cedar Rapids","Jones County",11923,960,0.00208768267223382,0.00208768267223382,0.013727560718057,463
2019-04-30,"Northmoreland","PA","Scranton--Wilkes-Barre--Hazleton","Wyoming County",11924,1218,0.00164473684210526,0.00246913580246914,0,517
2019-04-30,"Milledgeville","IL",,"Carroll County",11925,1119,-0.000892857142857143,0.00539083557951483,0.0864077669902913,647
2019-04-30,"Bethel Heights","AR","Fayetteville-Springdale-Rogers","Benton County",11926,1152,-0.000867302688638335,0.00261096605744125,0.00964066608238387,711
2019-04-30,"Houlton","WI","Minneapolis-St. Paul-Bloomington","Saint Croix County",11927,1794,-0.00222469410456062,-0.0093870789618995,0.0147058823529412,604
2019-04-30,"Omer","MI",,"Arenac County",11928,849,0,-0.00352112676056338,0.0391676866585067,772
2019-04-30,"Maybrook","NY","New York-Newark-Jersey City","Orange County",11929,1631,-0.00244648318042813,0.00554870530209618,0.0794176042356056,835
2019-04-30,"Chinquapin","NC",,"Duplin County",11930,882,0.0091533180778032,0.0208333333333333,0.0437869822485207,556
2019-04-30,"Kortright","NY",,"Delaware County",11931,1473,0.00546075085324232,0.00959561343385881,-0.0100806451612903,521
2019-04-30,"Three Rivers","CA","Visalia-Porterville","Tulare County",11932,1408,0,-0.00141843971631206,-0.0167597765363128,1283
2019-04-30,"Alorton","IL","St. Louis","Saint Clair County",11933,699,0.00143266475644699,0.00720461095100865,0.0370919881305638,455
2019-04-30,"Thomson","IL",,"Carroll County",11934,1139,0.00175901495162709,0.00618374558303887,0.0785984848484848,806
2019-04-30,"Eagleswood","NJ","New York-Newark-Jersey City","Ocean County",11935,1711,0.00175644028103044,0.00824985268120212,0.0263947210557888,831
2019-04-30,"Woodbranch","TX","Houston-The Woodlands-Sugar Land","Montgomery County",11936,1496,-0.00133511348464619,-0.00465735196274118,0.0388888888888889,473
2019-04-30,"West Yellowstone","MT","Bozeman","Gallatin County",11937,1763,0.0114744693057946,0.0132183908045977,0.0138010350776308,556
2019-04-30,"Kirkland","AZ","Prescott","Yavapai County",11938,1441,0.00418118466898955,0.0126493323963457,0.0502915451895044,535
2019-04-30,"Drexel","OH","Dayton","Montgomery County",11939,690,0,-0.00576368876080692,0.047040971168437,769
2019-04-30,"Fairchance","PA","Pittsburgh","Fayette County",11940,869,-0.00912200684150513,-0.0408388520971302,-0.0900523560209424,571
