RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04
112345,Maryvale,Arizona,1,,,,,,,,,,,,,,,,,,,47900,50900,56700,56300,56200,52800,51300,51100,50800,53e3,51600,48100,45300,42700,42500,40500,42100,41600,41900,40500,39700,40600,40800,41800,43e3,44900,45800,45500,46100,47e3,49600,52400,59900,63500,65600,65100,67600,73200,74200,75300,82200,84500,83700,77e3,81e3,85300,87500,95800,98e3,102100,96e3,96900,95200,92300,93500,97e3,100300,101500,101100,103500,103600,103900,104600,112e3,110300,111600,109400,114400,116700,118100,120200,121100,120500,119700,118600,121800,124800,134500,135100,136400,131800,132900,135800,137200,140300,141600,144900,145e3,145700,147100,148500,150500,149400,151300,150300,151700,154300,159300,160600,160800,162500,165400,166900,167700,169600,172400,174500,174100,176200,175900,178800,179700,182e3,185300,184500,186600
192689,Paradise,Nevada,2,270700,287500,290900,258300,230700,213500,203900,191400,182300,168100,164e3,147800,137700,127e3,122400,113500,113900,113800,115700,113500,117300,119400,119200,116900,116200,116500,117300,116200,117300,114600,112500,105900,106100,104900,106600,106600,105300,107500,101500,102600,97500,100700,97800,100300,100300,100300,102500,100900,106e3,102800,106300,107300,115400,113100,115300,112800,123500,127700,132600,133500,134600,139e3,14e4,141300,142700,144800,148200,148300,151100,153e3,157800,158e3,159100,154900,156200,148300,154100,165300,173e3,172600,161900,165600,166600,170100,174200,176600,176700,169e3,168500,170700,179400,180800,184200,181300,179500,178400,178600,182300,182700,185500,185300,187100,185e3,190500,189100,192500,190900,193200,196800,196900,201800,204700,207700,207500,210200,213500,217900,220500,226100,228200,229100,231800,236300,243300,245100,247600,245400,244e3,247600,247800,253600,251500,253e3,246600
270958,Upper West Side,New York,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975200,981800,943200,1033100,1059300,1050400,931500,919700,929e3,961600,947e3,952300,895900,809300,778900,787500,834100,805800,790700,853300,869400,916300,832900,875200,882600,934e3,894700,886400,856500,875500,822300,837200,865100,929700,948500,911100,918800,915600,915300,913100,951700,978500,1000200,960800,972600,907200,924300,898100,910200,879400,927e3,959900,987e3,952800,997300,1080600,1089e3,1127400,1132e3,1376900,1372300,1371e3,1162300,1189500,1122200,1089500,1024e3,1026700,1036500,1135900,1117200,1125e3,988600,990300,1067500,1107700,1189300,1215500,1236500,1201e3,1120500,1104400,1092500,1144800,1221800,1260900,1190300,1108e3,1142200,1160300,1159100,1081600,1244e3,1261700,1218200,1036e3,1042900,1132200,1208900,1234e3,1228400
118208,South Los Angeles,California,4,,,,,,286200,269500,264300,246600,231100,219e3,212800,213100,197300,184100,175e3,180400,185100,184200,180300,185700,192200,198900,200300,196600,194800,199800,209400,203300,199900,202200,211300,207e3,198400,203100,215400,219e3,207500,199600,198300,204200,202100,200200,200300,195100,193700,191e3,195500,201300,201800,203600,202700,202800,208400,207500,212200,214100,218200,222900,218800,222100,225700,233200,237e3,241e3,242900,251800,256700,268200,273300,276400,279200,281500,285900,288e3,290500,284500,285100,288300,295200,299900,296900,298800,296600,301100,313e3,316500,314600,308500,307700,314e3,321800,326200,328800,329200,339800,343100,345900,344500,355400,363e3,372e3,367700,370600,365600,370500,372e3,381300,387100,389800,391300,409100,416600,428400,419200,424200,425100,438500,449800,454100,459500,457900,470800,476700,476700,473700,464800,471600,478600,481100,474e3,465500,466e3,472200
192820,Sunrise Manor,Nevada,5,,,,,,,,,,,,,,,,,,,71700,75300,76800,85900,88700,89300,82100,81400,80900,82200,80600,80500,77700,75600,75e3,73500,74100,71500,72200,69600,68600,68900,66600,66400,64800,67300,69900,67800,67300,65100,66900,65e3,68e3,72e3,76700,76800,78300,81e3,87e3,88800,92e3,93900,96700,93800,91300,93400,98500,103700,105300,106700,111800,113100,114700,110800,112800,112500,113300,107300,108800,110500,115700,121100,129100,133100,128900,122300,121800,126400,129200,130100,134700,132200,134200,131e3,135900,136300,154500,154100,153800,145e3,146600,149600,143500,144900,146600,148500,150300,149700,151900,157400,161300,162300,160700,162500,165800,167400,166400,167400,170300,175300,179800,183800,189400,188e3,191200,200900,206300,206500,202600,210200,209700,208100,204300,207800,209100,207700
192796,Spring Valley,Nevada,6,233100,229600,225400,224500,217400,214500,197400,193600,184400,182700,176700,172200,166100,152100,138900,131400,129e3,125500,120500,122900,125400,126700,127e3,128200,132800,133700,132700,135200,128900,126e3,117100,118800,118400,118300,116600,118200,116700,113600,114200,117700,117700,110900,105700,107200,109100,109500,109200,110200,118300,117700,121600,122700,128500,129500,126300,13e4,133700,138600,142300,144600,152500,153700,155e3,153200,155900,159e3,161900,164200,166600,165500,165900,170300,171400,175e3,175900,176400,173300,169700,169e3,179300,181100,189e3,183200,186300,187300,189700,190700,188600,188400,188100,188400,186e3,187400,189800,193600,205100,224400,225600,216300,199300,204200,204800,206100,206400,223800,224e3,223200,211200,214600,217900,220800,225200,228100,233200,237300,240400,240100,242900,249e3,253400,256100,255800,259100,261400,263100,261e3,257500,261800,262500,271600,266300,272800,273100,275900
268496,Southeast Los Angeles,California,7,,,,,,239e3,220100,211300,192200,188800,184500,170700,152400,141e3,143800,140600,133100,13e4,129900,134100,138100,143500,151700,149600,148e3,141100,141700,148500,148e3,154600,160500,172e3,171200,163300,154800,153300,158900,169e3,172500,172300,173100,172900,167200,165400,160200,160100,152300,151e3,150300,158700,164500,174500,169800,183200,177300,187500,183200,188500,184900,175200,181200,186500,197e3,198300,197300,213400,225e3,228600,215100,212400,22e4,228e3,227e3,226100,226900,232600,236900,242800,242400,242700,249600,247100,250100,243e3,252e3,257900,265500,274500,273700,271400,272800,276800,284700,284e3,285300,288500,291500,292e3,291e3,293700,300200,303800,307e3,309600,310700,312200,313400,324600,328600,326200,325100,323600,331400,332e3,336100,339300,343100,344600,345900,341e3,35e4,353400,358100,360200,360600,381300,380100,400100,386300,391e3,379700,383500,385400,382700
112547,Paradise Valley,Arizona,8,276500,262600,262600,263200,261e3,251800,249500,241600,261e3,252400,243400,206900,184400,169400,163100,167800,171700,173700,173e3,172900,176200,177900,179400,167100,159900,152800,158200,164200,167400,161e3,151800,15e4,148400,150700,151100,153700,144900,139600,130400,136e3,137400,142800,143200,142600,149e3,149900,146900,140600,140800,142e3,143700,145900,149500,154700,153200,157100,161200,168300,166900,171400,168800,172900,177200,192300,203300,202400,199100,197500,195600,194200,196700,186700,185200,182e3,185600,186700,184900,190700,194200,195100,196e3,196300,198100,209600,214200,219800,216300,217100,207800,209100,205600,217e3,221500,225100,228500,224700,236800,235e3,238300,229500,230600,234e3,24e4,241300,241e3,242500,242100,243500,241500,241500,241300,240700,244600,248700,250300,253200,255700,259300,259500,260600,260800,265e3,268700,270100,275300,277100,274200,274800,264700,269800,265300,278300,281500,284800
111818,Deer Valley,Arizona,9,215200,208100,201200,197600,194600,187300,181600,178700,175900,168300,162100,156e3,150900,137400,129900,125900,127100,127800,131400,130100,129e3,126700,129700,129400,129100,124800,124900,121500,119900,116200,118e3,119600,116700,108700,104600,105900,105700,102600,101400,102100,102200,102700,104600,107e3,107400,110100,104900,103600,100600,108600,113100,115600,115200,117900,119700,128100,128100,132900,132600,135900,136100,138300,141800,144e3,145800,146700,148900,149600,149200,150200,152200,156e3,157200,156800,153100,156800,163e3,165800,160600,154e3,152100,156e3,150500,154e3,155100,163700,167e3,169600,171600,170900,172600,175800,180400,185100,185500,185600,183700,193e3,196200,199100,193300,195e3,197900,200600,202100,201300,203600,206700,209400,208200,205100,205100,208500,212100,213900,214300,218700,219600,219900,218e3,221800,229100,229400,228600,224200,227e3,226400,227600,228e3,229300,233200,235900,241e3,241400
267955,North Mountain,Arizona,10,,,,,,,,,,,,,,,,,,,76900,80700,89500,87600,88400,80800,83300,83200,84400,85400,82400,82400,79100,81100,78300,73400,77600,71700,71800,61800,63800,67400,68200,69900,67800,66600,70600,74100,79900,76300,76600,76500,82700,85900,89800,93700,96700,100900,107900,110400,112100,113600,117500,121200,119200,121e3,122600,126800,127200,130100,131300,131600,127e3,137300,137700,142700,131200,129700,128500,130300,131800,132800,130100,132400,133400,136800,138900,141400,145700,147200,149900,149400,152500,152e3,154e3,155700,159300,160400,159200,157400,159100,163e3,165400,166900,167100,161600,164100,167200,176700,174800,174800,173300,176700,176500,176100,174400,176e3,175800,179300,177500,187900,192e3,197700,198700,199600,200500,200600,199700,202300,205300,207300,207500,215600,213200,219200,210700
32059,Hollywood,California,11,574900,580100,555900,524200,522e3,497500,475800,467e3,454800,459300,445900,493200,514100,532500,493200,464100,451300,426800,430400,429400,436800,439600,445300,474500,495100,489200,487700,463200,455800,424700,445900,438900,435700,408100,401100,411400,409800,429900,452200,433e3,425400,354900,360800,317e3,354700,353100,427700,472e3,461e3,429300,408800,420900,425100,422200,447900,459500,450600,505100,492300,505200,478200,536e3,607800,611400,585800,529300,542800,542100,544600,515300,433100,461700,454800,521400,493800,499500,507400,493700,505400,534900,559200,576300,579500,565600,559600,55e4,560400,574100,548900,584800,585500,585400,502200,502500,47e4,547400,536100,589500,588e3,597800,594500,595600,593700,603300,582600,567100,555300,603500,656200,643800,575700,540100,587100,603100,590700,562600,579600,652400,675700,644900,599e3,619700,742600,791e3,755300,660300,687900,774500,819400,771100,,,,
267908,Camelback East,Arizona,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164900,166200,150400,146600,155200,161300,166e3,178e3,176400,172800,163e3,169200,168600,171200,168900,175100,172200,170900,161700,161800,163500,170900,177600,175300,178700,188100,201200,200100,204300,218200,221600,221400,213500,223300,242200,246700,241600,219100,212500,219800,214400,214300,213800,217800,224800,223100,226200,254100,260400,258400,221200,206700,216800,219300,229800,230500,237400,232100,238200,245800,26e4,276100,295800,303200,279300,247900,235600,253900,264800,267300,264900,311500,308800,305400,259900,263100,260400
272734,Alhambra,Arizona,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76800,83100,89400,98200,93300,94200,95400,102500,101300,104400,106300,112600,114e3,121e3,119800,119800,115500,120300,121800,117200,115700,116400,120700,121100,122100,124700,128e3,128e3,125800,123600,129400,131200,143e3,140100,145300,137100,138800,138400,140900,145200,147e3,151700,151900,157e3,156100,155e3,153100,155500,160400,161700,163800,164100,168100,169200,170300,168900,170100,176600,177200,176900,166900,168400,185600,196800,196800,177900,180400,182e3,187200,194100,202500,202300,190800,187300,187900,189900,189200,195800,200800
275237,Roosevelt,California,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163900,160500,147300,145e3,143800,142e3,136100,148800,147e3,159700,150500,159100,164500,161300,150300,140200,154400,161900,178900,175300,171800,162e3,156700,158200,149300,160600,168400,176800,171500,171700,168e3,164200,162400,165800,175800,179700,183600,180900,180100,208e3,215100,215100,198200,201200,229200,224e3,230600,218600,234600,224100,212500,191700,189700,190200,191400,181800,182300,188900,216500
273566,East Side,Texas,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114600,121100,123e3,125200,122700,124700,125200,131100,126400,127e3,121200,128e3,122200,118600,113700,117800,118e3,116e3,113500,115100,117200,119500,124100,122100,124700,121600,119900,12e4,119500,120400,117400,118600,120400,124700,124e3,126400,121300,123600,121400,120600,120200,120200,123600,119800,118400,118400,122800,123200,124600,123700,128e3,130100,126200,125100,121100,125400,123600,122800,120400,122700,119700,120100,120400,125100,127800,126600,127800,129e3,134500,136500,134500,130200,130200,132300,132500,130400,132400,135e3,138e3,138700,136700,133700,133400,134700,138100,139e3,139100,136500,133400,133e3,134200,136800,138500,143300,142700
35521,Enterprise,Nevada,16,248100,244900,239100,230600,226500,222900,214100,206400,196300,193100,187100,178600,169300,163e3,158700,156100,151500,146400,144800,142e3,145600,144200,149100,150100,153100,151200,15e4,148100,145700,144e3,142900,141100,140100,138200,140600,139900,137200,133800,132200,131e3,131900,129700,131200,128800,131e3,128800,131200,129900,133400,133400,141200,149300,152500,153800,150200,151400,153900,155800,159100,159700,165e3,169700,175600,179700,184300,185800,190900,194800,195100,190500,186900,190400,195500,200800,200300,200500,204800,208e3,230600,228100,230100,212e3,212400,211700,215500,216e3,218300,214200,214500,212700,215800,218700,235700,237900,241100,229e3,222800,222500,223300,230200,229400,229200,225600,227700,230200,235500,238900,241e3,243200,243500,243200,246500,248900,254800,256200,257900,259300,262700,269400,273100,275e3,278300,284e3,289400,288700,287300,290100,293800,295e3,293e3,296800,306500,311100,308700
274742,North Scottsdale,Arizona,17,487e3,443900,429700,444700,439700,471100,478600,498100,494300,466300,461900,423500,464600,421500,397400,331900,339200,379400,395e3,415400,394200,377900,372800,361500,356e3,335700,327100,339500,341e3,358100,359800,366400,371400,354400,362900,347300,344900,322400,314400,329400,343700,373700,383200,386200,385400,375700,329700,281500,248200,263100,267200,268100,258300,252800,254900,270400,281900,308200,313500,321500,302e3,302500,308e3,317100,319500,312e3,305100,303900,304600,308400,305e3,320600,319300,346400,329100,367700,342200,345100,300600,309400,287700,299100,293700,314e3,324100,334e3,321400,308600,313400,341400,352700,334e3,331600,329800,345200,346600,352100,352400,336700,330500,301300,311200,316800,341300,371800,366800,38e4,360900,361800,357700,356200,365100,36e4,371100,376300,389400,390800,39e4,401100,402700,407500,405400,395400,393900,376200,417300,417400,446100,454200,474200,488200,467300,453700,440300
267971,South Mountain,Arizona,18,,,,,,,,,,,,,,,,59e3,64300,70100,72900,76300,73500,74700,72200,76400,76300,80400,80100,79900,75900,71300,87400,87100,84400,63100,60500,60600,63e3,62500,66e3,65e3,65e3,64100,65200,65500,66900,66700,64500,58e3,57700,62900,72700,75900,74500,87600,91e3,98400,84200,88700,83800,86400,86700,91900,97300,96900,101700,99300,97400,104200,108800,114500,108e3,102700,100100,108100,116100,121300,116600,119200,120800,119700,119200,118e3,114200,118700,117800,128100,126200,131100,131500,132300,138500,137100,137900,134700,143400,145300,148600,142100,143700,143100,146900,151e3,151500,157500,158700,163200,161700,164400,167800,169800,170100,166900,165700,178e3,183500,192700,186800,186700,185700,186800,189800,191600,189800,186100,183800,186500,196300,206e3,207100,209300,209700,211900,210500,208600
273565,East San Jose,California,19,,,,,,,,,,,,,,,,,,,298100,295300,301700,311300,313900,315400,309500,310800,307600,307900,313500,314e3,311600,307900,310200,306500,316700,306e3,308700,299100,303800,299100,300600,308800,317800,318500,312400,306700,309e3,310800,314400,314900,316800,326100,328900,334700,324900,334700,354800,377900,395700,389500,391100,383300,393500,405600,413900,418e3,428200,439800,446600,450800,442e3,446700,446200,471600,475400,474600,469200,478800,483400,479600,478800,484800,496e3,492600,501400,508100,531600,538e3,545800,531400,530300,530300,542800,549200,551900,554700,546300,549200,550700,566500,563200,580600,587e3,611200,599900,601e3,594100,606800,613400,618600,618100,615500,623e3,632300,649800,656500,679900,680700,698700,716100,744900,764100,775300,792200,796800,781e3,769700,761300,749300,732900,726600,733100,744800,736100
275456,South Side,Texas,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175400,177400,180100,179100,181100,181300,184800,183500,180800,18e4,181700,183300,184300,184600,182100,182400,180300,180800,181100,180200,184200,183500,188100,186600,186400,182900,183600,185200,187300,188800,186200,189100,183900,186800,183400,187600,188100,191300,193200,192100,196200,192e3,195200,191900,195e3,194600,192400,195e3,194600,196300,195300,195e3,197600
273555,East Memphis-Colonial-Yorkshire,Tennessee,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91100,94500,85500,85600,82400,88e3,103e3,103100,109900,108200,113300,104800,100700,101400,101800,104500,109400,109e3,107300,98800,97100,106400,124300,129600,113800,97900,101400,115200,113300,114900,114900,120500,113700,110100,111500,116100,114800,123e3,120100,130400,124400,128800,125500,124e3,12e4,115300,127400,132400,139100,129600,128900,127e3,126800,121200,119e3,123400,125700,126400,130800,133e3,14e4,132800,131400,125300,133200,134e3,136400,134400,139500,143300,138500,133600,125800,130900,133800,135400,135500,134200,134800,137600,143900,154900,154500,151700,142800,141400,141800,144600,147e3,143300,142400,142500,153100,152700,16e4,160400,154800
273088,Bullard,California,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164600,159500,154700,155e3,157e3,157400,156400,159e3,161500,165900,163700,169100,162700,163200,162700,174300,190100,199300,199200,198200,192800,192400,193100,197700,204600,204900,205500,207e3,207200,213600,212900,218800,220300,225200,221600,220200,212700,218200,211700,216e3,227400,235200,238300,224700,226400,224100,225600,225900,226700,219600,221800,219600,226400,223100,234600,238200,239400,239700,242300,247300,243900,245900,246800,251800,267800,262500,260200,244800,253900,253900,260700,258400,266100,266600,275300,273200,277100,274800,273900,270600,269900,269700,266100,276500,276700,274700,273300,275900,287900,276600,284200,279500
276652,West San Jose,California,23,793e3,754100,749500,697700,685800,711300,737900,749600,730100,723800,709600,677700,63e4,601e3,593600,616900,624700,640500,619500,643200,657900,677700,662900,662400,671100,676700,665600,675e3,669e3,688500,663400,669900,706900,699200,696700,617100,618600,609400,618300,637600,644500,663100,662300,663500,664800,645400,625800,621700,627800,644400,633900,663200,666e3,712e3,716400,756400,742800,762400,732100,740500,739200,768500,776e3,791400,793500,814200,806900,805300,797800,798e3,834300,851e3,863900,847e3,855400,869600,873100,874500,891e3,885600,910600,917e3,959200,1028500,1027e3,1043e3,986400,1015900,1034400,1045800,1061500,1082600,1085900,1061600,1043500,997800,1039600,1014100,1085600,1022200,1034300,1020300,1072800,1114200,1124900,1176300,123e4,1188e3,1143500,1106400,1161e3,1185400,1221600,1278300,1335200,1359400,1410900,1479900,1513100,1544500,1613600,1596100,1538900,1413e3,1387100,1409600,1400400,1417600,1396300,1380200,1347e3,1357600,1385300,1414800
275454,South Scottsdale,Arizona,24,258700,246200,250500,263300,257400,244200,227500,227e3,218400,210900,218200,204300,199800,177200,178400,182100,181400,185800,176e3,172400,171400,166500,174100,168800,166500,158700,157e3,163400,162900,162700,153400,145900,136500,132500,153400,159300,163500,143700,147600,152500,146800,145500,149800,161200,159800,152300,132500,122300,116300,131900,138300,142500,136700,142800,143600,148300,159900,162700,171100,155500,163100,165200,176200,184700,187500,187700,171900,184200,185400,197400,185900,178100,177600,178400,185500,184600,186700,187700,193200,178200,192800,182200,201500,190300,202e3,205200,206e3,206200,189700,187300,182500,202500,206800,213800,202100,202800,205700,211300,214600,225400,228300,236500,227500,229500,225700,222600,225600,228100,237500,229200,227700,223700,230700,234e3,239700,242200,24e4,242500,256700,263400,258200,248900,243200,258200,256100,264400,268500,261800,264500,251500,276400,274700,278100,269400
276215,Blossom Valley,California,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682400,689800,696100,700800,698600,705600,688500,689500,676900,698900,692600,713900,711100,725400,726500,743200,753100,759100,758300,769600,764200,771800,775400,774600,787500,792100,827900,833e3,853800,868900,902200,928e3,948900,959800,993300,1007e3,1014700,978800,968500,940300,932300,918300,905300,887400,899200,915800,925500
276476,North Long Beach,California,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272900,275900,279900,284700,289900,295200,297600,301900,303200,301700,299500,304600,304600,309700,313900,313100,313600,320500,325800,334300,327400,333900,334200,336400,341500,344700,344400,340800,341500,347400,354700,348600,352800,353900,363700,371500,375700,380500,375800,378100,382e3,383100,386800,387e3,390600,390400,392500,381500,375700,375400,397700,412800,416800,416900,414300,417900,426400,437900,452700,451600,455800,443500,443100,437100,443400,451500,455600,460100,453500,446100,446900,456400,471400,473300
269592,Logan Square,Illinois,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224200,235900,235900,247300,24e4,253700,254800,272100,272900,274500,270600,252100,250100,280800,314200,317500,295100,286700,300900,301100,297900,280800,278100,272100,274800,294500,301700,298800,277600,279500,279700,270200,269600,280600,279800,278200,278700,291500,305900,310200,314e3,305e3,297400,298900,307400,320800,329200,337300,334900,338100,327200,323600,321e3,325300,330800,33e4,333800,329100,332500,338200,35e4,351100,344900,351500,335800,339400,332600,363300,375300,369300,374700,386e3,393600,405200,372900,369900
275467,Southeast,Texas,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15e4,150800,152400,156900,158100,160500,159400,161200,159100,162700,160500,163300,164700,167800,169500,168600,17e4,169200,173500,175600,179300,178700,184200,182700,183800,180900,181700,182300,182500,185600,187600,198600,198500,198400,191200,193e3,196200,201600,201800,203900,201200,202100,203100,205100,209600,205400,211200,208500,
276659,White Haven-Coro Lake,Tennessee,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46600,46e3,43400,44100,43600,43800,42900,43300,43800,44700,47300,47100,41e3,45100,45100,48600,45600,43800,46200,45100,47700,47e3,44800,42500,43100,42100,40800,39900,43200,44300,47300,47700,46900,41700,44200,46500,50100,49500,54400,53100,50600,51600,50700,47900,46e3,53400,55400,56600,52400,54100,62700,66700,67600,60100,57700,59100,63800,59900,61800,59200,62500,63e3,61400,59e3,55900,55300,58900,59700,66900,70400,
273480,Downtown,California,30,56e4,547600,497e3,455600,433100,433800,432600,407600,409800,395300,385600,358700,344900,339100,328900,319600,333300,353600,361e3,369500,385400,406300,398700,403e3,411200,407500,393100,369700,383100,387500,405100,389800,392200,386e3,380400,360700,346200,358600,381300,391800,379e3,354800,375900,367900,377800,372500,392200,395300,394700,400600,405e3,396800,397900,401400,400400,402300,418300,430700,443300,429300,434600,434600,465100,485800,501900,498400,481e3,480300,509800,519500,532800,506300,509e3,509700,508900,527500,517800,543900,543e3,557600,554300,556400,546400,549400,555e3,577800,590600,599600,625400,630300,658600,659700,661200,650900,644900,658400,663600,676600,671400,657200,639300,636100,638600,645400,663300,670600,672e3,672300,686e3,687200,686800,688e3,709400,720700,748600,753500,774700,806500,846900,873900,885600,923800,924200,912600,870400,876900,866400,892600,875900,910800,896400,916100,888900,891600
274514,Mid City,California,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561600,571600,531100,487300,425e3,424300,458900,524100,517200,509400,514400,538700,518300,497900,519400,568200,645200,667400,642800,671900,661500,679500,627100,611500,624400,600700,616e3,614300,610700,609400,624200,639800,655e3,635100,623700,676e3,706300,728700,688900,695600,699600,699200,682100,679500,713300,742600,779100,849800,863e3,833500,735700,700400,689600,694600,741600,744400,740600,704800,720900,768200,755100,779100,765900,798800,836800,857e3,884800,903600,890500,935700,877e3,901400,888500,925700,863700,857500,877700,880200,941200,1013e3,1097700,1008100,949700,1022100,101e4,990400,899400
271511,Northwest,Texas,32,213800,214200,208700,194e3,182e3,181900,195900,209100,218300,209300,207800,207100,217400,213700,209400,195300,188400,184100,178e3,181500,179200,183700,192e3,197300,191800,182700,175700,176900,174200,180800,204100,210900,199200,182600,180600,215300,223800,224700,213600,205300,199500,186700,188300,191600,175300,178e3,183300,211400,203200,207400,194900,188700,180800,177900,187700,188300,191200,189700,206900,207400,207100,198600,199900,202800,205300,198200,200500,207300,204400,197300,18e4,188800,180600,18e4,178300,189100,193100,195900,195100,187900,195100,191600,19e4,183600,189500,191800,188e3,188800,192800,196700,192800,190800,184300,189700,192400,207700,208600,205400,202900,200700,202300,191900,192100,198800,206500,212200,206600,199700,195900,201600,201200,196200,184800,202600,205400,217200,206500,207600,208300,206700,210800,218e3,219500,222100,213500,223500,222800,216400,207800,216800,228700,241100,225800,215e3
270875,Lower East Side,New York,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467900,418600,456800,514200,540700,471300,444900,435400,420800,405e3,453e3,472900,482100,453600,484800,525200,545700,524800,547100,554600,602600,567800,541900,519600,555700,570800,566400,539200,527400,540100,565300,607100,595300,623800,650900,690700,649500,608900,589800,584400,618700,687800,704e3,731300,691600,703800,691200,710600,748500,795200,820700,824e3,776400,733400,718800,708500,744500,789800,815500,831800,722500,727400,691700,814300,845500,889600,878100,839e3,819400,814300,869800,854400,974500,985500,1018400,874200,825500,787e3,780200,712e3,729600,728500,864500,85e4,814500,705600,659900
273652,Estrella,Arizona,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131200,130200,132e3,131900,132400,132100,133100,134100,136800,138100,142100,143e3,145100,146500,147800,148700,148400,150200,151400,153600,155100,160300,159800,161e3,156700,160500,162400,165800,168100,171400,173400,174200,173200,175100,176e3,178500,178900,178900,180900,183600,187600,186900,188600,189600,192400,193200,194e3,195500,195800,196400,197700,201800,204400,210900,214400,219200,218100,216e3,213600
41131,Sun Valley,California,35,418400,404300,381300,361600,346400,332600,331200,333300,313800,299e3,287e3,289900,285100,276900,272700,265e3,261300,261700,273700,279400,287500,288800,293100,287800,288200,292500,300800,297200,292200,283600,295100,285e3,285200,282900,291e3,285200,275200,278500,279300,273500,263400,271500,275900,271800,263500,259400,251600,258400,268e3,277300,273100,264800,272e3,280900,299e3,301400,304800,304200,312500,312400,306e3,306100,318900,329900,337200,337700,342200,349500,360700,375100,370900,371900,393300,402600,405500,377900,380300,378700,383100,390100,395800,396700,402500,404400,410200,409500,41e4,418800,420100,428100,427200,429400,430600,422700,421700,428300,442700,446200,441500,449300,456e3,465300,464100,466300,464100,470900,484700,481e3,485400,492100,506800,504600,501800,504300,517800,517300,52e4,520200,52e4,526700,537900,551300,552500,543200,552300,545800,555100,549800,552800,550700,541500,562300,563600,571300
