"RegionName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Albany, NY",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.932347388294525,0.895416666666667,0.904166666666667,0.882352941176471,0.866025641025641,0.735223977411477,0.848006101547178,0.846153846153846,0.865217391304348,0.799,0.831031307550645,0.809061488673139,0.808376898182724,0.846153846153846
"Omaha, NE",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77319587628866,0.825,0.805208995045102,0.819587628865979,0.82198275862069,0.814032524456867,0.840969036697248,0.784648676171079,0.849056603773585,0.853829160530191,0.831578947368421,0.825,0.849056603773585,0.857142857142857,0.987125984251969,0.998888888888889,0.895267679091885,0.932608695652174,0.948905109489051,0.898648648648649,0.903740753252304,0.871766029246344,0.861111111111111,0.869336143308746,0.902777777777778,0.875,0.9,0.875,0.912698412698413,0.889830508474576,0.902777777777778,0.9125,0.893928571428571,0.888888888888889,0.875381873727088,0.891025014657026,0.846153846153846,0.85,0.829166666666667,0.861111111111111
"New Haven, CT",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975,0.9375,0.916666666666667,0.916666666666667,0.896057347670251,0.789473684210526,0.8125,0.8125,0.855921855921856,0.882352941176471,0.85,0.851557863501484,0.828565752156257,0.8,0.780125195618153,0.765974279957331,0.72,0.72,0.747863247863248,0.77380246181225,0.818181818181818,0.85,0.888194444444444,0.878239407651172,0.970486111111111,0.848765432098765,0.88476368159204,0.85,0.826001464818694,0.832210242587601,0.85,0.886194029850746,0.917517006802721,0.909090909090909,0.832014767932489,0.83955223880597,0.788899737782548,0.782802571789505,0.782472613458529,0.799573560767591,0.75,0.772311212814645,0.830258302583026,0.85,0.867199480948449,0.905771239554318,0.883850220034893,0.894736842105263,0.822199383350462,0.801088270858525,0.810715544589355,0.815956482320943,0.83179581795818,0.9,0.937683177022274,0.944444444444444,0.922083909635777
"Bakersfield, CA",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.882789317507418,0.867708333333333,0.875,0.846153846153846,0.848780487804878,0.832074521651561,0.832014767932489,0.84375,0.852987381798773,0.85,0.863636363636364,0.866592107857636,0.861526357199056,0.86875,0.901442307692308,0.928571428571429,0.909090909090909,0.893928571428571,0.895826326606876,0.878787878787879,0.882789317507418,0.941278978696742
"Knoxville, TN",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.664583333333333,0.722222222222222,0.729355203619909,0.786029411764706,0.744186046511628,0.721609601559644,0.741990982439487,0.732259530850384,0.7412109375,0.787878787878788,0.809151785714286,0.785714285714286,0.802364864864865,0.811552637043189,0.803571428571429,0.803571428571429,0.7495,0.791182170542636,0.842105263157895,0.815789473684211,0.835526315789474,0.857142857142857,0.821428571428571,0.805263157894737,0.835669336384439,0.878947368421053,0.878947368421053,0.878947368421053,0.878947368421053,0.878947368421053,0.827517162471396
"Greenville, SC",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.912007332722273,0.879361464529047,0.806480045127627,0.889756944444444,0.827702702702703,0.938927929265436,0.890952380952381,0.84223368655884,0.93125,0.97265625,0.825757575757576,0.826401573696782,0.838032906623611,0.861027521785468,0.770833333333333,0.817091454272864,0.922126714152576,0.963946300946494,0.892857142857143,0.87654958677686,0.875,0.923076923076923,0.80356822664515,0.824368686868687,0.836431623931624,0.842932987258141,0.852272727272727
"Ventura, CA",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82724252491694,1.80103056970127,1.95752952055769,1.73333333333333,1.8828431372549,2.04494293239684,1.86729893652376,1.86697782963827,1.82926829268293,1.60277777777778,1.87245605096937,1.85539671299165,1.84599156118143,1.92222222222222,1.86697782963827,1.75711743772242,1.70912784410878,1.90625,1.66785714285714,1.59955909010372,1.71244635193133,1.83823529411765,1.83161764705882,1.81347150259067,1.66666666666667,1.55081168831169
"Allentown, PA",64,,,,,,,,,,,,,,,,,,,,0.893425393172229,0.863537249995495,0.91628381827463,0.954570333880679,0.917721518987342,0.919575045207957,0.954570333880679,0.933333333333333,0.969604863221885,1,0.887878787878788,0.875,0.944359367023992,0.917721518987342,0.896551724137931,0.911985759493671,0.875,0.90162037037037,0.895454545454546,0.933333333333333,0.88812865497076,0.877551020408163,0.9375,0.94327485380117,0.95,0.969772727272727,0.983446624823241,0.966666666666667,0.9,0.90625,0.916025641025641,0.923076923076923,0.923076923076923,0.925925925925926,0.921153846153846,0.95,0.947222222222222,0.925925925925926,0.935524153795597,1,1.01519756838906,0.992857142857143,0.925925925925926,0.942559523809524,0.933035714285714,0.947619047619048,0.944444444444444,0.930952380952381,1.00990853658537,0.990853658536585,1.02272727272727,0.988095238095238,0.961538461538462,0.927643784786642,0.99375,0.86875,0.992857142857143,1,1.05208333333333,1.04194078947368,1.15811403508772,1.05,1.08114035087719,1.08125,1.04166666666667,1.06547619047619,1.06428571428571,1.07142857142857,1.0625,1.11875,1.11378205128205,1.05397727272727,1.2,1.17727272727273,1.11875,1.13871428571429,1.15729166666667,1.05853051058531,1.05555555555556,1.05555555555556,1.07142857142857,1.09545454545455,1.03571428571429,1.08854166666667,1.03125
"El Paso, TX",65,,,,,,,,,,0.706297822248381,0.711401641046946,0.667189952904239,0.656077348066298,0.639658848614073,0.641611602524858,0.712256493506493,0.693727582888636,0.707677738927739,0.718833710028461,0.705128205128205,0.708529087012059,0.763513513513513,0.730232558139535,0.713043151782139,0.706297822248381,0.716938586019366,0.710227272727273,0.751072961373391,0.767045454545455,0.729166666666667,0.739566825145272,0.752096195481704,0.751072961373391,0.753348214285714,0.753348214285714,0.712589073634204,0.724144495705071,0.720336294937662,0.750722543352601,0.725138121546961,0.721616717685395,0.722264284404391,0.72258778946171,0.743174924165824,0.755555555555556,0.748427672955975,0.744215425531915,0.748194061606627,0.754046200705801,0.753286147623862,0.761776753712238,0.738150738150738,0.736280390999757,0.75,0.731707317073171,0.7475,0.740344423023636,0.770478507704785,0.765159271899886,0.769473432917263,0.772889417360285,0.765672375520224,0.766666666666667,0.761032650589142,0.767040535222353,0.758180367118915,0.751995089011664,0.748502994011976,0.729081406452493,0.735895339329518,0.774117626624053,0.745636109680541,0.758514644387128,0.748116254036599,0.742898550724638,0.773583962792688,0.747542041292041,0.739631006864989,0.735294117647059,0.754590685009161,0.753101379989598,0.757228245760356,0.785714285714286,0.779816513761468,0.758596824925681,0.736509174719438,0.747155547141119,0.748059842922122,0.748318085844927,0.753787878787879,0.787891328691757,0.777027027027027,0.778797145769623,0.779816513761468,0.772727272727273,0.763125763125763,0.782918407613742,0.766671722882595,0.746432484175114,0.753286147623862,0.75136669470143,0.767341927562922,0.780553077609277,0.778275475923852
"Baton Rouge, LA",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.925,0.896551724137931,0.903661616161616,0.83974358974359,0.82135523613963,0.779835390946502,0.770979020979021,0.821391903784101,0.82135523613963,0.8,0.85,0.846660395108184,0.916666666666667,0.964896337143033,0.912200684150513,0.912200684150513,0.909192026510225,0.916666666666667,0.911949685534591,0.892857142857143,0.875,0.875,0.847963839134843,0.881612090680101
"Dayton, OH",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.655555555555556,0.63078231292517,0.694444444444444,0.625425170068027,0.678787878787879,0.694193061840121,0.709,0.685416666666667,0.657596371882086,0.628955696202532,0.623172514619883,0.695653846153846,0.641993957703928,0.650226757369615,0.657596371882086,0.632911392405063,0.666666666666667,0.660048185941043,0.640441423296408,0.645996978851964,0.624732620320856,0.638686131386861,0.666666666666667,0.615641711229947,0.642857142857143,0.6,0.617647058823529,0.613636363636364,0.617647058823529,0.59375
"Columbia, SC",68,,,,,,,,,,,,,,,,,,,,,,,,0.615,0.6175,0.615,0.615,0.62,0.633162439287642,0.650428540033697,0.643946078431373,0.640833333333333,0.661904761904762,0.639566945783642,0.685400901283904,0.72348062800709,0.719375,0.757698541329011,0.75839472520996,0.72172619047619,0.648484848484848,0.60625814863103,0.608110277323034,0.635905448483936,0.72376932465419,0.74375,0.722222222222222,0.753968253968254,0.635838150289017,0.681818181818182,0.652126328955597,0.662908496732026,0.625,0.653798256537983,0.656605801841085,0.671700336700337,0.669615384615385,0.65,0.650406504065041,0.665983606557377,0.667813231850117,0.681818181818182,0.643382352941177,0.662449167619774,0.65,0.681727054020558,0.709876543209877,0.709876543209877,0.732130464954892,0.763177313936327,0.733297121129821,0.713150576082638,0.77962577962578,0.724658291993888,0.737179487179487,0.785214348206474,0.76844262295082,0.707317073170732,0.767543666681332,0.764705882352941,0.780510879848628,0.793650793650794,0.764705882352941,0.780510879848628,0.769610423795736,0.780450406381698,0.75,0.748582251082251,0.694722222222222,0.690051753881541,0.704545454545455,0.691542288557214,0.690406976744186,0.713150576082638,0.761538461538461,0.77574047954866,0.729425837320574,0.711167124776013,0.706024766745437,0.690406976744186,0.695652173913043,0.71062030075188,0.7037691401649,0.759668508287293
"Greensboro, NC",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.722039473684211,0.802919708029197,0.802919708029197,0.78125,0.794278996865204,0.795454545454545,0.748611111111111,0.800480769230769,0.807781522893557,0.799327865117339,0.8,0.806451612903226,0.785330261136713,0.775923264042459,0.785330261136713,0.806451612903226,0.759548611111111,0.763020833333333,0.775510204081633,0.775510204081633,0.75093984962406,0.738213399503722,0.761554621848739,0.794285714285714,0.778380102040816,0.802919708029197,0.784883720930233,0.790897435897436,0.802919708029197
"Akron, OH",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.466417910447761,0.473716381418093,0.478479853479853,0.469058011827654,0.481770833333333,0.474932076753269,0.467032967032967,0.446735606209471,0.441935298989809,0.468164794007491,0.464690436705362,0.458079288410273
"North Port-Sarasota-Bradenton, FL",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20599739243807,1.18133490844654,1.17156862745098,1.18642888385224,1.22222222222222,1.28571428571429,1.30378096479791,1.30675481065839,1.30630630630631,1.31578947368421,1.34264232008593,1.37111524527563,1.47455915585687,1.50075075075075,1.40280561122244,1.35408112674586,1.29329348985269,1.31613756613757,1.32124563846061,1.32113821138211,1.33166666666667,1.35853514471353,1.3646288209607,1.40894997542254,1.48075024679171,1.40137572886297,1.42518618821936,1.36931818181818
"Little Rock, AR",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.682795698924731,0.682795698924731,0.615641711229947,0.652985074626866,0.668996489779063,0.693376068376068,0.746666666666667,0.704545454545455,0.647058823529412,0.666666666666667,0.660765765765766,0.643726456099681,0.583333333333333,0.670833333333333,0.68,0.679366515837104,0.633333333333333,0.66,0.661764705882353,0.658682634730539,0.630681818181818,0.637755102040816,0.613636363636364,0.615401009902289,0.6875,0.75,0.781739130434783,0.821428571428571,0.794606339468303,0.781739130434783,0.791139240506329,0.786358511837655,0.784444444444444,0.821428571428571,0.696428571428571,0.75,0.696428571428571,0.686140819964349,0.690909090909091,0.75,0.695,0.71387184730743,0.681306306306306,0.744318181818182,0.760869565217391,0.7,0.698924731182796,0.694444444444444,0.708333333333333,0.74375,0.700765306122449,0.681306306306306,0.677215189873418,0.7125,0.722727272727273,0.682758416311048,0.662878787878788,0.654150620453573,0.690754516471838,0.7,0.694444444444444,0.686486486486486,0.692307692307692,0.698924731182796,0.703870625662778,0.717748917748918,0.754484820607176,0.722727272727273,0.714285714285714,0.694444444444444,0.700946078967516,0.705872913992298
"Charleston, SC",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4210257551379,1.45833333333333,1.58384615384615,1.46666666666667,1.42359203296703,1.40144665461121,1.35049683830172,1.27525490196078,1.21869399641577,1.13636363636364,1.23502994011976,1.41666666666667,1.45676691729323,1.44074074074074,1.48339839265212,1.43830497592295,1.39319633551857,1.39524913093859,1.38248847926267,1.4484126984127,1.375,1.36842105263158,1.36872059452524,1.5,1.55699047954866,1.53846153846154,1.49545454545455
"Colorado Springs, CO",74,,,,,,,,,,,,,0.795053003533569,0.795053003533569,0.825,0.833333333333333,0.829861111111111,0.824959150326797,0.8,0.824959150326797,0.845238095238095,0.782268578878748,0.766968325791855,0.83719298245614,0.784615384615385,0.792517006802721,0.833333333333333,0.816582914572864,0.783991432296517,0.790606060606061,0.780762328339575,0.823126436781609,0.8125,0.796153846153846,0.784698645875018,0.812916666666667,0.839183160285529,0.834888059701492,0.847419507575758,0.82375,0.829384615384615,0.813355847520355,0.817647058823529,0.833333333333333,0.856696428571428,0.84375,0.857142857142857,0.872029320987654,0.857738095238095,0.85,0.86875,0.880052151238592,0.86875,0.9,0.901283987915408,0.933333333333333,0.933333333333333,0.908292527144986,0.933333333333333,0.911743253099927,0.940952380952381,0.958620689655172,0.941176470588235,0.927652116402116,0.9375,0.999614197530864,0.996042768959436,0.940952380952381,0.9375,0.940952380952381,0.944582682088153,0.995035046728972,0.96704005431093,1,1,1,1.00322061191626,1,1.00403225806452,1.02906976744186,1.03731343283582,1.02941176470588,1.03571428571429,1.03485838779956,1.0530303030303,1.04451754385965,1.07411385606874,1.07692307692308,1.07411385606874,1.0530303030303,1.05882352941176,1.04733801717408,1.05830188679245,1.0625,1.07735042735043,1.0480093676815,1.07180695244605,1.08313817330211,1.07407407407407,1.1,1.14457831325301,1.12857142857143,1.11406906512605,1.1273488395446
"Wichita, KS",75,,,,,,,,,,,,,,0.481892523364486,0.483729111697449,0.515278110924549,0.574978741496599,0.58125,0.518364240565161,0.564369900271986,0.569783154400864,0.594594594594595,0.579166666666667,0.581140092057123,0.544761904761905,0.542857142857143,0.615384615384615,0.576923076923077,0.595,0.550766283524904,0.574175824175824,0.555383141762452,0.567737951199839,0.567084942084942,0.563157894736842,0.611714271835228,0.652749626472394,0.68,0.678571428571429,0.657995618838992,0.562353629976581,0.57555364421095,0.588235294117647,0.592991913746631,0.579231964771403,0.599127535820684,0.589139186039982,0.590013635930432,0.589671525210963,0.527469537337003,0.557809330628803,0.58603305785124,0.590863952333664,0.528953229398664,0.538932793050954,0.585399449035813,0.617121848739496,0.622222222222222,0.651923076923077,0.66211584097501,0.651793960304599,0.598428324023074,0.57424315233061,0.522203947368421,0.564853556485356,0.548403324584427,0.508130081300813,0.546806649168854,0.579004329004329,0.518435911914173,0.523809523809524,0.586769370185773,0.57630244352236,0.584458521623184,0.547808764940239,0.589325057838884,0.570032573289902,0.55327868852459,0.646221248630887,0.664366883116883,0.733730158730159,0.701153823797253,0.69069860424542,0.595975123539982,0.591760299625468,0.582239672977625,0.580714302721898,0.600762910798122,0.597218483624944,0.60088424437299,0.650485821258498,0.673076923076923,0.627137970353478,0.598631698973774,0.642857142857143,0.603281853281853,0.61021174863388,0.602119460500963,0.592792253169612,0.609756097560976,0.622591853584698,0.621301775147929,0.6,0.6
"Springfield, MA",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.941176470588235,0.913766094273321,0.91336545324768,0.910064239828694,0.997222222222222,0.955861581920904,0.982862903225806,1.01515151515152,1,1,1,1,1,0.974358974358974,1,1,1,1.00300902708124,1.05882352941176,1.05718954248366,1.02941176470588,0.994444444444444,0.95625,0.990555555555556,1,1.08333333333333,1.03348214285714,1.10555555555556,1.11111111111111,1.08333333333333,1.125
"Fort Myers, FL",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.872274143302181,0.937725468975469,0.992738589211618,1.05263157894737,0.97323600973236,0.993676603432701,1.01354331768295,1.02518800398659,1.07131175276337,1.07142857142857,1.05633802816901,1.0653087458438,1.06062026404187,1.05828830260648,1.05769230769231,1.1304347826087,1.13924050632911,1.14224137931034,1.0989010989011,1.10294117647059,1.0989010989011,1.08207920792079,1.07756342494715,1.0735049833887,1.07558139534884,1.03585657370518,1.0475651189128,1.0539641943734,1.08257699178939,1.07317073170732,1.06371773407172,1.04761904761905,1.00241837968561
"Boise City, ID",78,,,,,,,,,,,,,,,,,0.620025887573964,0.626315789473684,0.636094674556213,0.65625,0.647668393782383,0.638297872340426,0.659090909090909,0.659090909090909,0.646553646116665,0.641025641025641,0.629106280193237,0.65,0.65,0.637043512043512,0.664032319755211,0.675,0.668361059765866,0.675675675675676,0.695,0.695,0.693055555555556,0.685785536159601,0.695,0.695,0.681818181818182,0.68644711405689,0.694444444444444,0.695,0.725,0.725,0.75,0.742857142857143,0.737704918032787,0.739644970414201,0.746714456391876,0.747791556564294,0.75,0.769012539184953,0.774786324786325,0.787477407814567,0.771363636363636,0.755604384752123,0.77409793814433,0.772222222222222,0.771527777777778,0.775,0.764299802761341,0.767195767195767,0.757352941176471,0.75,0.785714285714286,0.790357142857143,0.741319444444444,0.806451612903226,0.825,0.825,0.802777777777778,0.825,0.808225806451613,0.832461645746165,0.825,0.834166666666667,0.85,0.85,0.875644329896907,0.865122034476873,0.894736842105263,0.895,0.894736842105263,0.895,0.882352941176471,0.895,0.916666666666667,0.916666666666667,0.895,0.924623115577889,0.935147058823529,0.942105263157895,0.95,0.958915943426551,0.994444444444444,0.994097222222222,0.975,0.971875,0.99375,0.978835978835979,0.994444444444444,1.01954997716124
"Toledo, OH",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.648648648648649,0.600072674418605,0.625738770685579,0.561272217025257,0.548245614035088,0.524193548387097,0.565964282898368,0.532430315025565,0.518594722209964,0.563746747614918,0.570518867924528,0.652173913043478
"Madison, WI",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15234375,1.14632533072024,1.16284722222222,1.11,1.08460526315789,1.08117400115808,1.11,1.2,1.3804347826087,1.29731481481481,1.27320574162679,1.24166666666667,1.22347503024019,1.16319444444444,1.125,1.11224489795918,1.10795454545455,1.09974661339051,1.0862636470877,1.15576923076923,1.11464968152866,1.18472063854048,1.21792763157895,1.22091346153846,1.18935624853974,1.17519623233909
"Lakeland, FL",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.852878464818763,0.852878464818763,0.780572419774501,0.785055770544047,0.798002219755827,0.8125,0.847188995215311,0.837719298245614,0.868621064060804,0.887005649717514,0.929434564523484,0.933333333333333,0.909774436090226,0.949113045620663,0.863095238095238,0.881792183031459,0.9105098855359,0.935828877005348,0.971923868016109,0.907749368686869,0.929144385026738,0.927070457354759,0.929411764705882,0.929411764705882,0.898133116883117,0.973915989159892,0.991096681162827,0.968903154552357
"Ogden, UT",82,,,,,,,,,,,,,,,,,,,,,,,,,,,0.719097222222222,0.74375,0.671140939597315,0.668181818181818,0.708333333333333,0.7325,0.689757799671593,0.657226107226107,0.667200854700855,0.681818181818182,0.666666666666667,0.681818181818182,0.666666666666667,0.650198938992042,0.666666666666667,0.666666666666667,0.690282131661442,0.6875,0.646551724137931,0.639957264957265,0.656468531468531,0.705980066445183,0.6875,0.694444444444444,0.703571428571429,0.703125,0.726231783483692,0.727272727272727,0.75,0.675,0.704166666666667,0.725,0.723611111111111,0.757575757575758,0.739130434782609,0.730061349693252,0.646428571428571,0.704545454545455,0.730994152046784,0.678409090909091,0.714811081242533,0.677447552447553,0.71669992019154,0.755952380952381,0.757575757575758,0.75,0.75,0.863849996713337,0.762121212121212,0.719020593328816,0.811011904761905,0.875121275121275,0.876453488372093,0.855555555555556,0.833333333333333,0.810810810810811,0.854761904761905,0.807692307692308,0.846153846153846,0.852272727272727,0.846153846153846,0.887951874029718,0.885891561664758,0.886363636363636,0.905397727272727,0.95,0.91984126984127,0.916666666666667,0.878697019512544,0.89137570576329,0.948309178743961,0.956,0.9375,0.95,0.924202127659574,0.912878787878788,0.954545454545455,0.995227272727273
"Daytona Beach, FL",83,,,,,,,,,,,,,,,,,,,,,,0.73469387755102,0.738226059654631,0.801703163017032,0.752843394575678,0.740925241487671,0.70974358974359,0.786163522012579,0.75,0.777777777777778,0.854365703899098,0.794094173982442,0.794094173982442,0.794117647058823,0.892111368909513,0.88,0.900804289544236,0.908221069409054,0.906032482598608,0.937962962962963,0.875,0.889851904130733,0.891789065687475,0.919117647058823,0.922962962962963,0.936363636363636,0.954545454545455,0.877065213425953,0.884321223709369,0.900639163277164,0.994491839762611,0.981241716790702,0.909090909090909,0.947630922693267,1.01652892561983,0.952076330911851,0.871611437043743,0.875890736342043,0.951446989439034,0.950301537684317,0.903614457831325,0.911458333333333,0.9,0.85,0.913900913900914,0.917431192660551,0.915666053280732,1,0.942664742664743,0.935222672064777,0.968223332758918,0.892708333333333,0.938694878857151,0.875,0.857142857142857,0.871191473194744,0.975,1.00369375419745,1.04193971166448,1.02649006622517,1.06666666666667,1.05850694444444,1.06274509803922,1.03857566765579,1.07152719828544,1.01440951615168,1.01010101010101,1.0491935483871,1.02205882352941,1,1.02724430549352,1.0740202362421,1.05859042553191,1.07142857142857,1.13409090909091,1.10879319955407,1.13409090909091,1.08588351431392,1.03540524070689,1.03571428571429,1.04632182985711,1.08764565331239,1.11607142857143,1.11538461538462
"Des Moines, IA",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.842418235877106,0.852272727272727,0.875473484848485,0.907707910750507,0.924310064935065,0.909953703703704,0.887573964497041,0.871381578947368,0.887573964497041,0.888231426692965,0.892540627362056,0.9,0.90625,0.899497487437186,0.88,0.875,0.875,0.875,0.885416666666667,0.850462962962963,0.844444444444444,0.888278388278388,0.88126159554731,0.794083767085821,0.852803738317757,0.871394230769231,0.888235294117647,0.888235294117647,0.894097222222222,0.904545454545455
"Youngstown, OH",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.646551724137931,0.631219741796665,0.665714285714286,0.63423645320197,0.595238095238095,0.668445072435523,0.622064128516558,0.633370473537604,0.59190031152648,0.612373737373737,0.588276836158192,0.577994428969359,0.625,0.604166666666667,0.605208333333333,0.633333333333333,0.607407407407407,0.631009615384615,0.617857142857143,0.571428571428571,0.572687224669604,0.606818181818182,0.632530120481928,0.622395833333333,0.63293172690763,0.602380952380952
"Augusta, GA",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.646563119629874,0.65,0.638823181549379,0.625,0.686041666666667,0.625,0.65,0.646067415730337,0.646067415730337,0.646067415730337,0.675,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.64375,0.7,0.7,0.7,0.7,0.703125,0.708816056910569,0.703125
"Harrisburg, PA",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.926666666666667,0.928851871466558,0.872093023255814,0.833333333333333,0.952083333333333,0.865384615384615,0.903861955628595,0.872258771929825,0.824209124209124,0.869047619047619,0.849311926605505,0.892756680731364,0.906430033353548,0.928571428571429,0.858482142857143,0.850577731092437,0.859803921568628,0.902777777777778,0.941452991452991,0.888888888888889,0.928571428571429,0.900900900900901,0.907670454545455,0.964682120205376,0.975958565244279,0.980492424242424,0.980492424242424,0.979592218481107
"Melbourne, FL",88,0.624079877337341,0.631681243926142,0.651380927566441,0.649059982094897,0.651380927566441,0.609048723897912,0.608727901771965,0.608727901771965,0.587544065804935,0.561809291933432,0.608407079646018,0.598846396965866,0.598846396965866,0.609048723897912,0.609048723897912,0.609048723897912,0.606060606060606,0.614182021217197,0.63356110120816,0.663615560640732,0.645833333333333,0.645833333333333,0.609048723897912,0.601092896174863,0.605449657869013,0.605297305549195,0.570960937374356,0.589225589225589,0.628415300546448,0.670470891059126,0.681533426389531,0.686274509803922,0.731512034161491,0.693822739480752,0.708776595744681,0.669642857142857,0.733333333333333,0.770343446331875,0.757575757575758,0.735294117647059,0.691056910569106,0.691056910569106,0.720317249240122,0.755882850854918,0.777777777777778,0.778177458033573,0.773462648462648,0.764470823294353,0.826884920634921,0.777000777000777,0.777777777777778,0.796178343949045,0.807000860785408,0.912996777658432,0.913893887221499,0.914790996784566,0.913893887221499,0.914790996784566,0.909090909090909,0.914790996784566,0.914790996784566,0.909068302387268,0.905555196483971,0.910828025477707,0.913893887221499,0.887631203438646,0.9125,0.882352941176471,0.869206727448543,0.88973259418084,0.875,0.884495317377732,0.914790996784566,0.851926987397227,0.893258426966292,0.861174000541817,0.885780885780886,0.914790996784566,0.95000643766237,1.0129659643436,1.01197506673676,1.00590219224283,0.99875,0.950118764845606,0.959232613908873,0.949720670391061,0.972220197396236,0.952380952380952,0.99492385786802,0.966066813439265,1.02996170822547,1.01766676819982,0.972006220839813,1.04430623360127,1.03329506314581,0.945956154080257,0.967266832229581,0.945512247452172,1.01774468488091,1.02040816326531,0.951831642680143,0.956632653061224,0.97016736020983,0.929095354523227
