"RegionID","RegionName","RegionType","StateName","SizeRank","2010-11","2010-12","2011-1","2011-2","2011-3","2011-4","2011-5","2011-6","2011-7","2011-8","2011-9","2011-10","2011-11","2011-12","2012-1","2012-2","2012-3","2012-4","2012-5","2012-6","2012-7","2012-8","2012-9","2012-10","2012-11","2012-12","2013-1","2013-2","2013-3","2013-4","2013-5","2013-6","2013-7","2013-8","2013-9","2013-10","2013-11","2013-12","2014-1","2014-2","2014-3","2014-4","2014-5","2014-6","2014-7","2014-8","2014-9","2014-10","2014-11","2014-12","2015-1","2015-2","2015-3","2015-4","2015-5","2015-6","2015-7","2015-8","2015-9","2015-10","2015-11","2015-12","2016-1","2016-2","2016-3","2016-4","2016-5","2016-6","2016-7","2016-8","2016-9","2016-10","2016-11","2016-12","2017-1","2017-2","2017-3","2017-4","2017-5","2017-6","2017-7","2017-8","2017-9","2017-10","2017-11","2017-12","2018-1","2018-2","2018-3","2018-4","2018-5","2018-6","2018-7","2018-8","2018-9","2018-10","2018-11","2018-12","2019-1","2019-2","2019-3","2019-4"
395092,"Shelton, WA","Msa","WA",512,3.14,4.12,2.75,1.86,0.88,0.59,0.2,0.1,0.29,0.98,2.16,1.27,0.69,0.39,0.49,0.78,1.08,1.57,2.06,1.76,1.37,1.18,1.47,1.67,1.96,2.25,2.94,3.63,4.22,5.29,6.08,6.76,4.9,3.73,2.45,2.35,2.55,2.65,3.04,3.43,3.92,3.82,3.24,2.84,3.33,3.53,4.02,4.51,5,5.78,5.39,6.57,6.86,7.84,7.55,7.65,7.25,6.96,7.35,6.67,5.98,4.31,5.2,5.59,6.37,5.1,4.71,5.49,6.47,7.45,7.16,6.18,5.88,4.8,4.41,4.61,5.69,6.27,7.06,7.75,7.94,8.14,8.24,8.43,8.63,8.82,8.73,8.53,8.04,8.33,8.92,9.41,9.31,9.02,9.12,9.22,9.51,9.61,9.8,10,9.9,9.71
394309,"Albemarle, NC","Msa","NC",513,5.1,5.49,4.8,2.25,1.76,2.06,3.73,4.61,4.51,3.43,3.63,2.94,1.67,0.88,0.69,0.59,0.29,0.1,0.2,0.39,2.84,7.06,5.98,3.92,2.16,0.78,0.49,1.27,2.55,4.31,3.53,2.45,2.75,3.14,4.9,5.39,5.78,7.35,7.94,8.14,6.18,5.2,4.12,3.82,4.71,4.41,3.24,2.65,2.35,3.33,4.22,5.59,5.69,6.27,5.88,3.04,1.47,1.18,1.37,1.96,1.57,0.98,1.08,1.86,4.02,6.76,8.53,8.24,6.47,5.29,5,6.08,6.86,7.65,6.67,6.37,6.96,7.25,7.84,8.04,8.43,8.82,9.22,9.02,9.41,9.61,9.31,8.73,7.16,6.57,7.45,9.12,9.8,10,9.9,9.71,9.51,8.92,8.63,7.75,7.55,8.33
394570,"Enid, OK","Msa","OK",514,3.24,3.53,4.8,6.76,1.96,0.49,0.1,1.47,2.45,2.65,2.35,2.55,2.16,1.27,1.18,1.37,2.25,4.71,6.47,8.04,6.96,5.98,4.12,4.41,3.04,1.08,0.2,0.29,1.67,5.2,5.88,5.59,6.27,6.67,7.94,8.53,9.02,8.82,8.24,7.06,7.25,8.14,9.12,9.41,9.8,10,9.9,9.22,8.33,8.43,7.65,7.45,7.84,8.92,9.61,8.73,7.75,7.35,8.63,9.51,9.71,9.31,7.55,5.78,3.63,4.02,4.51,5.49,6.08,6.18,5.29,3.92,2.94,2.75,1.86,0.98,0.39,0.59,0.78,1.76,3.14,4.31,4.9,3.73,3.43,3.33,2.84,1.57,0.69,0.88,2.06,5.1,6.37,7.16,6.86,6.57,5.69,5.39,4.61,4.22,3.82,5
753893,"Jefferson, GA","Msa","GA",515,8.24,8.63,8.73,9.31,9.8,9.71,9.41,9.22,9.61,9.51,9.12,8.82,8.43,8.33,8.53,9.02,9.9,10,8.92,7.94,6.27,4.61,2.84,1.67,3.73,5.78,7.84,7.65,7.25,4.22,2.06,1.18,0.78,0.49,0.88,2.25,4.51,6.08,5.88,3.92,1.47,2.55,5.59,7.75,7.35,6.76,6.57,6.37,6.96,7.06,5.29,4.9,3.14,2.16,0.98,1.37,1.86,3.33,2.94,3.82,4.02,3.04,1.57,0.69,0.2,0.59,2.35,4.71,5.69,4.31,2.45,1.08,0.29,0.1,0.39,1.27,2.75,3.53,3.24,3.63,5,6.18,7.16,6.67,5.2,4.12,1.96,1.76,2.65,4.41,5.39,4.8,6.47,7.45,8.04,8.14,7.55,6.86,5.98,5.49,5.1,3.43
394629,"Georgetown, SC","Msa","SC",516,0.1,0.59,2.16,2.94,1.27,2.84,3.33,6.37,5.98,6.67,5.59,4.12,2.75,2.35,1.67,0.49,0.29,0.69,2.55,1.37,1.08,1.18,3.04,3.82,3.73,1.47,0.98,0.88,2.25,5.69,8.82,9.41,9.8,9.51,8.92,6.86,3.63,3.14,3.43,3.53,1.96,0.78,0.2,0.39,1.57,4.22,6.27,5.2,4.71,5,5.49,7.06,7.25,8.43,7.75,6.47,4.31,3.24,4.41,6.57,8.73,7.35,4.9,2.45,1.86,2.06,1.76,2.65,3.92,6.96,8.14,7.16,5.29,5.1,5.39,5.78,4.8,6.08,8.33,9.12,9.31,8.63,8.24,5.88,4.51,4.61,6.76,8.53,7.94,7.45,7.84,9.22,9.71,9.9,10,9.61,9.02,7.65,8.04,7.55,6.18,4.02
394759,"Laconia, NH","Msa","NH",517,5.88,5.78,7.25,7.84,7.35,5.1,1.67,0.59,0.2,0.69,1.08,1.57,1.27,1.18,1.37,1.96,2.45,3.04,5.2,5.98,4.12,2.35,2.16,3.24,3.63,2.84,1.47,0.78,0.39,0.88,0.49,0.1,0.29,0.98,1.86,1.76,2.06,2.25,2.65,4.31,3.92,2.75,3.43,5,6.47,6.08,5.69,5.49,4.9,4.71,3.82,2.55,3.33,5.59,6.96,6.76,6.37,6.18,5.39,4.51,3.73,3.53,4.22,4.61,4.8,4.02,3.14,2.94,4.41,5.29,6.27,6.57,7.06,7.16,7.45,7.65,7.75,6.86,6.67,7.55,7.94,8.14,8.04,8.24,8.43,8.82,8.92,8.53,8.33,9.12,9.8,10,9.9,9.71,9.31,8.73,8.63,9.02,9.22,9.41,9.51,9.61
753910,"Oxford, NC","Msa","NC",518,10,9.9,9.51,7.75,4.71,2.16,0.98,1.18,2.35,4.22,4.41,3.24,0.49,0.39,0.2,0.69,0.78,0.88,1.08,1.27,1.47,2.75,3.92,5.59,7.45,6.18,2.65,0.29,0.1,0.59,1.96,3.82,4.31,4.12,3.43,3.33,2.45,2.06,1.37,1.67,2.25,1.76,1.57,3.04,4.51,5.49,5.39,5.1,4.9,3.73,3.53,1.86,2.55,2.94,5,5.98,6.37,5.78,5.29,5.2,4.8,4.02,3.14,2.84,3.63,4.61,5.69,5.88,6.27,6.76,7.35,7.16,7.25,7.55,8.04,7.65,6.57,6.08,6.47,7.84,8.82,9.02,8.63,8.43,8.24,8.53,8.92,8.73,8.33,8.14,9.12,9.31,9.71,9.61,9.8,9.41,9.22,7.94,6.96,6.67,6.86,7.06
394490,"Columbus, MS","Msa","MS",519,1.08,1.57,0.2,1.96,1.76,4.02,0.78,0.59,1.37,0.88,3.53,0.39,3.63,0.69,3.92,0.1,4.12,0.49,4.22,0.98,2.35,2.16,1.86,3.24,1.47,2.84,2.75,2.06,3.73,3.14,4.31,3.04,1.67,5,2.25,4.61,2.55,4.51,4.41,3.82,5.39,1.18,5.88,5.1,5.78,2.65,3.43,4.71,5.2,2.45,2.94,6.76,5.49,6.57,0.29,6.47,3.33,6.08,1.27,7.45,4.8,8.63,5.69,5.98,4.9,5.29,6.18,5.59,6.27,6.96,7.35,6.37,6.86,7.16,7.75,7.25,6.67,7.06,7.65,8.33,8.92,8.73,9.22,8.04,9.41,8.14,9.61,7.55,8.82,9.8,9.9,9.51,9.02,8.43,10,8.24,9.31,7.94,8.53,9.71,7.84,9.12
394923,"Norwalk, OH","Msa","OH",520,3.73,3.63,3.04,2.16,1.57,1.27,0.78,1.08,1.37,1.67,1.96,2.06,2.75,2.84,3.14,3.24,2.55,1.47,0.69,0.49,1.18,1.76,2.45,2.25,2.35,3.33,2.65,0.39,0.2,0.1,0.29,0.88,4.12,5.98,7.94,8.63,7.55,6.47,4.31,1.86,0.59,0.98,3.43,4.02,3.82,3.92,4.22,5,5.78,6.76,7.16,6.67,6.27,5.29,4.41,3.53,2.94,4.71,7.25,8.73,7.45,5.69,4.9,5.2,6.37,5.88,5.1,4.61,5.39,6.18,6.96,7.06,7.35,8.24,8.33,8.43,8.53,7.84,6.86,5.59,6.08,8.14,9.22,9.8,9.51,8.82,8.04,6.57,4.8,4.51,5.49,7.75,9.02,9.61,9.71,9.31,9.12,9.41,9.9,10,8.92,7.65
394362,"Barre, VT","Msa","VT",521,2.16,0.49,0.2,0.1,0.88,3.14,6.67,8.82,8.33,8.63,6.18,5.2,5.78,6.57,7.16,6.47,8.43,8.24,9.12,6.86,4.9,3.24,3.92,2.55,1.47,1.18,1.57,2.35,2.75,2.84,2.25,2.06,1.27,0.98,0.59,1.37,1.96,5.69,6.96,7.06,5,3.43,1.67,0.39,0.29,0.78,3.73,6.37,4.71,5.49,6.08,5.39,1.76,1.08,0.69,1.86,3.63,4.8,3.04,2.45,2.65,2.94,3.82,5.29,4.31,4.02,3.53,4.51,5.1,5.98,5.88,6.27,4.61,4.41,3.33,4.12,6.76,8.14,9.51,9.71,9.61,8.92,8.73,7.65,7.35,7.25,7.55,9.31,9.22,7.94,4.22,5.59,7.75,8.04,7.84,9.02,9.8,10,9.9,9.41,8.53,7.45
394750,"Kinston, NC","Msa","NC",522,6.57,6.67,7.25,6.76,5.59,3.92,3.14,3.63,5.2,6.18,6.86,7.35,7.55,7.65,7.45,7.16,6.27,4.12,4.61,4.8,5.49,4.9,3.73,3.53,3.04,2.55,2.16,1.96,1.47,1.37,0.88,0.59,0.2,0.98,4.31,9.51,9.61,9.8,9.9,8.82,5.78,2.45,3.43,3.82,2.35,2.06,3.24,5.88,6.96,2.25,0.49,0.1,0.29,0.78,0.69,0.39,1.08,2.94,7.06,7.75,8.33,7.94,5.1,1.67,1.76,5.29,6.47,4.41,2.75,4.51,7.84,8.24,8.92,6.08,4.02,1.57,2.65,3.33,5.39,6.37,8.04,8.63,8.14,5.98,5,4.71,4.22,2.84,1.27,1.18,1.86,5.69,8.43,9.41,9.31,9.02,9.12,8.53,8.73,9.22,9.71,10
395131,"Sterling, IL","Msa","IL",523,8.82,8.43,9.51,10,9.9,7.94,2.65,2.84,4.61,7.16,7.06,6.57,5.39,4.22,3.43,3.24,3.63,2.16,1.18,1.76,6.18,8.63,8.24,6.96,5.88,4.9,2.55,1.47,0.69,0.59,0.39,0.2,0.1,0.29,0.98,4.12,7.45,6.67,2.94,1.08,0.49,1.37,5.69,9.22,9.41,7.84,5.2,3.14,2.35,1.86,1.27,3.33,4.31,5,1.96,1.67,2.45,3.82,4.41,5.59,6.27,6.76,5.1,4.71,3.73,4.02,3.53,3.92,5.78,7.65,8.73,8.33,8.14,7.25,7.75,7.35,4.8,1.57,0.78,2.75,6.86,8.92,8.53,7.55,6.37,6.08,6.47,5.98,4.51,2.25,0.88,2.06,5.29,9.12,9.71,9.8,9.61,9.31,9.02,8.04,5.49,3.04
394956,"Palestine, TX","Msa","TX",524,6.18,5.49,4.71,4.41,3.92,3.53,5.1,7.65,9.9,10,9.31,8.43,7.55,7.84,8.24,7.94,7.45,7.16,6.76,6.67,6.37,8.04,7.75,8.14,5.78,5.88,6.47,7.25,5,1.47,0.78,0.59,0.69,0.98,3.04,4.8,3.73,2.25,2.06,1.18,1.67,1.76,4.61,4.22,4.31,2.45,1.96,1.86,2.94,4.02,3.43,1.08,0.49,0.29,0.2,0.1,0.39,0.88,3.33,2.65,3.63,5.39,7.35,9.22,8.63,5.29,2.75,3.14,4.9,5.59,6.08,6.27,6.96,5.98,4.12,1.57,1.27,1.37,3.82,5.69,8.53,8.82,9.12,8.92,9.61,9.71,9.41,6.57,4.51,2.35,3.24,5.2,6.86,8.33,8.73,9.02,9.8,9.51,7.06,2.84,2.16,2.55
394540,"Dublin, GA","Msa","GA",525,1.47,1.37,1.57,2.55,3.33,3.82,3.24,5.39,7.55,8.24,3.73,1.18,0.2,0.1,0.29,0.88,1.08,3.92,8.53,9.8,9.41,5.59,2.25,1.67,3.04,2.45,1.76,0.59,0.49,0.78,1.27,2.94,5.69,7.25,6.57,6.47,7.16,7.06,6.37,5.49,4.8,3.53,2.75,3.63,4.41,5,4.71,4.9,4.22,4.02,2.35,1.96,0.98,0.69,0.39,1.86,3.14,5.78,6.27,8.04,8.33,6.18,4.12,2.06,2.16,2.65,4.51,5.88,6.96,7.35,5.98,6.67,7.65,7.94,8.14,6.08,6.86,7.84,9.02,9.12,9.22,9.51,9.9,9.71,9.31,8.63,6.76,5.1,3.43,2.84,4.61,7.75,8.43,8.92,8.82,10,9.61,8.73,5.29,4.31,5.2,7.45
395063,"Sanford, NC","Msa","NC",527,9.71,9.9,10,9.8,9.61,9.51,9.31,9.41,9.22,9.12,9.02,8.43,6.47,3.33,1.47,0.59,0.39,0.2,0.1,0.29,0.49,1.18,1.57,2.25,3.14,6.08,5.69,5.49,2.75,2.55,2.16,2.06,1.76,1.27,1.37,1.08,0.98,0.78,0.69,0.88,1.67,1.96,2.84,3.53,4.9,5.1,3.92,2.94,2.65,3.24,4.31,5.2,5.59,5.88,5,4.51,3.63,4.22,4.02,4.12,3.82,4.41,3.73,3.04,2.45,1.86,2.35,4.61,6.86,7.94,8.04,7.84,7.55,7.06,6.67,6.27,5.78,5.39,5.29,6.18,6.57,6.96,7.16,7.35,7.45,7.25,6.37,5.98,4.8,3.43,4.71,6.76,8.33,8.63,8.82,8.92,8.73,8.53,8.14,7.75,7.65,8.24
394591,"Fergus Falls, MN","Msa","MN",528,6.08,5.98,6.18,5.88,5.69,5.78,5.1,4.8,4.41,4.61,4.51,5.59,5,4.9,4.31,4.02,3.92,3.14,2.84,1.27,1.67,1.57,1.47,0.29,0.69,1.86,2.75,3.04,3.33,4.71,3.63,5.29,5.2,6.47,6.37,6.96,7.06,7.16,7.45,7.75,8.33,8.53,10,9.9,9.71,9.22,8.73,9.12,8.43,7.84,6.86,6.57,5.49,2.65,0.98,1.18,2.45,2.25,2.55,1.08,0.88,3.43,4.12,4.22,2.16,2.94,3.53,3.24,3.73,2.35,2.06,1.37,1.76,0.78,0.39,0.59,0.2,0.49,0.1,1.96,3.82,5.39,6.27,6.67,7.35,7.55,7.94,8.24,8.82,9.02,9.41,9.8,9.51,9.61,9.31,8.92,8.63,8.14,8.04,7.65,7.25,6.76
395157,"Tiffin, OH","Msa","OH",529,10,9.9,9.8,9.22,8.24,8.33,9.31,9.51,9.71,9.61,9.02,7.65,4.22,1.67,0.78,0.98,0.88,0.49,0.1,0.29,1.76,3.92,6.67,6.27,4.41,2.25,1.47,2.55,2.94,2.06,1.37,3.24,7.25,6.47,4.71,4.02,6.08,4.8,2.35,0.69,0.39,0.2,0.59,1.96,3.43,5.98,4.12,3.63,4.9,5.49,5.69,5.1,5,3.14,1.27,1.08,1.57,3.53,6.37,6.57,5.29,3.04,2.65,2.84,2.45,1.86,1.18,2.16,3.33,6.18,6.86,7.55,6.96,5.88,4.61,4.51,5.59,5.39,3.82,2.75,4.31,6.76,8.04,8.53,8.82,8.43,7.94,7.35,5.78,3.73,5.2,7.06,8.63,9.12,9.41,8.92,8.73,8.14,7.84,7.75,7.16,7.45
394582,"Fairmont, WV","Msa","WV",530,1.18,1.47,1.57,2.35,1.67,1.96,1.37,0.98,0.88,0.78,0.59,0.49,0.39,1.08,1.86,2.16,1.27,0.29,0.2,0.1,0.69,1.76,5,4.61,3.63,3.73,3.92,3.82,2.25,2.94,3.04,4.41,4.51,5.49,5.78,6.37,6.08,6.67,5.88,5.98,5.29,5.59,2.75,3.43,3.53,7.55,7.75,8.04,7.45,8.82,9.71,10,9.51,7.06,3.14,2.55,4.8,8.43,9.8,9.9,9.31,6.76,4.22,2.65,2.06,2.84,3.33,5.1,6.96,7.94,8.14,7.35,7.16,5.69,5.39,4.31,4.02,3.24,4.9,5.2,6.27,7.25,7.84,8.53,8.92,9.12,9.02,6.57,4.12,2.45,4.71,6.86,8.73,9.41,9.61,9.22,8.63,8.33,8.24,7.65,6.18,6.47
394509,"Crossville, TN","Msa","TN",531,7.94,5.29,2.25,1.67,0.88,0.39,0.1,0.2,0.29,1.08,1.76,3.04,3.92,4.71,4.02,2.06,1.27,0.49,0.78,1.47,2.55,5.49,7.25,8.33,8.14,5.88,3.14,1.86,1.96,2.35,5,6.18,8.04,7.84,7.45,5.2,4.41,3.82,5.1,4.61,4.22,5.59,6.57,6.76,4.31,3.73,3.63,3.33,2.16,1.57,1.18,0.98,0.69,0.59,1.37,2.75,6.67,7.65,7.55,7.35,6.96,5.98,4.12,2.94,2.65,2.45,3.43,4.8,6.86,7.06,6.08,5.69,5.78,6.47,4.9,3.53,2.84,3.24,4.51,7.16,7.75,8.53,8.73,8.92,9.31,9.22,8.82,8.63,8.43,9.12,9.61,9.9,10,9.8,9.71,9.51,9.41,9.02,8.24,6.37,5.39,6.27
394634,"Gloversville, NY","Msa","NY",533,5.59,8.14,7.65,6.47,1.67,0.78,1.18,7.45,9.02,8.53,4.02,1.96,0.88,1.47,1.76,2.06,2.16,1.37,0.59,0.39,0.2,0.49,0.69,1.57,3.43,4.51,6.18,8.33,9.41,9.61,7.06,0.98,0.29,0.1,1.08,1.86,3.04,3.53,3.33,2.84,3.73,5.2,4.22,3.24,3.63,6.08,7.35,5.98,5.29,2.94,2.75,1.27,2.55,3.82,6.96,7.16,7.55,5.88,5.49,4.71,5.39,5,5.1,3.14,2.65,2.45,4.61,4.41,4.12,3.92,5.69,6.86,6.67,5.78,4.8,4.9,6.76,8.82,10,9.9,9.71,8.92,8.73,8.24,7.25,7.84,8.04,7.75,4.31,2.35,2.25,6.27,8.63,9.8,9.51,9.22,7.94,6.57,6.37,8.43,9.31,9.12
753920,"Sonora, CA","Msa","CA",534,8.73,9.12,8.63,9.02,8.14,7.84,7.65,8.04,8.33,7.75,8.53,8.82,9.51,9.41,9.31,9.22,7.94,7.45,7.06,7.16,6.76,6.96,5.78,5.49,4.61,5,5.2,5.88,5.98,5.59,5.29,4.9,5.1,4.31,4.51,4.02,2.45,1.86,0.59,0.49,0.1,0.29,0.2,0.39,1.27,1.37,1.08,0.88,0.98,1.47,1.67,2.16,2.84,3.92,3.24,3.43,2.65,3.14,2.55,2.35,2.25,2.06,1.76,1.18,0.69,0.78,1.57,1.96,2.75,3.33,3.73,3.82,3.53,2.94,3.04,4.12,4.41,4.71,5.39,6.37,6.86,6.57,6.27,6.08,6.47,7.25,7.35,8.43,8.24,9.61,9.9,10,9.8,9.71,8.92,7.55,6.67,6.18,5.69,4.8,4.22,3.63
394621,"Gaffney, SC","Msa","SC",535,0.39,1.37,3.04,4.22,2.75,1.47,1.08,1.86,2.16,2.84,2.55,2.35,0.49,0.29,0.69,2.06,2.65,1.96,1.57,1.18,0.78,0.2,1.76,3.14,5.1,4.41,3.92,3.53,2.94,2.25,3.33,3.73,4.02,1.27,0.59,0.1,0.88,0.98,1.67,2.45,3.63,5.49,6.86,8.53,8.63,8.43,8.82,9.02,9.12,8.73,8.33,8.24,7.65,7.16,6.08,4.9,4.12,5.2,6.96,9.71,9.9,8.92,5.88,4.31,4.51,4.71,4.8,3.82,3.24,3.43,4.61,5.39,6.76,5.69,6.47,5,5.59,5.98,7.84,7.75,7.45,6.37,6.57,7.55,9.51,9.61,9.41,7.25,5.78,5.29,6.67,9.31,10,9.8,9.22,8.14,7.94,8.04,7.35,7.06,6.27,6.18
394444,"Carson City, NV","Msa","NV",536,1.18,1.67,1.37,0.69,0.49,0.39,0.2,0.1,0.29,0.59,0.78,0.88,1.47,1.57,1.27,1.08,0.98,1.76,1.96,2.45,2.75,3.82,4.61,4.8,3.04,2.25,2.35,2.65,3.33,3.53,4.22,6.18,9.12,8.43,5.88,4.71,4.41,6.67,7.55,5.1,2.16,1.86,2.06,3.43,5.39,7.16,8.73,8.63,7.25,5.2,3.73,2.55,2.84,4.9,6.57,9.31,8.53,8.24,7.75,7.06,6.37,5.29,4.31,3.63,2.94,4.51,5.98,9.02,8.82,8.14,7.65,7.45,6.08,5,4.12,3.92,3.14,3.24,4.02,5.49,6.47,6.96,6.76,7.35,7.94,8.92,8.33,7.84,8.04,9.51,9.8,10,9.9,9.71,9.61,9.41,9.22,6.86,6.27,5.69,5.78,5.59
394432,"Calhoun, GA","Msa","GA",537,0.98,0.59,0.39,0.2,0.1,0.29,0.49,0.69,0.78,0.88,1.18,1.37,1.08,1.47,2.25,4.12,3.24,2.06,1.76,1.86,2.35,3.04,5.39,6.57,7.25,7.35,6.96,7.55,8.43,9.02,7.94,5.98,4.71,4.61,4.51,3.92,3.73,4.02,4.9,4.8,5.29,5.78,6.67,6.08,5,3.43,3.53,5.2,5.88,6.47,5.49,2.84,2.45,2.65,3.63,4.31,2.94,2.16,1.67,1.27,1.57,1.96,3.33,4.41,3.82,2.75,2.55,3.14,5.69,6.27,6.76,7.06,7.16,6.37,5.1,4.22,5.59,6.18,6.86,7.65,8.04,8.82,8.92,8.24,7.75,7.45,7.84,8.33,8.63,9.22,9.31,9.61,9.9,9.8,9.51,8.73,8.53,9.41,10,9.71,9.12,8.14
394861,"Milledgeville, GA","Msa","GA",538,2.25,2.06,1.96,1.57,1.67,1.47,0.88,0.78,0.29,0.59,0.49,0.39,0.2,0.1,0.69,0.98,4.8,6.67,8.53,6.27,6.96,6.57,9.12,9.51,9.61,8.33,7.45,7.16,8.14,8.04,8.43,7.65,7.35,7.75,8.73,8.82,8.63,9.02,9.22,9.31,7.06,5.59,3.82,3.63,4.02,5.29,5.49,4.61,3.92,2.94,2.55,1.08,1.27,1.18,3.14,3.33,3.04,2.35,1.76,2.84,3.73,5.98,6.47,7.94,6.08,6.76,5.1,5.78,4.22,4.51,3.43,4.12,4.31,7.25,8.92,9.71,7.55,4.9,2.45,2.16,2.75,3.24,4.71,5.39,6.37,5.69,3.53,1.86,1.37,2.65,6.86,9.8,10,9.9,9.41,8.24,7.84,6.18,5,4.41,5.2,5.88
395216,"Waycross, GA","Msa","GA",539,0.98,1.08,0.88,0.69,0.59,0.2,0.1,0.29,0.49,0.39,0.78,1.18,4.61,6.08,8.43,8.73,9.31,8.92,9.12,8.53,8.24,8.63,6.67,6.27,4.8,4.51,2.94,2.16,2.25,2.75,4.02,5.2,7.84,8.04,6.47,4.22,3.43,2.45,3.33,3.24,2.65,1.57,1.37,1.27,2.06,3.82,5.69,6.96,6.57,6.86,5.49,4.12,1.76,1.96,3.92,5.78,7.35,6.76,6.37,5.29,5,4.31,3.53,2.84,1.47,2.35,1.67,3.14,3.73,4.9,5.98,5.59,5.39,3.63,2.55,1.86,3.04,4.41,6.18,7.16,7.65,8.14,7.75,7.45,7.55,7.94,7.25,5.88,4.71,5.1,7.06,9.51,9.9,10,9.61,9.71,9.22,8.82,8.33,9.02,9.41,9.8
394721,"Jasper, IN","Msa","IN",540,9.71,9.61,9.12,5.49,2.94,1.27,1.57,1.96,2.06,1.76,1.47,0.88,0.78,0.98,1.08,1.18,1.37,1.67,0.69,0.59,0.29,0.2,0.1,0.49,2.75,5.29,5.59,5.39,4.41,4.9,6.27,8.24,7.65,5.69,4.8,4.02,3.33,3.24,2.16,2.25,2.55,3.63,2.84,2.35,3.43,5.88,9.02,8.82,9.31,9.51,7.94,5.98,4.61,3.82,3.73,5,7.45,9.41,5.78,4.31,2.65,3.14,4.22,3.53,2.45,0.39,1.86,3.04,5.2,6.08,6.47,6.67,6.76,6.37,5.1,4.51,4.12,3.92,4.71,6.18,7.84,7.55,7.06,7.25,7.16,6.86,6.57,6.96,7.75,8.04,8.14,8.63,8.92,9.8,10,9.9,8.73,8.33,7.35,8.53,8.43,9.22
394940,"Ontario, OR","Msa","OR",541,8.82,9.41,9.51,9.22,8.63,8.53,7.94,7.06,2.65,0.98,0.29,0.1,0.49,0.59,1.37,1.57,2.94,5.69,7.25,5.98,6.08,6.96,7.65,7.75,6.57,6.86,5.59,4.22,1.76,1.08,1.47,2.06,3.43,3.82,6.47,7.16,7.55,5,2.25,0.88,0.2,0.39,1.18,3.63,5.88,5.78,5.39,5.49,4.71,3.53,1.96,1.67,0.78,0.69,1.27,2.35,3.92,6.27,6.37,5.1,2.75,2.16,1.86,2.45,2.55,2.84,3.24,4.02,6.18,5.29,5.2,3.73,4.12,3.33,4.61,4.31,4.41,3.04,3.14,4.9,7.45,8.33,8.73,9.12,9.61,9.02,8.24,6.76,4.8,4.51,6.67,8.14,9.71,9.9,10,9.8,9.31,8.92,8.43,8.04,7.35,7.84
394967,"Payson, AZ","Msa","AZ",542,1.08,1.57,4.8,8.43,8.82,8.33,6.86,6.08,5.98,4.9,3.53,2.16,2.06,1.37,1.18,0.88,1.67,3.43,3.73,2.35,1.47,2.75,4.41,5.2,4.12,3.24,0.98,0.2,0.1,0.39,2.25,3.14,2.94,2.45,2.65,3.33,3.63,5,5.49,5.69,5.78,5.59,6.96,8.53,9.31,7.45,5.39,3.82,5.29,5.1,4.02,1.96,0.49,0.29,0.78,4.71,8.92,9.12,8.04,6.67,7.06,7.16,5.88,2.55,0.69,0.59,2.84,7.35,9.41,8.63,6.47,4.61,4.22,4.31,4.51,3.04,1.76,1.27,1.86,3.92,6.57,8.14,7.84,7.25,7.55,7.94,8.73,7.65,6.18,6.76,9.02,9.61,9.8,10,9.9,9.71,9.51,9.22,7.75,6.27,6.37,8.24
395029,"Rochelle, IL","Msa","IL",544,9.12,8.14,8.43,7.55,6.76,4.02,3.53,2.45,2.84,2.55,2.94,2.16,1.86,1.18,1.37,0.88,0.49,0.1,0.29,1.08,4.22,4.9,5.59,4.71,3.24,1.76,0.78,1.27,2.25,3.92,4.12,3.14,3.04,3.63,5.1,5,5.49,6.57,6.27,5.88,3.82,6.37,6.96,8.82,7.94,7.06,5.78,4.61,3.43,2.06,0.59,0.2,0.39,1.47,4.41,6.67,8.33,8.63,8.92,7.25,4.8,2.65,2.35,1.57,0.98,0.69,1.67,4.31,8.53,9.02,7.84,7.35,7.75,8.04,6.86,5.98,5.2,4.51,3.73,5.39,7.45,9.22,9.51,9.9,9.31,8.24,6.18,5.69,5.29,3.33,1.96,2.75,7.16,9.61,10,9.8,9.71,9.41,8.73,7.65,6.47,6.08
394517,"Danville, KY","Msa","KY",546,7.75,8.04,7.45,6.47,6.18,5.59,5.49,4.9,5.2,5.88,6.96,8.14,8.24,7.25,5,3.43,1.08,1.47,2.75,3.53,3.63,2.45,1.96,0.98,1.37,1.76,1.27,1.57,1.18,3.33,4.02,4.71,4.12,3.82,4.31,5.29,6.86,8.53,7.65,8.63,6.76,6.27,1.86,0.2,0.1,0.59,3.14,2.35,0.88,1.67,2.65,3.24,2.84,2.25,2.16,2.94,4.22,6.67,6.37,5.1,3.04,2.06,0.78,0.69,0.39,0.29,0.49,2.55,5.69,7.06,7.84,5.39,4.41,3.73,4.8,5.78,7.94,4.61,4.51,3.92,6.08,7.16,9.12,9.02,9.22,8.73,7.35,7.55,5.98,8.82,9.31,9.51,9.61,9.8,9.9,10,9.71,9.41,8.92,8.33,6.57,8.43
