"RegionID","RegionName","City","State","Metro","CountyName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
273566,"East Side","El Paso","TX","El Paso","El Paso County",11,152400,152300,152200,152000,151900,151800,151800,151800,151900,152000,152100,152200,152400,152600,152800,153000,153300,153600,154000,154500,155000,155400,155900,156200,156600,157000,157300,157600,157900,158200,158600,159000,159400,159800,160200,160500,160800,161100,161400,161800,162100,162400,162800,163200,163600,164000,164200,164400,164500,164700,164700,164800,164800,164800,164800,164900,165000,165100,165000,164900,164800,164700,164600,164400,164300,164300,164400,164500,164800,164900,164900,164900,164800,164800,164700,164500,164500,164500,164700,164800,164900,164900,164800,164700,164400,164400,164500,165000,165700,166600,167500,168500,169800,171700,174000,176600,179300,182100,184700,187100,189200,191200,193100,195000,197200,199500,201800,204000,206200,208300,210400,212400,214200,215800,217200,218400,219700,221200,223200,225700,228200,230600,232900,234900,236500,237900,239300,240600,241900,243100,244000,245100,246600,248700,251200,254100,257200,260500,263800,266400,267600,267600,266800,265600,263800,261800,260100,258700,257500,256500,255400,254500,253800,253500,253200,252600,251500,250100,249400,249700,250300,250600,250200,249500,248900,248600,248600,249200,249700,250300,250300,249200,247600,247100,247200,246800,246500,246500,247100,248000,249400,249600,248900,248200,247900,246900,246600,248400,249500,248900,247500,245300,243300,243300,243700,242900,242700,243200,243200,243000,243600,243900,243600,244100,245200,245900,246500,247200,247100,246400,245400,244000,242700,243000,243200,242400,241600,241100,240300,239600,237600,234800,232700,231100,230600,230700,231700,233300,235200,235800,235300,235700,238100,240400,242300,244000,244500,244200,243300,242100,239900,238500,239100,240200,239800,239200,239200,239000,238000,237000,236700,237100,237400,237900,239300,240700,242100,243800,245300,246000,247200,248800,250800,252300,253500,254200,254200,253200,254200,256300,257400,257800,259100,259900,260900,261800,262000
35521,"Enterprise","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",12,240900,240900,240900,241000,241200,241600,242100,242800,243700,244700,245700,246500,247200,248000,248600,249100,249600,250000,250300,250700,251200,251700,252100,252200,252400,252600,252900,253200,253500,253800,254200,254600,255000,255500,255800,255900,255900,255900,256000,256100,256400,256800,257400,258200,259200,260200,261300,262100,262900,263700,264400,265200,266100,267000,268100,269200,270400,271700,272800,273700,274600,275600,276600,277900,279300,281100,283100,285400,287900,290500,293000,295200,297200,299200,301200,303100,305000,307000,309100,311100,312800,314100,315800,317900,320600,323700,327300,331500,336400,342400,349600,358300,368600,379900,392000,405100,419300,434100,449100,463300,475700,486300,495500,504100,513300,523500,533900,543900,552900,560300,567300,574700,582400,589800,595800,599900,602000,602400,601900,601400,601700,603000,604300,604700,603800,602000,600100,598000,596200,594500,592500,589400,586000,582700,579300,574800,569300,562500,554800,545800,535400,524000,512100,499800,487700,476400,465200,453000,440300,427600,415500,403900,392300,380800,369300,356800,343900,331200,320300,312500,307900,305000,303400,302900,302500,302200,302300,304300,305500,306000,305300,304100,302000,301500,300200,298100,295300,292400,290200,288100,286200,284400,282800,281100,280000,278700,278100,277800,278600,280900,283500,285700,287500,289300,291200,294000,296500,297900,299100,302200,306700,309900,312300,316000,322300,328900,335400,341400,347300,353000,357800,360000,361200,363500,366800,369800,372600,374600,375300,375400,375500,376100,377300,378900,380800,382600,383500,383700,384500,387200,390700,393600,395200,395500,395000,395900,396700,396900,397700,398600,398800,398500,398500,399100,400600,402400,403900,405600,407400,409100,411700,415400,419000,422000,425500,428400,429600,430000,431200,431900,433200,436000,438800,439900,441600,446100,451600,456800,462800,469600,475800,480600,482100,482500,484200,484900,482900
273565,"East San Jose","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",13,191700,192600,193400,194400,195400,196400,197500,198700,200300,202200,203900,205500,207100,208800,210600,212300,214100,215900,217800,219800,222200,224800,227200,229300,231600,233900,236400,239000,241800,244700,247800,251200,255200,259600,264000,268300,273000,278000,283300,288900,294700,300700,306900,313400,320400,327600,334600,341300,347900,354400,360600,366700,372600,378100,383300,388500,393500,398400,402700,406600,410200,413500,416700,419700,422400,425100,427600,430100,432700,435100,437300,439300,441100,442700,444200,445700,447100,448600,450300,451000,450600,450200,450600,451300,452400,454200,456800,460200,464300,469000,474400,480200,486700,493600,500700,508400,516600,525100,533500,541400,548700,555700,563100,571200,580900,591500,602100,613100,623900,633800,643100,651900,659900,667000,673100,678300,682800,686000,687500,688500,689800,692000,694900,698000,700900,703900,706800,709800,713300,716900,719400,721000,721900,721800,720700,718200,714300,708900,701300,692600,684000,675500,665900,655500,644200,632100,618300,603500,588700,574600,560100,546000,532600,519600,505000,488700,471800,455200,440500,429900,423500,419600,416900,415800,417100,418200,418300,415700,414200,414800,416400,415200,413400,412500,412800,410400,404200,399200,396900,396600,395000,392900,389600,387000,383900,380000,377900,378600,377700,374700,375000,381700,390800,397700,404100,413000,422700,431500,438500,442500,446900,452000,457400,461400,464500,471400,484200,495700,501800,505700,509500,515900,525600,536500,545400,553000,560900,567500,571700,576300,583500,590600,597800,605800,614200,621700,629900,639900,651700,663300,671900,677000,680900,683500,682800,679900,676200,674100,675500,678200,680300,680600,680900,680800,682000,684900,690500,697500,710000,724300,734700,741000,746700,747500,744800,746600,753800,765400,780100,793800,801700,812300,826100,838700,848400,867300,883300,891000,899900,914300,918500,915400,912500,907300,895800,880600,867600
28380,"Alief","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",14,104600,104600,104600,104600,104700,104700,104800,104900,104900,105000,105000,104900,104800,104700,104600,104400,104300,104300,104300,104300,104400,104500,104600,104700,104700,104800,105000,105300,105700,106100,106700,107300,108000,108800,109600,110300,111200,112000,112900,113800,114900,116000,117000,118000,119000,120000,120900,121600,122200,122700,123200,123700,124100,124600,125100,125600,126000,126300,126700,126900,127100,127200,127400,127600,127800,128200,128600,129000,129300,129700,130000,130300,130400,130500,130600,130800,131000,131400,131800,132400,132800,132900,132600,132300,132100,131900,131800,131700,131400,130900,130400,130200,130300,130900,132100,133800,135900,138200,140400,142400,144200,145700,146900,147800,148600,149500,150400,151100,151600,151600,151300,150700,150000,149200,148700,148500,148700,149300,150100,151400,153100,155000,157100,159300,161400,163300,164900,166000,166400,165800,163900,160800,157200,153800,150900,148900,147600,146800,146200,145800,145500,145100,144800,144700,145100,145500,145700,145500,145000,144300,143700,143100,142700,142300,141800,141100,140400,139400,138400,137700,137100,136400,135800,135700,134400,133500,134200,134900,134600,134500,134600,134700,134900,134800,134300,134100,134400,134000,133200,133100,133400,133100,132200,130100,127200,124800,123800,123200,123100,122700,122500,122300,122200,122300,122600,123700,126000,128700,130800,131700,132300,133500,133600,133100,133900,134800,135100,135400,136000,136700,135300,132600,130500,130000,129700,129300,128800,129100,129400,129500,129400,129500,131100,133800,135900,137100,138700,140800,142700,143800,145200,147000,148600,149900,151500,152600,154500,156100,157300,158600,160700,162500,164600,166900,169300,170600,170300,170200,169800,169600,171000,173400,174500,175600,177300,178400,178500,178300,179400,180900,182600,184400,185700,186400,187700,189300,190600,192600,194800,196300,198100,200700,202500,204000,205700,204100,200100
273555,"East Memphis-Colonial-Yorkshire","Memphis","TN","Memphis","Shelby County",15,299000,300400,301700,303100,304300,305600,306800,308000,309300,310700,311700,312400,312900,313400,313800,314000,314100,314300,314600,314800,315300,316000,316700,317200,317900,318800,319700,320900,322200,323700,325500,327400,329600,332100,334400,336700,339000,341300,343700,346100,348500,351000,353500,356100,359000,361900,364700,367300,369800,372200,374500,376700,378900,381000,383100,385200,387400,389600,391500,393200,394900,396300,397700,398800,399800,400900,401900,403100,404400,405800,407000,408200,409300,410200,411100,411800,412500,413300,414200,415200,416500,418200,420300,422400,424400,426100,427500,428300,428500,428300,428400,429200,430700,432600,434600,436700,439000,441600,444200,446900,449700,452500,455500,458300,461100,463700,466000,468300,470700,473000,475500,478500,481700,484800,487600,490400,492900,495300,497300,499700,502300,504900,507800,511200,514700,518000,520700,522500,523400,523400,522700,521800,520200,517500,514600,513000,512600,512500,511800,509900,506900,502800,498200,494600,491700,488800,485800,483100,480100,477200,474800,473100,471900,470900,469600,468400,466300,462800,459200,457300,456500,456200,456600,457900,458300,458800,461100,460900,458400,458400,460400,460400,458300,455400,454500,453000,451300,450000,449400,449600,452300,455500,457900,460100,461900,461800,458000,455600,456800,460000,460900,460600,460200,460900,461100,460400,459400,459700,461900,462500,461300,459900,460100,461300,463900,465300,464800,463300,462700,462900,463700,465700,467800,468800,469400,471100,473000,475600,478100,480000,481600,484500,486600,487600,488100,488200,488300,489000,488500,488900,491900,494200,496200,498100,497700,496100,495600,496600,499900,505300,512600,519900,525400,530400,536700,544400,552300,557800,561500,564800,568700,571900,572900,571800,569700,570000,569600,567400,567400,571300,576000,578700,576900,574900,576000,575300,576000,581000,586000,588800,592100,595700,598800,601200,603900,604500,601200
273088,"Bullard","Fresno","CA","Fresno","Fresno County",16,196500,197500,198600,199700,200700,201900,203100,204400,205800,207200,208400,209100,209800,210400,210900,211300,211600,211900,212300,212600,213000,213400,213600,213500,213300,213100,212800,212500,212300,212100,212100,212100,212300,212600,212900,212900,212900,213100,213400,213800,214400,215300,216400,217700,219300,221100,222800,224400,226100,227800,229600,231500,233500,235600,238000,240600,243300,246100,248800,251200,253700,256300,258900,261700,264700,268000,271600,275600,279900,284300,288700,293000,297300,301700,306200,310900,315600,320700,326000,332200,339800,348100,356500,365000,373100,380600,387700,394600,400700,406200,411500,416900,423200,430600,439500,449600,460400,471200,481900,492900,504600,516600,528100,538100,546000,552500,558300,564400,571400,579100,587100,594500,600500,605200,609300,613000,616300,618600,619500,619300,618900,618600,618200,617800,617900,618800,619600,619100,617500,615700,613500,611100,609200,607300,604100,599900,594900,589200,582700,575400,566900,558100,549000,540300,533300,527200,519300,510000,501000,493000,486200,480100,474000,468200,462000,455200,448600,441700,434300,428800,425200,422000,419800,419200,418700,417200,417300,418900,417800,415500,415100,413600,408100,400400,392600,389000,389600,389600,387100,383200,377000,368900,364700,365700,369400,371800,369200,360500,351700,347200,345500,342400,339800,341100,344000,344500,345700,350800,358100,366400,373600,378000,379000,381500,385900,391200,396500,400900,402700,405000,410400,412900,410700,408800,412800,418800,423900,424000,418300,413900,414800,413100,410800,411500,413700,414600,415100,415100,418100,422300,426500,429800,430900,430400,428900,428000,429800,434000,436700,440200,445700,451900,455300,453900,449000,446300,445200,444800,445400,445900,445800,446300,448100,450000,452000,456400,462100,468300,474800,482300,490000,497800,502900,503800,501500,500800,502900,504300,504500,506000,508800,511700,511900,509900,509200,509900,509300
275501,"Southwest Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",17,127400,127600,127900,128100,128300,128400,128600,128700,128700,128800,128900,129000,129100,129300,129500,129800,130100,130300,130500,130700,130900,131100,131400,131600,132000,132500,133100,133700,134300,134900,135600,136300,136900,137600,138300,139000,139900,140800,141700,142600,143500,144300,145100,145700,146300,146800,147200,147600,148000,148500,148900,149300,149700,149900,150100,150100,150000,149800,149600,149500,149500,149600,149700,149900,150200,150400,150500,150700,150800,150900,151000,151200,151600,152200,152900,153600,154400,155000,155600,156400,157400,158100,158200,157700,156500,155000,153500,152400,151800,151800,152300,153100,154300,155900,157900,160200,162400,164200,165600,166400,166900,167200,167500,167800,168300,168800,169200,169600,170000,170500,170900,171300,171600,171700,171900,172200,172500,172800,172900,173000,173000,173000,173100,173400,173600,173500,173300,172900,172600,172400,172800,174200,176500,178800,180700,182100,183100,183800,184000,183500,182300,180200,177700,175300,173000,170600,168400,167100,166500,165900,165300,164800,164400,164000,163400,163000,162600,161800,161000,160300,159900,159500,159400,159100,158900,158500,158400,157300,155600,155500,156400,156000,155300,155000,154600,153700,153900,155800,157300,156700,154900,153200,151600,150600,150600,151000,151200,151500,151400,150700,150700,152100,154300,156700,158700,159300,158300,157700,158600,159700,160100,160000,160000,161200,163200,164100,164400,165600,167100,167700,167200,167200,167700,168200,168400,169000,170100,170300,170200,170600,171600,172500,173600,174000,174100,174100,174800,176300,177900,179200,180700,182700,184800,186200,187200,189200,191600,193300,195200,195800,195100,195900,198300,200800,202800,204800,208200,212600,215200,217200,218800,221200,225000,228600,230600,233100,236300,239500,241800,242900,244600,246800,249600,253100,257100,261300,265800,269800,273600,277000,278700,280300,284000,288500,290900,289500,286500
276652,"West San Jose","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",18,391200,394600,398100,401700,405400,409100,412900,416600,420600,425000,429200,433100,437200,441400,445700,450000,454300,458500,462700,466500,470500,474800,478900,482500,486500,490600,494900,499500,504300,509500,514900,520500,526600,533500,540600,547900,556000,564800,574300,584600,595400,606700,618500,630200,642300,654900,667300,679300,691400,703100,714500,725400,735600,744800,753200,760200,765900,770900,775000,777900,780200,781800,782900,783700,784000,783900,783800,783000,781500,780300,779700,779200,779100,779400,780300,781700,783400,785400,786900,791400,799000,805000,806700,806200,803000,798200,792600,786600,781000,777000,775600,776600,780200,786600,796000,807600,820500,833500,846100,858100,870000,882000,894600,907100,919300,931600,944500,957700,971200,983800,995000,1004100,1010700,1014500,1016200,1016300,1015500,1014500,1013600,1012800,1013200,1016000,1021800,1030400,1040600,1050400,1058200,1063800,1068200,1072200,1075200,1075400,1073400,1070700,1068900,1070000,1075400,1084300,1093700,1101500,1106900,1110300,1111100,1109000,1105600,1102300,1098100,1090200,1079300,1068400,1058400,1049200,1042200,1036800,1029200,1016600,1000500,983500,968100,957800,954100,954700,956700,960600,967700,976000,979800,980600,986100,995800,1004200,1008400,1008700,1007400,1005200,1001600,995300,984900,975200,975100,980200,986700,993700,999000,1001600,1002300,1002700,1003300,998600,993700,1003800,1025800,1046200,1062000,1082300,1110600,1140600,1160600,1176500,1195900,1218500,1234500,1245700,1258900,1274900,1292700,1309500,1318800,1313800,1304300,1295100,1291200,1297600,1314000,1326700,1331200,1338300,1346600,1356600,1369800,1391700,1424600,1469800,1507300,1530100,1551400,1584800,1619800,1651000,1678200,1694300,1700500,1710000,1722900,1730400,1732700,1735700,1740600,1742100,1745900,1756300,1765400,1766800,1768100,1774900,1785800,1793100,1800600,1817600,1839300,1851900,1856400,1856500,1857700,1863600,1878700,1906400,1948500,1996400,2042100,2074200,2118800,2179300,2225600,2242900,2255800,2263700,2260400,2253000,2255000,2251100,2233400,2222400,2211100,2185800,2150900,2119700
276215,"Blossom Valley","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",19,271800,273300,274900,276500,278100,279800,281600,283600,286000,288800,291600,294300,297100,300000,303100,306400,309700,313000,316500,320100,324200,328600,333000,337000,341300,345600,349900,354200,358600,363000,367700,372300,377600,383300,389100,394700,400800,407100,413700,420500,427400,434500,441800,449300,457200,465600,473700,481400,489000,496300,503300,509800,515800,521300,526400,530800,535000,538900,542400,545300,547700,549700,551300,552600,553500,554300,555100,555700,556400,557400,558800,560200,561500,562900,564300,565700,567000,568400,569700,571800,574000,574700,574000,573400,572700,572500,573300,575600,579300,584200,590000,596000,602200,608900,616000,623400,631400,639800,648600,657700,666700,675900,685800,695900,706700,718100,729700,741200,752500,763200,773300,782000,788700,793500,797000,799700,802200,804700,807100,809200,811500,814500,817600,819600,820400,820700,821400,822500,824600,827500,830000,830300,828800,826700,824700,822000,818600,814100,808200,801500,794700,788300,781400,772300,761500,750300,739100,727100,715200,703400,691800,681100,671700,663000,652600,638700,623100,607900,596200,590400,589700,590900,593400,596900,601600,606100,606700,608800,615000,620100,621000,622200,623600,625400,625100,620400,611000,600400,592200,589400,589100,590800,589700,585300,581800,581500,583000,584300,582500,580300,584600,593000,600800,606700,615100,624100,631800,637300,642700,649400,657600,664200,670700,677900,686700,698300,712400,722200,725000,723800,722300,724500,732300,743000,751900,757300,759900,761600,764600,770400,777500,783200,788200,794200,801900,812000,822700,830300,837100,847800,858000,863200,866200,870500,874600,878100,881700,885000,888800,895100,900000,898000,896400,900900,908900,917400,928500,940900,950600,955100,959500,968500,977700,984500,991500,999600,1008700,1021600,1037800,1052400,1063400,1082000,1108400,1130500,1150400,1168900,1176500,1177600,1186100,1199900,1205500,1197900,1190200,1184700,1170600,1145100,1120900
276476,"North Long Beach","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",20,150000,150000,150000,149900,149900,149900,150100,150200,150600,151100,151600,151900,152100,152400,152800,153000,153300,153700,154200,154700,155500,156400,157200,157800,158400,159000,159500,160000,160500,161100,161700,162400,163300,164300,165400,166300,167200,168100,169100,170000,171100,172200,173500,175000,176600,178400,180200,181700,183200,184600,186000,187200,188500,189700,191200,192700,194300,196100,197900,199500,201100,202700,204300,205900,207500,209400,211600,214000,216600,219600,222700,225700,228600,231600,234500,237500,240500,243600,246900,251600,257600,263200,267800,272600,277100,281200,285500,290200,295200,300400,305600,310500,315600,321500,328800,337600,347900,359300,371500,383900,395900,407300,417800,426900,435000,442700,450600,459200,468700,478700,489300,500500,511900,523300,534200,543500,551200,557400,562400,567000,571500,576100,580300,583300,584200,583800,583100,582000,581600,582400,583500,584500,585000,584300,582500,579600,575500,571500,567800,563900,559400,554000,546200,536100,524100,511100,497900,485800,474500,464200,453800,443400,433500,424700,415500,405700,395400,384600,375300,369900,367300,366000,365200,364500,364400,365000,365400,363200,359600,357400,355900,353400,352100,351400,350500,350000,349700,347700,344900,342800,344100,346700,348700,349000,347400,344000,341200,339200,337000,335400,335500,338000,342900,347300,348100,347400,348100,350500,354500,359600,363600,366700,372600,380000,383400,386100,391000,395900,398500,401600,405200,410200,413300,415300,418300,423600,427800,430800,435000,441800,447000,449000,449100,446600,445400,447700,450000,450500,453100,456900,461700,466200,469300,470200,469000,469900,475200,479700,482300,485500,489900,496500,503600,507000,512400,521000,527100,529600,532300,534300,536600,540000,544200,547000,549300,554100,560800,564700,566600,569400,573800,579000,582400,584400,585300,585100,584600,586100,588800,597400,609900,617800,620600,625100,628400,627200,624400
269592,"Logan Square","Chicago","IL","Chicago-Naperville-Elgin","Cook County",21,154700,154600,154400,154100,153800,153400,153100,152700,152700,152800,152900,152800,152800,152900,153200,153500,153900,154400,155100,156000,157300,158900,160500,162000,163700,165400,167200,168900,170800,172600,174600,176600,179000,181600,184100,186600,189200,191900,194500,197100,199800,202500,205300,208200,211400,214900,218400,221800,225300,228800,232300,235700,239000,242400,245900,249600,253500,257600,261700,265800,270000,274000,277900,281600,285200,288800,292400,296300,300300,304500,308800,313100,317400,321400,325200,328500,331700,334900,338300,341700,345500,349200,351400,351600,350500,348600,346100,342800,339100,335600,332800,330600,328900,327800,328100,330000,333300,337800,343500,350500,358600,367200,375700,383600,391200,398800,405800,412200,418500,424500,430100,436300,442500,448100,452900,457300,461300,465200,468200,470700,472600,473600,473700,475000,477300,479900,482500,484800,487800,491800,494300,496600,500700,505500,509600,514500,519100,523800,528800,531700,530800,527300,520600,514800,512400,511100,508200,505200,500900,497500,496200,495700,495500,496600,495600,493400,491600,488200,481400,474100,466400,459900,455600,454200,451700,441700,441300,443600,435100,424700,426000,423900,419900,415300,409600,403500,399400,401100,403400,401300,399000,397300,392200,390400,393400,393800,389800,386400,386200,386300,382800,380300,382300,388100,393400,397700,401300,405800,409000,410300,412400,415500,418800,424000,431500,437600,442500,447200,451500,456200,463100,465700,463000,460900,461200,461000,461900,464700,469000,474000,475600,475100,474900,478100,481500,483900,486700,492300,497300,504300,511800,516400,518200,521800,528400,537800,546600,551100,553600,557900,564600,568800,568300,567700,570800,573400,573400,574700,579000,583300,584100,585300,589800,594700,595800,595300,593400,593100,596700,602200,601400,599400,597900,598900,595300,589200,587300,590900,593900,596600,599600,597000,600000,611700,625500,630100,629500
