"RegionName","City","State","Metro","CountyName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Parkway Village-Oakhaven","Memphis","TN","Memphis","Shelby County",151,,,,,,,,,,,,,,,,,,,,,,,,825,800,812.5,825,795,795,825,825,825,825,795,825,825,850,850,850,850,825,827,850,825,850,850,825,850,847,800,800,795,825,825,825,832,800,795,795,795,800,820,850,875,850,850,837.5,825,825,795,850,825,850,850,825,825,825,825,825,825,825,825,800,825,825,825,825,850,850,850,850,850,850,847.5,850,850,850,860,865,875
"Bayside","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",152,1200,1259,1295,1295,1350,1450,1450,1400,1400,1350,1350,1272.5,1272.5,1350,1297.5,1300,1300,1399.5,1350,1295,1295,1250,1250,1250,1300,1295,1325,1297.5,1300,1470,1397.5,1350,1312.5,1300,1295,1295,1235,1250,1275,1295,1300,1372.5,1425,1395,1350,1350,1377.5,1375,1350,1299,1297.5,1325,1450,1400,1375,1395,1360,1300,1295,1324.5,1295,1275,1295,1325,1400,1400,1447.5,1480,1380,1400,1312.5,1427.5,1475,1495,1450,1400,1400,1550,1495,1400,1397.5,1400,1400,1395,1367.5,1387.5,1400,1475,1495,1550,1500,1425,1400,1400,1355,1350,1355,1350,1400,1450
"Lake View East","Chicago","IL","Chicago-Naperville-Elgin","Cook County",153,,2545,2450,2450,2462.5,2450,2450,2480,2500,2550,2600,2475,2600,2540,2500,2417.5,2600,2562.5,2430,2772.5,2850,2850,2850,2850,2850,2850,2750,2750,2550,2400,2600,2600,2510,2550,2520,2500,2400,2395,2395,2395,2500,2500,2400,2400,2400,2400,2400,2500,2500,2500,2395,2500,2600,2600,2600,2500,2500,2500,2550,2600,2600,2700,2600,2625,2738,2700,2589,2650,2550,2565,2350,2467,2350,2400,2580,2500,2650,2800,2800,2738,2637,2595,2500,2500,2500,2500,2500,2495,2600,2800,2650,2500,2450,2297.5,2225,2225,2250,2250,2400,2550
"Whitestone","New York","NY","New York-Newark-Jersey City","Queens County",154,,,,,,,,,,,,,,,,,,,,,,,,2100,2100,2100,2100,2000,2000,1975,2200,2025,2100,1950,2000,2100,2187.5,2050,2100,2100,2000,2000,2102.5,2200,2300,2175,2200,2200,2150,2150,2250,2300,2300,2300,2300,2300,2300,2300,2300,2250,2262.5,2300,2300,2300,2300,2300,2400,2400,2300,2325,2425,2400,2400,2400,2350,2350,2300,2350,2400,2350,2350,2400,2400,2300,2300,2400,2400,2400,2400,2450,2425,2475,2400,2425,2500,2500,2400,2400,2450,2500
"Far Eastside","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,815,895,862.5,850,825,889.5,850,875,850,895,940,900,900,875,850,880,875,912.5,897.5,917.5,927.5,895,890,900,900,900,900,930,925,900,909.5,900,919,925
"Anaheim Hills","Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County",156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2900,2950,2875,3000,3000,3000,3100,3000,2995,3025,3000,2997.5,2997.5
"South Shore","Chicago","IL","Chicago-Naperville-Elgin","Cook County",157,,,,,,,1097.5,1095,1125,1050,1050,1100,1200,1150,1150,1150,1050,1100,1100,1100,1100,1000,1030,1030,1025,1100,1100,1100,1050,1030,1050,1097.5,1087.5,1100,1090,1050,1054,1100,1050,1079,1100,1100,1100,1100,1085,1100,1100,1100,1150,1150,1100,1100,1100,1100,1100,1100,1150,1150,1150,1150,1150,1150,1200,1200,1100,1100,1175,1200,1150,1150,1139,1150,1175,1200,1200,1200,1150,1150,1200,1200,1150,1200,1150,1150,1150,1100,1145,1200,1200,1150,1175,1175,1200,1200,1200,1200,1200,1200,1200,1200
"Mattapan","Boston","MA","Boston-Cambridge-Newton","Suffolk County",158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2200,2150,2197.5,2200,2200,2100,2150,2100,2100,2100,2100,2200,2200,2200,2175,2150,2200,2200,2200,2225,2225,2200,2200,2250
"West Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2995,3095,3097,2995,3047.5,3000,2937.5,2920,2997.5,2985,2950,2995,3200,3225,3000,2995,2900,2950,2997.5,3072.5,3125,3150
"Greater Inwood","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1395,1395,1350,1350,1385,1350,1349,1350,1350,1375,1350
"South Boston","Boston","MA","Boston-Cambridge-Newton","Suffolk County",161,,,,,,,,,,,,,,,,,3100,3050,3250,3300,3300,3100,3100,3000,3030,3000,3200,3002.5,3200,3300,3300,3300,3200,3300,3200,3300,3200,3300,3300,3300,3300,3300,3450,3350,3300,3000,3000,3000,3000,3200,3350,3300,3300,3300,3300,3350,3400,3300,3245,3200,3400,3495,3400,3400,3500,3500,3400,3600,3500,3300,3500,3300,3500,3500,3600,3600,3600,3600,3600,3600,3600,3500,3500,3600,3600,4000,3900,3800,3750,3675,3750,3874.5,3900,3862.5,4000,3900,3800,3800,3700,3750
"Powers","Colorado Springs","CO","Colorado Springs","El Paso County",162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,1485,1495,1500,1497.5,1500,1495,1512.5,1525,1500,1550,1550,1595,1550,1600,1595,1600,1600,1599,1595,1597,1595,1650,1695,1724.5,1650,1685,1695
"Studio City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4850,4000,3810,4000,4322.5,4825,4500,4950,4385,4750,4700,4400,4400,4900,4525,4775,4750,4320,4500,4500,4500,4700,3945,3800,3997.5,4050,4495
"Morris Park","New York","NY","New York-Newark-Jersey City","Bronx County",164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2274.5,2200,2200,2162.5,2200,2200,2200,2200,2200,2200,2200,2100,2200,2200,2399,2300,2472.5,2450,2299.5,2250,2400,2300,2300,2250,2250,2350,2400,2400
"Dyker Heights","New York","NY","New York-Newark-Jersey City","Kings County",165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,2000,1950,2000,2050,2025,2000,2000,1900,2000,2075,2075,2200,2100,2150,2100,2150,2100,2199,2100,2196.5,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2300,2300,2400,2300,2300,2300,2300,2400,2300,2300,2300,2400,2400,2300,2300,2250,2297,2400,2400,2300,2300,2300,2325,2350,2362.5,2362.5,2375,2300,2300,2250,2200,2300,2300,2400
"Westchester","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4497.5,4035,4075,4400,4200,4095,4000,4075,3638,3600,3500,3500,3660
"Throggs Neck","New York","NY","New York-Newark-Jersey City","Bronx County",167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2300,2375,2100,2100,2150,2200,2200,2300,2250,2200,2200,2200,2300,2200,2200,2200,2200,2300,2300,2300,2300,2300,2300,2300,2300,2400,2300,2300,2300,2350
"La Jolla","San Diego","CA","San Diego-Carlsbad","San Diego County",168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4975,5000,5375,5000,4950,4650,4900,4987.5,4995,4997.5,4950,4925,4725,4997.5,4650,5070,5200,5000,4600,5000,5000,5450,5300,5000,5000,5295,5000,5000,5500,5000,5500,5500,5825,5500,5750,5075,4950,4850,5450,5875,5800,5995,6000,5991,5500,5500,5500,5625
"Gateway - Green Valley Ranch","Denver","CO","Denver-Aurora-Lakewood","Denver County",169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842.5,1835,1895,1976.5,1964,2027,1966.5,2000,1995,2000,1897.5,1950,1950,1995,1982.5,2000,2095,2062.5,2000,2150,2093,2100,2058.5,2150,2150,2150,2125,2142
"Rancho Charleston","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225,1362.5,1395,1360,1325,1395,1350,1397.5,1400,1397.5,1395,1395
"Hyde Park","Boston","MA","Boston-Cambridge-Newton","Suffolk County",171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325,2325,2350,2400,2400,2400,2400,2500,2400,2400,2400,2300,2300,2300,2400,2475
"Summerlin South","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",172,,,,,1567.5,1597.5,1500,1590,1600,1600,1600,1500,1400,1400,1495,1495,1500,1500,1500,1450,1450,1395,1495,1450,1497.5,1425,1495,1497.5,1495,1495,1525,1500,1550,1487.5,1500,1550,1550,1595,1595,1550,1500,1500,1550,1520,1550,1550,1625,1650,1500,1495,1500,1697.5,1672.5,1775,1650,1600,1600,1562.5,1600,1600,1700,1672.5,1697.5,1772.5,1600,1650,1500,1565,1650,1500,1695,1597.5,1685,1700,1712.5,1725,1800,1700,1750,1699.5,1695,1700,1750,1750,1695,1695,1700,1775,1795,1750,1750,1880,1875,1855,1812.5,1850,1900,1995,1800,1895
"Cobbs Creek","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,995,1050,1100,1100,1100,1100,1100,1100,1100,1100,1095,1062.5,1100,1195,1150,1150,1150,1100,1200,1150,1150,1142.5,1125,1125,1100,1100,1200,1200,1250
"M Streets","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2685,2800,2780,2785,2787.5,2700,2675,2700,2665,2634,2700,2562,2556,2715,2735,2750,3073.5,2925,3100,2590,2700,2799.5,2995,2800,2650,2700,2990,3325
"Hollywood Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,8750,8500,8500,8500,8825,9000,8872.5,8675,8600,8550,8999,8850,7992.5,8600,9500,9750,9998,9998,10450,9000,9250,8995,8250,8999,8750,8750,8000,8000
"Shelby Forest-Frayser","Memphis","TN","Memphis","Shelby County",176,,,,,,,,,,,,,,,,,,,,,,,,677.5,650,675,695,695,695,695,675,675,675,650,650,650,650,675,675,675,675,675,675,675,675,675,655,665,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,675,675,675,650,650,650,650,650,662.5,675,650,675,675,675,667.5,650,650,650,675,675,675,675,675,675,675,675,695,692.5,695,690,675,695,705,705,695,695,705
"Whitney","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",177,,,,,,1097.5,1050,1050,1050,1000,975,995,995,995,995,995,997.5,1000,995,995,995,995,990.5,981.5,975,987.5,999,1000,1000,990.5,1000,1000,1000,995,995,995,1000,995,995,995,1000,1000,1000,1050,1050,1017.5,1000,1050,1050,1017,1050,1025,1030,1050,1095,1062.5,1050,1050,1000,1000,1050,1072.5,1097.5,1095,1150,1150,1150,1100,1062.5,1100,1150,1072.5,1075,1150,1150,1175,1150,1137,1195,1195,1199.5,1202.5,1200,1250,1250,1250,1250,1271,1275,1250,1252.5,1250,1272,1250,1200,1290,1315,1350,1310.5,1300
"Sawtelle","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4095,3950,4197.5,4197.5,4295,4395,4400,4392.5,4200,4300,4500,4337.5,4312.5,4295,4295,4342.5,4542.5,4300,4550,4500,4572.5,4497.5,4300,4392.5,4497.5,4445,4395
"Fort Bend - Houston","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1262.5,1295,1250,1250,1277.5,1250,1295,1300,1295,1300,1345,1300,1300,1335,1347.5,1350,1350,1350,1300,1300,1295,1300,1300,1350,1350,1400,1363.5
"Greenpoint","New York","NY","New York-Newark-Jersey City","Kings County",180,,,,,,,,,,,,,,,,,,,,,,3200,2900,3200,3250,3300,3300,3300,3300,3250,3400,3400,3400,3400,3400,3400,3300,3300,3400,3400,3450,3500,3500,3500,3466.5,3300,3150,3150,3150,3000,3300,3397,3400,3400,3399,3500,3600,3750,3500,3599.5,3600,3500,3650,3650,3590,3600,3600,3600,3500,3697,3600,3600,3500,3400,3500,3500,3597,3500,3500,3500,3500,3495,3290,3200,3200,3424.5,3600,3620,3549.5,3575,3575,3575,3550,3491,3499.5,3391,3400,3423.5,3500,3500
"Berclair-Highland Heights","Memphis","TN","Memphis","Shelby County",181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,750,750,750,750,750,750,750,750,750,750,745,725,750,750,775,757.5,750,795,785,750,750,725,750,750,795,795,795
"Glendale","New York","NY","New York-Newark-Jersey City","Queens County",182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195,2150,2225,2100,1997.5,2100,2100,2200,2225,2325,2250,2300,2225,2200,2100,2100,2205,2250,2200,2200,2200,2299.5,2200,2299,2300,2300,2250,2247.5,2200,2300,2300,2300,2300,2300,2250,2300,2350,2350,2325,2300,2200,2250,2250,2250,2300,2400
"Prospect Lefferts Gardens","New York","NY","New York-Newark-Jersey City","Kings County",183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2499,2499,2500,2400,2499,2400,2200,2200,2240,2240,2374.5,2499,2250,2300,2200,2400,2400,2400,2599.5,2699,2800,2600,2600,2800,3000,2750,2700,2800,2575,2597.5,2600,2600,2600,2472.5,2460,2512.5,2650,2800,2800,2850,2845,2699,2845,2687,2650,2750,2769.5,2850,2899,2874.5,2999.5,3000,2900,2795,2675,2673,2650,2722.5,2900,2850,3000,2933,2900,2950,3000,3000,2999,2875,2850,2850,2800
"Venice","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500,7500,6895,6750,7275,6000,6787.5,6500,7350,7090,6997.5,6995,6697.5,6997.5,7997.5,7400,7200,7295,7700,7700,7200,7400,7500,7000,6996.5,7200,7250,6995,6925,6995,6400,6999.5,7395,7395,6950,6875
"Mears Corner","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.5,1415,1450,1425,1462.5,1495,1460,1495,1425,1400,1412.5,1447.5,1450,1400,1425,1455,1482.5,1500,1500,1400,1460,1450,1550,1550,1500,1495,1495,1512.5,1535
"Brentwood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5250,5250,5250,5874.5,5100,5250,4995,4995,5250,5700,5800,5900,5999,5299,5999,5900,5995,5972.5,6500,6095,6245,6500,6397.5,6500,6247.5,5697.5,5847.5,5695
"Spring Branch West","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,1900,1800,1850,1800,1800,1800,1800,1825,1750,1900,1800,1800,1750,1797.5,1750,2050,2000,1900,1837.5,1775,1800,1950,1982.5,1985,1950,1900,1850
"Middle Village","New York","NY","New York-Newark-Jersey City","Queens County",188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,2349.5,2325,2350,2300,2250,2250,2200,2250,2300,2500,2300,2300,2300,2400,2400,2300,2400,2400,2350,2350,2375,2350,2300,2300,2300,2300,2300,2400,2374.5,2300
"Ocean Hill","New York","NY","New York-Newark-Jersey City","Kings County",189,,,,,,,,,,,,,,,,,,1675,1700,1700,1700,1832,2000,1825,1750,1750,1750,1700,1700,1850,1995.5,1900,2000,2095,2000,2000,1937.5,1991,1991,1991,2000,2100,2095,2199,2200,2150,2125,2200,2097,2099.5,2100,2099,2225,2200,2295,2295,2250,2299.5,2222.5,2225,2245,2300,2400,2400,2300,2375,2300,2200,2395,2400,2350,2399,2300,2297,2299,2400,2450,2400,2400,2447.5,2425,2395,2312.5,2300,2380,2350,2282.5,2450,2500,2449,2400,2450,2499.5,2399.5,2362.5,2400,2397,2375,2300,2399
"Neartown - Montrose","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3225,3100,3200,3300,2850,3050,3000,3100,2950,3200,3225,3250,3500,3350,3350,3250,2850,2900,2800,3175,3200,3200,3300,3395,2825,2975,3250,2875,3200,2825,3000,3000,3050,3000,3150,3195,3200,3000,3200,3097,3000,3000,3000,2900,3000,3200,3200,3200,3200,3200,3100,2995,2900,2900,2975,2975,2900,2962.5
"Downtown","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3671,3600,3600,3700,3650,3650,3680,4170,4375,4275,4275,4500,4275,4050,4250,4450,4500,4595,4563,4784,4795.5,4995,4892.5,4995,4950,4800
"South End","Boston","MA","Boston-Cambridge-Newton","Suffolk County",192,,,,,,,,,,,,,2900,3100,3225,3100,3100,3200,3200,3575,3375,3450,3400,3200,3200,3300,3300,3500,3400,3700,3750,3750,3600,3275,3500,3400,3600,3500,3500,3575,3500,3590,3500,3500,3500,3495,3500,3500,3600,3800,3850,3950,3950,3900,3997.5,3950,3900,3800,3900,3800,3837.5,4000,4000,3987.5,3900,3825,3950,3800,3825,4250,3600,3600,4000,4000,4100,4100,4075,4100,4000,3900,3900,3900,3900,3950,4000,4000,4100,4125,4200,4200,4200,4000,4000,4200,4200,4200,4050,4000,4100,4200
"Bronzeville","Chicago","IL","Chicago-Naperville-Elgin","Cook County",193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1550,1500,1500,1400,1450,1400,1400,1500,1500,1600,1650,1572.5,1500,1667.5,1525,1550,1500,1600,1575,1500,1605,1550,1500,1500,1500,1600,1600,1600,1562.5,1550,1562.5,1562.5,1625
"Washington Avenue Coalition - Memorial Park","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",194,,,,,,,,,2250,2300,2275,2300,2325,2400,2400,2500,2502.5,2600,2700,2697.5,2554,2520,2500,2500,2600,2685,2768.5,2750,2800,2850,2825,2850,2900,2850,2850,2850,2725,2805,2900,2995,3000,3125,3000,3100,3125,2995,2972.5,2972.5,3000,3000,2950,2950,3000,3000,3095,3000,2995,2900,2900,2970,2900,2929,2900,2950,2897,2900,2850,2900,2899,2750,2700,2700,2750,2800,2749,2700,2750,2750,2700,2700,2750,2700,2700,2772.5,2800,2800,2700,2700,2823.5,2800,2800,2850,2850,2800,2800,2800,2800,2799.5,2850,2808.5
"Alexandria West","Alexandria","VA","Washington-Arlington-Alexandria","Alexandria City",195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945,1930,1970,1994,1981,2015,2034,2098,2033.5,1981,2095,2037.5,1930,2233.5,2031.5,2020,2023,2075,2140,2230
"Roslindale","Boston","MA","Boston-Cambridge-Newton","Suffolk County",196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2200,2400,2400,2450,2450,2495,2400,2400,2385.5,2350,2350,2372.5,2387.5,2558.5,2500,2500,2500,2400,2400,2500,2400,2400,2400,2500,2500,2500,2600,2600
"Eagle River","Anchorage","AK","Anchorage","Anchorage Borough",197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790,1750,1800,1850,1900,1930,1992.5,1850,1795,1795,1750,1750,1775,1785,1795,1950,1900,1950,1950,1900,1900,1800,1850,1900,1925,1895,1850,1837.5
"Capitol Hill","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3322,3200,3500,3425,3400,3250,3500,3400,3550,3650,3925,3950,3800,3600,3600,3800,3950,3975,3600,3800,4050,4000,3995,3750,3800,4301
"Financial District","New York","NY","New York-Newark-Jersey City","New York County",199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5672.5,5954,5875,5408,5318,5325,5500,5555,5225.5,5500,5432.5,5269,5000,5250,5150,5715,5547.5,5500,5566,5500,5297.5,5195,5525,5375,5232.5
"Southeast Boise","Boise","ID","Boise City","Ada County",200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1300,1395,1385,1337.5,1395,1400,1350,1350,1385,1395,1395,1400,1400,1395,1395,1425,1475,1500,1452.5,1450,1495,1450,1512.5,1425,1535,1595,1550
"Paradise Hills","Albuquerque","NM","Albuquerque","Bernalillo County",201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268,1225,1200,1250,1237.5,1225,1250,1295,1295,1300,1268,1268,1268,1268,1268,1268,1250,1250,1300,1300,1325,1350,1350,1300,1300,1300,1354.5,1359,1360,1350
"Las Tierras","El Paso","TX","El Paso","El Paso County",202,,,,,,,,,,,,,,,,1200,1100,1197.5,1200,1162.5,1100,1075,1025,1000,997.5,995,995,997,1000,1100,1100,1100,1162.5,1100,1100,1100,1090,1000,1000,1050,1100,1100,1125,1125,1100,1050,1050,1050,1090,1100,1099.5,1087.5,1095,1050,1095,1092.5,1050,1050,1050,1100,1095,1100,1082.5,1095,1025,1095,1100,1050,995,995,1000,1000,1000,1072.5,1100,1095,1025,1050,1037.5,1050,1050,1050,1000,1000,1000,1000,1095,1100,1050,1095,1050,1095,1050,1000,1050,1077.5,1050,1100,1097.5,1100
"Near Eastside","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675,750,700,725,712.5,700,750,720,720,725,750,775,750,735,750,762.5,750,725,750,725,737,750,750,735,730,749,750,760
"The Lakes","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",204,,,,,,,,1372.5,1350,1362.5,1400,1350,1200,1300,1300,1295,1350,1300,1300,1295,1300,1300,1300,1300,1350,1300,1295,1295,1372.5,1300,1325,1295,1300,1300,1250,1299.5,1337.5,1350,1350,1350,1450,1400,1500,1425,1400,1400,1395,1350,1350,1395,1587,1495,1500,1462,1456,1456,1395,1395,1400,1400,1400,1377,1350,1350,1350,1460,1395,1475,1495,1450,1454.5,1397.5,1500,1522.5,1595,1500,1495,1500,1587.5,1512.5,1600,1500,1422,1495,1500,1512,1525,1597.5,1600,1685,1697,1662,1750,1725.5,1562,1595,1553,1450,1600,1850
"Otay Ranch","Chula Vista","CA","San Diego-Carlsbad","San Diego County",205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2400,2395,2490,2500,2585,2608,2692,2765,2770,2766,2765,2600,2590,2600,2750,2700,2595,2741,2748.5,2695,2695,2800,2750,2675,2750,2700,2750
"Northeast","Anchorage","AK","Anchorage","Anchorage Borough",206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1650,1600,1650,1650,1687.5,1662.5,1650,1650,1650,1600,1550,1550,1650,1600,1675,1795,1700,1650,1695,1695,1675,1650,1645,1640,1667.5,1700,1600
"Hawaii Kai","Honolulu","HI","Urban Honolulu","Honolulu County",207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3297.5,3250,3275,3250,3600,3500,3375,3400,3450,3450,3350,3350,3300,3295,3300,3250,3295,3400,3300,3250,3200
