"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-04-30,238122,"Greater Fondren Southwest","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",106,163100,-0.0127118644067797,-0.00790754257907543,0.0475272960822094,0.084937809947875,0.0399853861657116,"2019-02","2019-Q1",165500,-0.0145015105740181,"2018-10"
2019-04-30,343869,"Northeast Raleigh","NC","Raleigh","Wake County","Raleigh",107,203000,-0.000492368291482029,0.00844510680576254,0.0984848484848485,0.0645202244236713,0.0282778533093146,"2019-03","2019-Q1",203100,-0.000492368291482029,"2019-03"
2019-04-30,246678,"Princess Anne","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",108,335600,-0.000893122953259899,0.00388872270415794,0.0285013790989887,0.028224197764303,0.0130122985132295,"2019-03","2019-Q1",335900,-0.000893122953259899,"2019-03"
2019-04-30,275471,"Southeast Colorado Springs","CO","Colorado Springs","El Paso County","Colorado Springs",109,226300,-0.00308370044052863,0.0116227089852481,0.102826510721248,0.114853592725361,0.0544306778844785,"2019-03","2019-Q1",227000,-0.00308370044052863,"2019-03"
2019-04-30,51128,"Brentwood","NY","New York-Newark-Jersey City","Suffolk County","Islip",110,312600,0.0155945419103314,0.0465349849347171,0.0880612600069614,0.0740587515272506,0.0110382504262385,"2007-05","2007-Q2",374800,-0.165955176093917,"2005-03"
2019-04-30,270886,"Midwood","NY","New York-Newark-Jersey City","Kings County","New York",111,932900,-0.00713069391230311,-0.00649627263045793,0.00549687432636344,0.0675539260615343,0.0493094356041073,"2018-08","2018-Q3",948500,-0.0164470216130733,"2018-05"
2019-04-30,273177,"Centennial Hills","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",112,289400,-0.00275671950379049,0.00311958405545927,0.087152516904583,0.0913846595827843,0.0475302732431477,"2006-05","2006-Q2",335800,-0.138177486599166,"2004-10"
2019-04-30,273540,"East Colorado Springs","CO","Colorado Springs","El Paso County","Colorado Springs",113,260800,-0.000383288616328095,0.0120294916569655,0.0741350906095552,0.0871950299581183,0.0454593026696954,"2019-03","2019-Q1",260900,-0.000383288616328095,"2019-03"
2019-04-30,45032,"East Elmhurst","NY","New York-Newark-Jersey City","Queens County","New York",114,727100,-0.00369964373801041,-0.000824515597086712,0.0440838598506605,0.0816452367196343,0.0447770258817266,"2019-02","2019-Q1",730400,-0.00451807228915663,"2019-01"
2019-04-30,274771,"Northeast Colorado Springs","CO","Colorado Springs","El Paso County","Colorado Springs",115,297600,-0.00134228187919463,0.0112130479102956,0.0813953488372093,0.0780289085089296,0.0432884451860356,"2019-03","2019-Q1",298000,-0.00134228187919463,"2019-03"
2019-04-30,403215,"Gravesend","NY","New York-Newark-Jersey City","Kings County","New York",116,902800,-0.00110643947776057,0.00266548200799645,0.00022158209616663,0.0649148184319779,0.0536771075515141,"2018-10","2018-Q4",915600,-0.0139799038881608,"2018-05"
2019-04-30,403542,"Kingwood","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",117,243200,-0.002870028700287,0.000823045267489712,0.0078740157480315,0.0573752715916291,0.0371918913168556,"2019-03","2019-Q1",243900,-0.002870028700287,"2019-03"
2019-04-30,193182,"Bath Beach","NY","New York-Newark-Jersey City","Kings County","New York",118,687400,0.000291036088474971,-0.00159767610748003,0.00969447708578143,0.0623119491993724,0.0463160135868692,"2018-10","2018-Q4",696300,-0.0127818469050697,"2018-06"
2019-04-30,276107,"Oak Cliff","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",119,165000,-0.0178571428571429,0.00609756097560976,0.198257080610022,0.139457564987979,0.0653639177450975,"2019-03","2019-Q1",168000,-0.0178571428571429,"2019-03"
2019-04-30,273201,"Central Colorado Springs","CO","Colorado Springs","El Paso County","Colorado Springs",120,251900,-0.00237623762376238,0.013682092555332,0.0820446735395189,0.101001500843684,0.0500303880183677,"2019-03","2019-Q1",252500,-0.00237623762376238,"2019-03"
2019-04-30,268548,"Valley Glen","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",121,716300,0,-0.00222872266332358,0.0385674931129477,0.0759266697209156,0.05620097811683,"2019-01","2019-Q1",717900,-0.00222872266332358,"2019-01"
2019-04-30,26352,"Ozone Park","NY","New York-Newark-Jersey City","Queens County","New York",122,522400,-0.00400381315538608,-0.003813882532418,0.0393951452447274,0.0622779817127206,0.0352628450229162,"2019-02","2019-Q1",525300,-0.0055206548638873,"2018-12"
2019-04-30,403541,"Northside-Northline","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",123,130000,-0.0106544901065449,-0.0106544901065449,0.0647010647010647,0.105870215312412,0.0452632649394014,"2019-02","2019-Q1",132100,-0.0158970476911431,"2018-12"
2019-04-30,124381,"Flagami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami",124,299000,-0.000334336342360415,0.011844331641286,0.101289134438306,0.148852088722429,0.0592789632283508,"2007-07","2007-Q3",332600,-0.101022248947685,"2006-04"
2019-04-30,276128,"Richmond Hill","NY","New York-Newark-Jersey City","Queens County","New York",125,573900,0.00157068062827225,0.0128838686904342,0.0836480362537764,0.0802139759431335,0.0375393378902458,"2019-04","2019-Q2",573900,0,"2019-04"
2019-04-30,13017,"North Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",126,581700,-0.00171614896172988,-0.0044497689543043,0.0114762649973918,0.0659919233785136,0.0459174564209213,"2018-11","2018-Q4",584400,-0.00462012320328542,"2018-10"
2019-04-30,276151,"Woodward Park","CA","Fresno","Fresno County","Fresno",127,360000,-0.0013869625520111,0.00278551532033426,0.026811180832858,0.0457121815808321,0.0279741187217688,"2006-04","2006-Q2",410900,-0.123874422000487,"2005-03"
2019-04-30,193526,"Brownsville","NY","New York-Newark-Jersey City","Kings County","New York",128,451100,-0.00353434945880274,0.00199911150599733,0.0626619552414605,0.0955750177309969,0.0313166572819752,"2018-11","2018-Q4",454500,-0.00748074807480748,"2018-10"
2019-04-30,274415,"Flatlands","NY","New York-Newark-Jersey City","Kings County","New York",129,530100,-0.00600037502343896,-0.00730337078651685,0.041044776119403,0.0645106234283779,0.0300899189465991,"2019-02","2019-Q1",535100,-0.00934404784152495,"2018-11"
2019-04-30,13094,"Okolona","KY","Louisville/Jefferson County","Jefferson County","Louisville",130,144000,0.00981767180925666,0.023454157782516,0.0682492581602374,0.0566921132579508,0.0270195197431338,"2019-04","2019-Q2",144000,0,"2019-04"
2019-04-30,112261,"Laveen","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",131,238300,0.00421407501053519,0.0153387302939923,0.0826896865061336,0.0762868140633115,0.0472380442773384,"2006-06","2006-Q2",271500,-0.122283609576427,"2005-07"
2019-04-30,273860,"Gramercy","NY","New York-Newark-Jersey City","New York County","New York",132,938500,-0.0074034902168165,-0.0257448354614346,-0.0729032895386743,0.00674047339944872,0.0161969338159593,"2018-06","2018-Q2",1024500,-0.0839433870180576,"2014-08"
2019-04-30,275707,"The Heights","NJ","New York-Newark-Jersey City","Hudson County","Jersey City",133,563800,0.00266761515205406,0.0145762101853518,0.0605718585402558,0.150993966344674,0.0604803065421839,"2019-04","2019-Q2",563800,0,"2019-04"
2019-04-30,276446,"Mclane","CA","Fresno","Fresno County","Fresno",134,203200,0.00444883835887296,0.017017017017017,0.103747963063552,0.076281613755016,0.0425139871959463,"2006-06","2006-Q2",256100,-0.206559937524405,"2005-02"
2019-04-30,54232,"Roxbury","MA","Boston-Cambridge-Newton","Suffolk County","Boston",135,416200,-0.0153773361722262,-0.0302889095992544,0.0307082714214958,0.0994283526095465,0.0631071809470791,"2018-10","2018-Q4",432700,-0.0381326554194592,"2018-06"
2019-04-30,274056,"Hoover","CA","Fresno","Fresno County","Fresno",136,232600,0.00172265288544358,0.011304347826087,0.0591985428051002,0.0668543169199678,0.0333786625884525,"2006-04","2006-Q2",286000,-0.186713286713287,"2005-02"
2019-04-30,274346,"Lone Mountain","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",137,298400,-0.0023403543965229,-0.00100435219283562,0.0946441672780631,0.0944830586425718,0.052081172222485,"2006-06","2006-Q2",341500,-0.126207906295754,"2004-10"
2019-04-30,117224,"Parkway","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",138,262400,0.0026748184944593,0.0131274131274131,0.0697105584997962,0.117894887595702,0.0868455177131737,"2006-06","2006-Q2",298700,-0.12152661533311,"2005-02"
2019-04-30,403217,"Kensington","NY","New York-Newark-Jersey City","Kings County","New York",139,1044700,0.00105404369490226,0.0312931885488648,0.12345413485321,0.103795596785264,0.0643969680324112,"2019-04","2019-Q2",1044700,0,"2019-04"
2019-04-30,269566,"Albany Park","IL","Chicago-Naperville-Elgin","Cook County","Chicago",140,263900,-0.00789473684210526,-0.0018910741301059,-0.0127197904975683,0.0569111031635325,0.00799501912005018,"2007-12","2007-Q4",297400,-0.112642905178211,"2004-12"
2019-04-30,48516,"Wilmington","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",141,466600,-0.00149796704472502,0.0017174753112924,0.0523229589535408,0.0778768758137978,0.0390539711825384,"2007-01","2007-Q1",484300,-0.0365475944662399,"2006-04"
2019-04-30,30731,"Canoga Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",142,531600,-0.00523952095808383,-0.0150083379655364,0.00662753266426813,0.069280703159136,0.0488030576032334,"2006-07","2006-Q3",542400,-0.0199115044247788,"2006-04"
2019-04-30,267926,"Encanto","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",143,286300,-0.0124180751983443,-0.01851217003771,0.0556784660766962,0.127819711953224,0.067346062989091,"2019-02","2019-Q1",292300,-0.0205268559698939,"2018-10"
2019-04-30,269609,"Uptown","IL","Chicago-Naperville-Elgin","Cook County","Chicago",144,267700,0.00337331334332834,0.00714823175319789,0.00224634968176713,0.040786293664254,0.00590253369204419,"2007-01","2007-Q1",305000,-0.122295081967213,"2004-11"
2019-04-30,118920,"Westwood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",145,1239500,-0.00545615020460563,-0.0171279042106098,-0.0147841983944043,0.0677971112914719,0.0334584883845346,"2018-11","2018-Q4",1270700,-0.0245533957661132,"2018-02"
2019-04-30,229214,"Raleigh","TN","Memphis","Shelby County","Memphis",146,87200,-0.00570125427594071,-0.00342857142857143,0.0699386503067485,0.0740817315687488,0.0375759992387157,"2007-04","2007-Q2",91100,-0.0428100987925357,"2005-09"
2019-04-30,244707,"Kempsville","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",147,220300,-0.0107768298158958,-0.0160786065207682,0.00639561443581544,0.0139073640524632,-0.000317194454144243,"2007-08","2007-Q3",235500,-0.0645435244161359,"2005-11"
2019-04-30,269589,"Lake View","IL","Chicago-Naperville-Elgin","Cook County","Chicago",148,417700,-0.00286464550011936,-0.000717703349282297,0.00264042246759482,0.0314420380916183,0.0158267053138559,"2019-03","2019-Q1",418900,-0.00286464550011936,"2018-12"
2019-04-30,273794,"Fresno High Roeding","CA","Fresno","Fresno County","Fresno",149,188100,0.00534473543559594,0.018408229561451,0.085401038661281,0.0812150403843401,0.0468493396162544,"2006-05","2006-Q2",238200,-0.210327455919395,"2005-02"
2019-04-30,273197,"Central City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",150,416200,-0.00287494010541447,0.0055568978014013,0.0915289798059271,0.116861477506807,0.0615188208684472,"2007-04","2007-Q2",426400,-0.023921200750469,"2006-09"
2019-04-30,276646,"West","CA","Fresno","Fresno County","Fresno",151,236500,-0.00126689189189189,0.00724020442930153,0.0591133004926108,0.0806155722547091,0.0418874820460586,"2006-06","2006-Q2",290400,-0.185606060606061,"2005-02"
2019-04-30,275115,"Queens Village","NY","New York-Newark-Jersey City","Queens County","New York",152,516100,-0.00405248938633732,-0.00405248938633732,0.0770033388981636,0.0628035956232218,0.0310049570467446,"2019-02","2019-Q1",519300,-0.00616214134411708,"2018-12"
2019-04-30,273674,"Fairgrounds","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",153,762400,-0.016258064516129,-0.0497320204412315,-0.0116670987814363,0.100135015835235,0.0727909228861421,"2018-10","2018-Q4",826400,-0.0774443368828654,"2018-03"
2019-04-30,269605,"Rogers Park","IL","Chicago-Naperville-Elgin","Cook County","Chicago",154,181000,0.00443951165371809,0.020868584320361,0.0665880966411314,0.0796243795835183,-0.00670712054171729,"2007-11","2007-Q4",220300,-0.178393100317749,"2004-03"
2019-04-30,111617,"Casas Adobes","AZ","Tucson","Pima County","Tucson",155,225800,-0.000442673749446658,0.00400177856825256,0.0458545622973599,0.0550822577423342,0.0161889435344373,"2006-06","2006-Q2",267700,-0.156518490847964,"2005-08"
2019-04-30,5837,"Maspeth","NY","New York-Newark-Jersey City","Queens County","New York",156,716000,-0.00209059233449477,0.00153867673800532,0.0331890331890332,0.0700830644396249,0.0428380824772086,"2019-03","2019-Q1",717500,-0.00209059233449477,"2019-02"
2019-04-30,193189,"Bay Ridge","NY","New York-Newark-Jersey City","Kings County","New York",157,938200,0.00320786997433704,0.0131749460043197,0.0369142351900973,0.06661677992047,0.0502507024783925,"2019-04","2019-Q2",938200,0,"2019-04"
2019-04-30,343244,"Northwest","CA","San Diego-Carlsbad","San Diego County","Chula Vista",158,499600,0.000600841177648708,0.00361591000401768,0.0371600581274652,0.0652036641768541,0.0556809434124899,"2019-04","2019-Q2",499600,0,"2019-04"
2019-04-30,274765,"Northeast Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County","Anaheim",159,610100,-0.00359300996243671,-0.0121437823834197,0.00693183693678825,0.0524460498858608,0.044591317867072,"2018-12","2018-Q4",618500,-0.0135812449474535,"2018-06"
2019-04-30,274510,"Michael Way","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",160,230100,-0.0017353579175705,0.0074430823117338,0.155700652938222,0.126751126022935,0.0661187508754479,"2006-07","2006-Q3",252100,-0.0872669575565252,"2005-09"
2019-04-30,271411,"Greater Uptown","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",161,367300,-0.00783360345759049,-0.0155454301795765,0.00657714442312962,0.052268796551493,0.0329110830511901,"2018-10","2018-Q4",374900,-0.0202720725526807,"2018-05"
2019-04-30,403538,"Golfcrest - Bellfort - Reveille","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",162,140900,-0.00844475721323012,0.00142146410803127,0.080521472392638,0.103779968978941,0.0473666409414384,"2019-02","2019-Q1",142200,-0.00914205344585091,"2019-02"
2019-04-30,115609,"Highland Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",163,786700,-0.00442925841559099,-0.0188326265901721,0.0234161571484324,0.0919292726369394,0.0759344226779439,"2018-10","2018-Q4",808000,-0.0263613861386139,"2018-07"
2019-04-30,268384,"Outer Sunset","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",164,1296200,-0.00483685220729367,-0.0108363858363858,0.0482814395471088,0.0953679762519439,0.0691950386500346,"2019-01","2019-Q1",1310400,-0.0108363858363858,"2018-09"
2019-04-30,214232,"Oxford Circle","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",165,154300,-0.00515796260477112,-0.00322997416020672,0.105300859598854,0.0781867568924333,0.0238497345932931,"2019-02","2019-Q1",155500,-0.00771704180064309,"2019-01"
2019-04-30,31817,"Granada Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",166,647100,-0.00169700709657513,-0.00154297176361673,0.0179329872581406,0.0590602290791495,0.0461316491809449,"2019-02","2019-Q1",648900,-0.00277392510402219,"2019-01"
2019-04-30,114074,"Cambrian Park","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",167,1237200,-0.0159083678014636,-0.0477216748768473,-0.0470615420164831,0.0905145155626606,0.0747106603898684,"2018-06","2018-Q2",1332700,-0.0716590380430705,"2018-02"
2019-04-30,274835,"Oak Lawn","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",168,320800,-0.00403601366035393,0.00532748354747728,0.0636604774535809,0.102884845514646,0.048226997730408,"2019-03","2019-Q1",322100,-0.00403601366035393,"2019-02"
2019-04-30,118673,"University City","CA","San Diego-Carlsbad","San Diego County","San Diego",169,681900,0.00249926492208174,0.00176289114147201,0.020655590480467,0.0589858224974638,0.0439336944758102,"2018-11","2018-Q4",682200,-0.000439753737906772,"2018-10"
2019-04-30,199091,"Woodside","NY","New York-Newark-Jersey City","Queens County","New York",170,759500,-0.00458715596330275,-0.00458715596330275,0.052084776284804,0.082145105104257,0.0444382225215674,"2019-02","2019-Q1",765500,-0.00783801436969301,"2019-01"
2019-04-30,269228,"Alameda - West Flagler","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami",171,319500,-0.0059116365899191,-0.000938086303939962,0.0600530856005309,0.139366662808105,0.058296368437226,"2007-06","2007-Q2",359200,-0.110523385300668,"2006-01"
2019-04-30,267919,"Desert View","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",172,417500,-0.000239463601532567,0.00408850408850409,0.0301011596348384,0.0354857884559052,0.0325404026906555,"2006-04","2006-Q2",504800,-0.172939778129952,"2005-06"
2019-04-30,37309,"Bayside","NY","New York-Newark-Jersey City","Queens County","New York",173,900700,-0.000887409872434831,0.00738172463930209,0.0404297100612221,0.0590122877371515,0.0403048345864301,"2019-03","2019-Q1",901500,-0.000887409872434831,"2019-03"
