"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"West Las Vegas","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111800,114450,114900,113950,114900,114000,113900,114350,113894,116000,118500,121900,124900,115000,120499.5,125000,130000,130000,129950,130000,138888,137000,133500,138999.5,140000,135000,132000,135000,148000,159394,160000,163499.5,164999.5,163846,169990,159990,180000,177777,187400,189000,196499.5,189101,195000,199900
"Sand Lake","Anchorage","AK","Anchorage","Anchorage Borough",253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209900,212400,213950,214900,209450,224900,219900,210000,218000,217750,210000,199475,180420,198000,2e+05,210000,202500,189900,186200,175000,175000,175000,172000,179500,175000,179250,199900,220000,219000,199900,192500,179900,197450,210000,187450,190000,194636
"Eagledale","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",254,57900,58700,54900,54400,52900,49900,46900,45900,40000,42000,44900,37950,37000,35900,37000,38500,39897,40750,41500,42000,42000,42500,39950,46500,49900,46250,44950,41000,41700,41400,39995,36050,35000,35000,36750,38000,37950,39950,41250,47500,49900,49450,46500,45500,44900,47000,49900,49995,50000,51500,53000,53000,52000,52000,53000,49999,49700,49900,49900,52000,52000,51900,55000,55000,54900,53700,57000,55000,53950,50000,50450,53000,54900,54950,53950,49950,52000,50000,50500,52950,55000,55500,52000,52000,49900,54900,50000,45000,45000,47900,47950,55500,55500,51500,56450,58000,58400,63900,64400,64900,63900,57900,60000,60000,57050,64900,65000,65000,65450,68250,66200,67500
"Holmesburg","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",255,114999,119777,119900,119900,119777,119810,117900,115000,115250,119838.5,119900,119900,119875,114900,114900,110000,109900,111900,114997.5,114899,109995,105000,104200,106450,101900,104000,104900,101499.5,104000,104900,109000,103000,99900,99900,99999,99949.5,99900,107450,109900,106750,104900,102450,1e+05,104900,102499.5,108450,99949.5,99900,98900,99940,107000,107900,107700,109850,109900,105000,109000,108450,104900,104850,102450,105900,105450,109000,109900,105500,109900,109900,105000,104900,99900,99900,109900,105650,99999,107000,99999.5,109900,1e+05,99900,115000,114900,1e+05,112450,115000,110000,116997.5,117000,119900,121900,121900,121900,120000,119900,119900,125000,121000,119950,124900,125500,129900,134900,132450,135450,138000,137450,135000,134999.5,135000,135000,135000,139900
"Wissinoming","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",256,95000,90000,93425,94900,89900,89950,94900,94900,95900,95000,94999.5,94999.5,93200,89900,92000,95000,92000,89900,89997,87900,88602,89344,85900,85000,87900,87900,87900,86950,85000,90000,92500,91900,93246.5,90000,89900,92498,89900,86950,84500,84900,86200,84900,84900,85000,85000,83900,81375,79900,77000,79900,84700,84500,79900,79950,86400,84900,84995,81249.5,79900,79900,82500,83900,84450,82900,84000,83900,84900,86388.5,87994.5,87615.5,85000,88700,86250,91425,94900,89900,89900,88900,89250,88250,89000,89200,80500,82900,83450,84900,94999,95000,94950,95000,95500,91050,94900,104900,96900,97000,97500,99000,93000,100949.5,99949.5,109900,109900,109950,115000,115000,113999,115000,114900,115000,115000,118400
"Greater Fifth Ward","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78500,83000,85250,84000,76000,84000,92450,95000,89750,90000,95000,99350,97500,96250,97500,98850,101100,98500,103950,99200
"Bay Point","Pittsburg","CA","San Francisco-Oakland-Hayward","Contra Costa County",258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306999.5,295000,279250,274900,295000,299980,320000,294000,277500,275000,275000,290000,269950,279900,280000,279900,285000,280000,275000,254450,270000,294500,329000,324950,327000,352000,356000,350000,329950,325000,350000,330000,345000,349450,349000,359990,369900,375000,353143,354000,344000,350000,369950,368800,358000,389900,389900,399900,399000,4e+05,4e+05,383000,369000,359000,365000,355000,379999,379999,385000
"Sunnyside","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88500,88000,88250,89000,85000,92000,85000,79000,86150,80000,79900,80000,89400,92000,90950,89900,93250,81400,85000,82500,88500,96500,98950
"Lents","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",260,159000,159000,159900,155000,154900,149900,148500,149000,144500,139900,138350,129950,129525,119900,128700,124900,122112.5,119450,115000,115000,119475,120000,124900,128950,125000,128500,121000,119900,125000,125000,120000,121200,124995,126000,125000,126000,129900,129000,130000,129900,140000,155000,154500,159250,159500,159000,169500,167000,165000,172400,170000,165000,169500,167000,165000,167950,169500,169900,174975,179900,169999.5,169998.5,175000,185000,185000,189000,191750,199900,199900,208000,209900,203473.5,199999,197500,199000,2e+05,214950,219000,225000,229900,239900,239925,249450,239900,239900,249900,249999.5,258500,259900,265000,269900,274850,275000,274900,269000,269000,269000,269450,279900,289949.5,289900,289900,290000,290000,289900,288400,284950,285000,284950,287950,299900,299999.5
"19th Ward","Rochester","NY","Rochester","Monroe County",261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69900,69900,65900,54900,57450,54900,54900,55000,59900,55000,52550,52550,57950,59900,59900,64900,64900,66900,65950,66250,64900,64997.5,64950,64900,64900,69000,73900,73900,72900,70000,69950,69900,74950,70000,74950,70000,74900,74900
"East Side","Chicago","IL","Chicago-Naperville-Elgin","Cook County",262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95000,107000,111950,117751,119900,109900,113000,113450,107000,109450,115000,115000,107900,109900,109900,106350,101500,99900,116580,120000,127000,122400,128250,125000,124900,124900,124900,123584.5,120674,124900,119900
"East Little York - Homestead","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105500,106000,107000,105000,110000,110000,108500,105000,114900,110500,111000,117500,113700,117500,114450,109499.5,109000,114900
"Bayville","Berkeley","NJ","New York-Newark-Jersey City","Ocean County",264,249900,249900,249900,249900,249000,249000,249450,244900,239900,237000,229900,229900,229900,229900,229000,229000,224000,229000,224950,219900,209900,205000,199900,199900,199900,199000,196250,197500,194500,190000,190000,189000,189000,189900,189900,183500,177450,175000,182450,179450,185000,189817,189817,195000,199000,194900,189450,189000,189900,189900,199450,199900,2e+05,202500,209950,205000,2e+05,205000,199900,206500,199900,199375,199950,199900,2e+05,213900,214900,214900,214900,210000,210000,210450,210900,209000,199949.5,210000,215000,215000,219900,219900,218500,219900,214950,209950,210000,215000,223900,225500,229900,235000,231700,229950,229900,229900,229900,229900,229950,230000,230000,234000,234000,235000,235000,235000,235000,235000,234900,245450,239450,238074,245000,249900
"Twin Lakes","Federal Way","WA","Seattle-Tacoma-Bellevue","King County",265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299950,299000,299975,310000,3e+05,319000,299950,305000,319950,279975,307500,299500,299950,299950,299000,305000,319990,309000,330000,332450,335000,334900,299250,299950
"Summerfields","Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159900,162000,161000,161000,169000,164449.5,165000,163950,174250,179700,179250,178000,179000,179900
"South Acres - Crestmont Park","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109900,115000,115000,114900,115000,114950,115000,115000,129000,129450,129450,134999
"Goodyear Heights","Akron","OH","Akron","Summit County",268,54900,59900,59500,57950,57777,59400,59900,59588.5,59900,59588.5,57499,53900,49950,49900,49900,47777,49250,50450,49900,49500,47000,47601.5,42450,41000,42500,44900,49900,49900,49900,49900,49900,49999,49500,48000,49400,47650,47500,45000,46000,49900,52700,50000,50000,49900,49500,48700,49000,48950,49700,50000,49900,49900,49900,54900,54900,56000,55000,54900,49900,52500,47500,44500,46500,49000,50000,50000,52700,54900,51000,50600,54400,53515,52000,52250,52900,53000,55000,52900,54900,54900,54900,54900,50000,54900,58000,59900,59900,59900,55312,58000,55900,50750,54825,53325,51700,53200,54900,59900,59900,59900,62750,63900,62000,59999,62000,64900,62500,64900,64900,62250,59900,60000
"East Tampa","Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99900,94749.5,99900,109900,116603,114210,108250,115000,115000,116800,125000,125000,125000,124450,127500,120000
"Greenbrier West","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",270,152900,149900,153400,155000,154900,154900,150000,149900,150000,149900,145450,145000,140000,141000,139900,134998.5,137000,138000,137000,135450,129450,128000,125000,125000,122000,119900,116995,119000,124900,125000,124900,123200,122450,118000,114000,110000,114499.5,111400,111400,122450,119900,117250,119450,119900,120950,120000,118000,119000,119000,119000,119000,119000,119900,119950,119000,118999.5,124900,123700,123500,121000,114900,117437.5,119950,120000,122000,121900,124900,124900,125900,123449.5,127000,127500,128500,129200,127449.5,129500,135450,139900,134900,135000,134900,137950,135000,138900,139400,140000,140500,135950,143900,143450,135450,131950,135450,144250,143000,140000,145000,142000,143000,142900,139900,139900,139900,140000,141000,147225,149450,146250,145000,145950,148000,148450
"Iselin","Woodbridge","NJ","New York-Newark-Jersey City","Middlesex County",271,269900,262450,243700,254900,262900,249900,254900,257450,255000,245000,245000,239949.5,247950,249000,244900,244900,244900,239900,227400,225000,225000,224950,225000,219900,219900,219900,219000,217900,219420,219420,219900,219950,219000,214950,214900,214900,199900,199900,217450,225000,230000,224500,230000,229999.5,230000,224500,224900,229000,232449.5,229000,229450,238000,229000,229900,235000,238950,249500,232450,229900,229900,234450,229900,242000,239900,249900,259000,256900,250000,256000,250000,259000,250000,239000,235000,244950,244949.5,232450,235000,252499.5,259900,260950,259900,263450,243200,235000,239000,249900,249900,249950,244950,239900,239900,237000,249900,259450,269000,274900,274900,274900,272000,274900,285000,282499.5,279999,279749.5,289000,285000,297000,293500,274900,285000,298116.5
"Eastside","Paterson","NJ","New York-Newark-Jersey City","Passaic County",272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229900,230000,229950,229900,229950,234999,246450,247900,239450,239900,239000,229000,231015
"Five Points","Toledo","OH","Toledo","Lucas County",273,47900,44950,48000,43200,40500,42500,40000,39900,39900,39900,43462.5,39900,35175,32900,32900,34900,37145,34900,33000,32900,32950,32210.5,29900,29900,29900,29900,34900,34900,34782,34949.5,37500,39250,39200,37450,39900,39000,36765,37815,39000,35950,39900,39900,39990,36450,35450,39700,40900,39900,39900,39900,42900,43200,39900,39900,42250,39950,42900,45000,43900,42000,42900,43900,41950,40000,44200,44900,44900,44900,42900,42700,39900,42500,42500,39900,42500,44700,49900,45000,45000,45900,46450,47000,49900,47250,48000,49450,46500,49071.5,54500,54700,52750,49900,49900,49900,49900,49900,49900,49900,49900,49900,52000,50000,52000,52000,52250,50000,50000,49900,50000,52900,54900,51900
"Southeast Raleigh","Raleigh","NC","Raleigh","Wake County",274,124950,124900,129900,129900,127845,127845,128000,127845,126845,124900,125000,127500,125000,122000,118500,119800,119900,119000,119450,119450,119900,119900,119900,119900,119900,119900,115000,114900,108950,106200,105000,103400,99900,104500,110000,107900,110000,108000,114400,114900,115900,115400,115900,119000,118000,116900,116700,116700,119700,119000,121000,119900,119900,127000,125000,120400,119900,125640,128500,121800,118400,115900,117000,117500,119950,123400,129000,125500,132450,138990,141990,140000,139950,138950,144732,141990,142990,139900,140000,145487.5,146685,146856.5,145590,149242.5,149450,150000,150000,150000,149900,149900,152000,158950,159000,161172,159900,160325.5,164900,164900,169900,164800,168000,163900,167000,169000,167000,164397.5,161000,161000,164397.5,172450,175000,175000
"Deep Creek North","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134150,127500,121250,131250,129900,129450,121450,127250,125000,125000,127200,129900,124950,139900,139900,130000,130000,122500,120000,125000,129950,130000,130000,139450,133000,133000,132500,133000,145000,139900,149900,148303.5,149900,145000,149900,149900,149900,155000,150500,150000,164000,157900,158000,153000,160000,154750,149950,147355,149950,150000
"Downtown","Stamford","CT","Bridgeport-Stamford-Norwalk","Fairfield County",276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189500,189900,182600,185000,189500,189250,201250,214900,2e+05,199000,195000,189999,209000,221500,215950,217250,214900,199450,199000,2e+05
"Waikiki","Honolulu","HI","Urban Honolulu","Honolulu County",277,215000,218888,229000,236250,228000,225000,215000,209000,216944,215000,217944,219000,225000,218950,219000,211000,219500,211000,219500,224000,223000,225000,229900,229000,225000,236100,230000,229300,230000,235000,220000,225000,215000,215000,225000,220000,225000,229000,229950,229000,229000,199000,227500,235000,245000,260000,244000,235000,239000,235000,235000,247000,259000,249000,245000,240000,245000,248000,240000,258000,258000,259750,259500,265000,275000,268000,279000,280000,270000,275000,275000,270000,275000,270000,270000,269000,269000,261250,275000,278000,275000,288500,282500,296500,298750,299444,299000,276500,289950,299000,298500,295000,295000,299500,3e+05,310000,309000,315000,305000,302500,302500,299000,299000,298250,304000,315000,314000,314000,299000,310000,308500,309000
"Kingesessing","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48500,44995,45000,42495,40000,41000,45000,45000,49999,52250,54950,49900,49999,49999.5,54450,54450,50000,55950,56750,56000,59900,59949.5,59947.5,59082.5,59947.5,62000,62513,71000,71199.5,62499,65000,63000,65000,73000,75000,69999,69900,75000,72500,69449.5,66750,68999,69499.5,79900,80000,79866
"West End","Council Bluffs","IA","Omaha-Council Bluffs","Pottawattamie County",279,77700,77500,74950,78500,79925,77150,77500,76000,77750,74900,74500,74650,69900,69900,69900,74450,69900,69450,68000,63250,61000,60000,59900,64950,65450,69500,69300,70000,59950,69000,69900,74900,75500,75250,72999,74000,73400,73900,73450,74900,75000,74999.5,75000,77000,74750,73000,73000,74250,75000,74900,74900,75000,73500,75000,72000,78250,77250,74500,75000,73000,72500,69950,72900,78500,78500,79150,79900,79900,74900,76700,75900,75000,75500,69900,76000,76900,79900,78000,75500,78000,79900,83250,79900,75450,77500,74900,82053.5,80000,76000,77000,82000,82000,82000,85000,84950,85000,81000,82000,82750,89500,89900,94800,94900,95000,90000,91000,89900,90000,90000,89900,90000,90000
"Ost - South Union","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105000,90500,90000,90000,91000,102500,94500,95000,95897.5,95897.5,95000,95000,104500,105000,110000,110000,109500,109999,114900
"Riverside","Paterson","NJ","New York-Newark-Jersey City","Passaic County",281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147500,146000,149000,146000,150000,159000,159000,171450,166450,155800,153000,152350,155400,155000,152500,145000,143950,140000,137200,134950,140000,141000,139900,138750,139000,149000,150000,153000,150000,150000,150313,165000,158168,150000,159900,165000,165000,175000,160000,160000,175000,179900,179432,194500,189900,199900,2e+05,180000,179000,209950,215250,229000,239000,244500
"Ottawa","Toledo","OH","Toledo","Lucas County",282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44900,39450,44500,44900,42400,49900,49900,49900,49900,55450,49900,49000,46900,39999,42700,39999,39900,39900,45333,48500
"Chatham","Chicago","IL","Chicago-Naperville-Elgin","Cook County",283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78450,83000,75000,76000,75700,67950,67000,72750,79900,75600,85000,85000,85000,83000,85000,82000,89500,90000,93500,99900,104900,100475,99900,99559.5,95600,95700,99000,96133.5,87000,83999,83749.5,89000,92400,95000,99450,95000,99900
"Sun City","Menifee","CA","Riverside-San Bernardino-Ontario","Riverside County",284,114700,112000,114500,114500,116280,116280,116950,115500,115000,112800,120000,119900,119900,119125,117875,120000,120000,115000,110000,112995,111000,110000,110000,110000,112450,112000,115000,111600,109950,103100,107000,110000,110000,116250,115000,115000,115500,119250,120000,124000,125500,134000,140000,147000,145000,143000,145000,149000,149999,158250,156750,157950,156750,169900,170000,167500,177000,179250,179450,178900,179900,178000,175000,179900,179000,175250,175000,179000,179900,187750,194500,189900,187750,192500,189900,196000,199900,2e+05,205450,208950,210000,214900,212250,214900,217000,218900,224900,225000,225000,225000,225000,225000,229950,237500,234999,227175,229900,229700,229949.5,234900,231000,240000,243900,246900,248250,240000,245950,244900,249000,248500,249700,239900
"Beach Haven","Jacksonville","FL","Jacksonville","Duval County",285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122750,135950,135000,129900,130950,132000,130000,125000,131900,133500,131200,129947.5,129995,129900,135000,135000
"Hunting Park","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",286,59900,59900,59900,59900,59900,55000,59949.5,59900,59000,59900,61000,60000,59950,60000,59900,56000,59900,59900,57000,54900,59900,58375,58375,56900,55000,55000,55000,55950,49900,45000,45000,44900,45000,52450,54900,59000,58495,58495,56450,54950,54900,56450,54900,54900,52450,53750,51000,49999.5,49900,50000,44999.5,48900,45900,49900,49900,49900,49900,49950,50000,50000,50000,49000,48000,50000,47750,50700,54950,56000,54900,51000,47950,47500,44750,45000,43750,49000,50000,52250,51450,54500,52250,49950,49949.5,50000,54900,54450,50000,58950,57500,57900,59900,59900,62450,55000,54900,57500,57700,51700,48900,56400,59900,56950,59450,59450,59900,63750,63250,60000,61500,60000,56500,59000
"South Weymouth","Weymouth","MA","Boston-Cambridge-Newton","Norfolk County",287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285000,298447.5,298447.5,262450,280000,310000,299900,299000,299900,305000,293700,309900,318454.5,319450,315000,327450,298039.5,317449.5,322205.5,323900,319449.5,269900,285000,291450
"Avenel","Woodbridge","NJ","New York-Newark-Jersey City","Middlesex County",288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243934,244900,244900,244900,246000,259900,259900,266950,250249.5,264900,244500,254750,262000,262000,254900,249900,259000,259900,260950,254500,254500,255000,259000,240000
"Highlands","Lowell","MA","Boston-Cambridge-Newton","Middlesex County",289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244900,284450,299800,289900,299900,297400,299900,299900,299900,299900,299900,279900,299900,280000,280000,272500,291500,298000,299900,299900,305000,288900,289900,289900,299900,315000
"Feltonville","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79900,80000,75750,74900,75000,75000,75000,71900,77000,78900,75000,74900,70000,77000,79700,83450,79900,89900,89950,79900,87900,89250,84900,84900,94250
"DeVeaux","Toledo","OH","Toledo","Lucas County",291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47900,54900,58900,54900,54900,52500,49900,49900,49900,49400,46900,45900,49900,54900,52468.5,50000,49900,50973,52900,51450,49949.5,54900,56900,56900,54900,46500,48950,46950
"Frankford","Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107000,114500,119900,127910.5,124950,125000,122450,120000,128800,127500,121500,115357.5,97953.5,109000,114450,115000,112450,124500,135000,134900,136650,139900,135000,134900,129900,132000
"Foothill Farms","Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205450,2e+05,189000,192000,192000,192000,205000,210000,219000,229950,224500,222500,229500,225000,209264,234999,239700,230000,225000,224950,244900,240000,242450,239000,242500,239500,249750,237000,230000,230000,229997.5,249950,250000,259950,260000,262500,244000,254500,249900,244900,243000,249725,249725,250178.5,264987
"Maplewood","Rochester","NY","Rochester","Monroe County",294,64900,64900,64900,64900,64900,64900,64900,64900,62900,59900,59900,59900,59900,59900,59900,58450,57000,59355,59900,59900,57900,57355,57355,58700,59900,59900,59900,64000,64000,63900,63400,62900,62250,59900,61900,60900,56900,56950,59900,59900,59900,55250,58000,58000,58000,57900,59900,58000,57900,53000,51900,56400,58500,56450,57500,60900,62900,59900,59900,59900,64900,64900,65000,59900,64900,65900,66900,61450,59900,59900,52900,52175,59900,65000,65731,58950,53900,59900,55449.5,55449.5,57500,59050,60000,59900,60000,58950,57750,59900,59900,60483,59900,59900,60000,60962.5,62925,62400,60500,60500,64400,64900,65000,65000,61125,65000,69900,67000,59900,59900,69950,70000,69950,69900
"Hollywood Lakes","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81848,79900,87700,89400,89900,88381,89900,86700,86700,84945,84950,85000,84950,89900,90000,89999.5,97400,95900,96700,94900,97500,105400,108900,110950,102900,105000,109900,99900,107000,103750,99999,102000,99450,105000,108500,106450,109000,105000,99990,117950,117950,118500,119900,114950,114950
"West Price HIll","Cincinnati","OH","Cincinnati","Hamilton County",295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75700,73650,74400,84900,86000,84400,79900,79900,79995,79900,79900,79900,79900,79900,82400,89950
"Astrodome Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122500,122000,125500,129000,129000,129000,126500,124900,124900,124700,124500,124000,123250,122500,125000,130000,134900,134900,131000,129900,125000,125000,124950,129900,129499,132450,134950,135500
"Morgan Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62900,54950,59900,51900,60000,62500,59900,59900,59450,59900,69950,69450,65702.5,61550,65000,69900,70000,79000,75000,67000,64995,61200,60000,65150,62700,69900,76600,79999,78200,75000,76500,79000,80000,81900,79950,80000,82450,82900,84900,80000,80000,73068,80000,83000,85000,90445.5,90000,96250,98500,96791.5
"Northeast Tacoma","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168250,168250,169950,170000,169950,172475,182150,191050,191100,184000,174900,174900,183500,184250,189600,199000,213725,217475,214475,215000,215000,214975,214975,209950,212475,219950,220000,220000,224000,229475,227500,231425,231450,231450,233950,235000,249000,242075,247200,251225,249950,249450,254500,249000,262700,250000,249000,249000,261225,277475,277475,272250,284950,285000,299900,298250,299000,279450,284500,275000,290000,296500,3e+05,310000,310000,320000,318500,319450,325000,325000,318975,325000,332499.5,327475,334974.5
"Metro West","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",300,50000,50550,51900,50000,50000,50000,50000,53500,53500,49900,50000,54700,52900,54000,53000,50000,53250,54900,54900,53500,54500,54500,53250,52900,54500,54900,57950,58900,58900,58900,55000,57500,62900,62900,62500,70750,69900,67000,66900,69900,70000,73900,72890,69950,72000,74900,73995,72250,75000,79900,77000,79000,77500,78000,80000,79900,79000,85250,83450,81000,80000,79000,77450,79900,87500,89900,86950,85950,86600,88900,88900,90000,94900,94900,94900,94900,98900,98500,97000,98000,99250,97500,97500,97750,98500,108900,107000,107000,106000,101967.5,109500,120000,117000,120900,119000,119000,129450,125000,129000,131000,130000,130000,134950,129900,129450,135000,129900,132000,131900,129700,132900,132900
