"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-04-30,"18011","PA","Allentown-Bethlehem-Easton","Lehigh County","Alburtis",11483,1494,0.00134048257372654,0.00403225806451613,0.0101419878296146,2085
2019-04-30,"37403","TN","Chattanooga","Hamilton County","Chattanooga",11484,1482,-0.00536912751677852,-0.0113408939292862,-0.0152823920265781,1010
2019-04-30,"03257","NH","Concord","Merrimack County","New London",11485,2067,0.00291120815138282,0.0381717729784028,0.15281650864473,2905
2019-04-30,"13068","NY","Ithaca","Tompkins County","Dryden",11486,1525,0.00262984878369494,0.0269360269360269,-0.0199228791773779,1172
2019-04-30,"49269","MI","Jackson","Jackson County","Parma",11487,1080,-0.00552486187845304,-0.0136986301369863,0.0724925521350546,2308
2019-04-30,"80102","CO","Denver-Aurora-Lakewood","Adams County","Bennett",11488,2157,0.000463821892393321,-0.00231267345050879,0.0266539742979534,1888
2019-04-30,"49451","MI","Muskegon","Muskegon County","Ravenna",11489,1016,-0.00587084148727984,-0.0360531309297913,-0.0183574879227053,2035
2019-04-30,"15342","PA","Pittsburgh","Washington County","McGovern",11490,1118,-0.00445235975066785,-0.0149779735682819,-0.0192982456140351,2023
2019-04-30,"08735","NJ","New York-Newark-Jersey City","Ocean County","Lavallette",11491,1860,0.0344827586206897,0.0426008968609865,-0.0966488586692569,6872
2019-04-30,"35147","AL","Birmingham-Hoover","Shelby County","Chelsea",11492,1355,0.00296076980014804,0.00743494423791822,0.0327743902439024,2084
2019-04-30,"34201","FL","North Port-Sarasota-Bradenton","Sarasota County","Sarasota",11493,2895,0.000691323885240235,0.011883956658511,0.0698447893569845,2591
2019-04-30,"73128","OK","Oklahoma City","Oklahoma County","Oklahoma City",11494,1245,0.00160901045856798,0.00403225806451613,0.0392320534223706,1377
2019-04-30,"01756","MA","Worcester","Worcester County","Mendon",11495,2374,0.000421407501053519,0.00635862653666808,0.0299349240780911,2054
2019-04-30,"36352","AL","Dothan","Houston County","Newton",11496,1054,0.00668576886341929,0.00957854406130268,0.000949667616334283,1294
2019-04-30,"51108","IA","Sioux City","Woodbury County","Sioux City",11497,1103,0.00272727272727273,0.00822669104204753,0.0212962962962963,1979
2019-04-30,"17307","PA","Gettysburg","Adams County","Menallen",11498,1310,0.000763941940412529,-0.0007627765064836,0.0331230283911672,2205
2019-04-30,"29935","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County","Port Royal",11499,1275,0.00235849056603774,0.0119047619047619,0.0282258064516129,1245
2019-04-30,"60408","IL","Chicago-Naperville-Elgin","Will County","Braidwood",11500,1415,-0.000706214689265537,-0.00701754385964912,-0.0159944367176634,2684
2019-04-30,"16833","PA","DuBois","Clearfield County","Curwensville",11501,942,-0.0136125654450262,-0.0218068535825545,-0.00106044538706257,1927
2019-04-30,"33158","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Village of Palmetto Bay",11502,3433,0.00292141396435875,-0.000873108265424913,-0.0143554407120299,2894
2019-04-30,"47610","IN","Evansville","Warrick County","Chandler",11503,959,0.00104384133611691,0.00313807531380753,-0.0234215885947047,2150
2019-04-30,"55373","MN","Minneapolis-St. Paul-Bloomington","Wright County","Rockford",11504,1672,0,0.00662251655629139,0.0885416666666667,1570
